Producer,Day,Value
WV_qps,221,0.416
WY_qps,221,0.346
AL_FD_qps,222,9.29144262295082
AL_N_qps,222,0.0
AL_S_qps,222,0.0
AL_ST_qps,222,0.0
AR_qps,222,1.836
AZ_qps,222,2.905
CA_qps,222,0.0
CA_FD_qps,222,11.185
CA_ST_qps,222,0.0
CN_W_qps,222,0.5948426229508197
CO_qps,222,1.297
FL_qps,222,9.549
IL_qps,222,5.213360655737705
IN_qps,222,4.165
KS_qps,222,1.041
KY_qps,222,1.353
LA_FD_qps,222,8.416
LA_N_qps,222,0.0
LA_S_qps,222,0.0
LA_ST_qps,222,0.0
MD_qps,222,1.3473114754098359
MI_qps,222,6.558567213114754
MS_FD_qps,222,3.346
MS_N_qps,222,0.0
MS_S_qps,222,0.0
MT_qps,222,0.323
MX_NE_qps,222,0.0
MX_SS_qps,222,0.0
ND_qps,222,1.9429999999999998
NE_qps,222,2.4015081967213114
NM_E_qps,222,1.077
NM_W_qps,222,0.0
NY_qps,222,9.262285245901639
OH_qps,222,5.817
OK_qps,222,4.098
OR_qps,222,2.7855836065573776
PA_qps,222,10.827622950819672
SD_qps,222,0.3031311475409836
TN_qps,222,1.7986393442622952
TX_1_qps,222,0.0
TX_10_qps,222,24.903
TX_2_qps,222,0.0
TX_3_qps,222,0.0
TX_4_qps,222,0.0
TX_5_qps,222,0.0
TX_6_qps,222,0.0
TX_7B_qps,222,0.0
TX_7C_qps,222,0.0
TX_8_qps,222,0.0
TX_8A_qps,222,0.0
TX_9_qps,222,0.0
TX_FD_qps,222,0.0
TX_ST_qps,222,0.0
UT_qps,222,2.987573770491803
VA_qps,222,6.272131147540983
WV_qps,222,0.496
WY_qps,222,0.307
AL_FD_qps,223,9.00544262295082
AL_N_qps,223,0.0
AL_S_qps,223,0.0
AL_ST_qps,223,0.0
AR_qps,223,1.748
AZ_qps,223,2.876
CA_qps,223,0.0
CA_FD_qps,223,10.622
CA_ST_qps,223,0.0
CN_W_qps,223,0.6868426229508195
CO_qps,223,1.671
FL_qps,223,9.531
IL_qps,223,4.330360655737705
IN_qps,223,3.655
KS_qps,223,0.944
KY_qps,223,1.301
LA_FD_qps,223,8.135
LA_N_qps,223,0.0
LA_S_qps,223,0.0
LA_ST_qps,223,0.0
MD_qps,223,1.3643114754098362
MI_qps,223,6.068567213114755
MS_FD_qps,223,3.242
MS_N_qps,223,0.0
MS_S_qps,223,0.0
MT_qps,223,0.341
MX_NE_qps,223,0.0
MX_SS_qps,223,0.0
ND_qps,223,1.874590163934426
NE_qps,223,1.5949180327868857
NM_E_qps,223,1.033
NM_W_qps,223,0.0
NY_qps,223,9.766285245901638
OH_qps,223,4.74
OK_qps,223,4.015
OR_qps,223,2.744583606557377
PA_qps,223,11.161622950819671
SD_qps,223,0.2781311475409836
TN_qps,223,1.8346393442622952
TX_1_qps,223,0.0
TX_10_qps,223,24.514
TX_2_qps,223,0.0
TX_3_qps,223,0.0
TX_4_qps,223,0.0
TX_5_qps,223,0.0
TX_6_qps,223,0.0
TX_7B_qps,223,0.0
TX_7C_qps,223,0.0
TX_8_qps,223,0.0
TX_8A_qps,223,0.0
TX_9_qps,223,0.0
TX_FD_qps,223,0.0
TX_ST_qps,223,0.0
UT_qps,223,2.9415737704918032
VA_qps,223,6.234131147540984
WV_qps,223,0.501
WY_qps,223,0.307
AL_FD_qps,224,9.756360655737707
AL_N_qps,224,0.0
AL_S_qps,224,0.0
AL_ST_qps,224,0.0
AR_qps,224,1.85
AZ_qps,224,3.007
CA_qps,224,0.0
CA_FD_qps,224,11.227
CA_ST_qps,224,0.0
CN_W_qps,224,0.8268426229508197
CO_qps,224,1.601
FL_qps,224,9.911
IL_qps,224,3.149360655737705
IN_qps,224,3.299
KS_qps,224,0.961
KY_qps,224,1.274
LA_FD_qps,224,8.748
LA_N_qps,224,0.0
LA_S_qps,224,0.0
LA_ST_qps,224,0.0
MD_qps,224,1.3803114754098362
MI_qps,224,4.182567213114754
MS_FD_qps,224,3.53
MS_N_qps,224,0.0
MS_S_qps,224,0.0
MT_qps,224,0.363
MX_NE_qps,224,0.0
MX_SS_qps,224,0.0
ND_qps,224,1.929590163934426
NE_qps,224,1.9089180327868855
NM_E_qps,224,1.091
NM_W_qps,224,0.0
NY_qps,224,9.356285245901638
OH_qps,224,3.409
OK_qps,224,4.228
OR_qps,224,2.833583606557377
PA_qps,224,10.821622950819672
SD_qps,224,0.3021311475409836
TN_qps,224,1.8396393442622951
TX_1_qps,224,0.0
TX_10_qps,224,25.769
TX_2_qps,224,0.0
TX_3_qps,224,0.0
TX_4_qps,224,0.0
TX_5_qps,224,0.0
TX_6_qps,224,0.0
TX_7B_qps,224,0.0
TX_7C_qps,224,0.0
TX_8_qps,224,0.0
TX_8A_qps,224,0.0
TX_9_qps,224,0.0
TX_FD_qps,224,0.0
TX_ST_qps,224,0.0
UT_qps,224,3.2495737704918035
VA_qps,224,6.622213114754098
WV_qps,224,0.401
WY_qps,224,0.44
AL_FD_qps,225,9.966360655737706
AL_N_qps,225,0.0
AL_S_qps,225,0.0
AL_ST_qps,225,0.0
AR_qps,225,1.895
AZ_qps,225,3.031
CA_qps,225,0.0
CA_FD_qps,225,11.516
CA_ST_qps,225,0.0
CN_W_qps,225,0.7078426229508197
CO_qps,225,1.568
FL_qps,225,9.932
IL_qps,225,3.743360655737705
IN_qps,225,2.864
KS_qps,225,1.044
KY_qps,225,1.096
LA_FD_qps,225,8.961
LA_N_qps,225,0.0
LA_S_qps,225,0.0
LA_ST_qps,225,0.0
MD_qps,225,1.1983114754098363
MI_qps,225,4.621134426229508
MS_FD_qps,225,3.634
MS_N_qps,225,0.0
MS_S_qps,225,0.0
MT_qps,225,0.353
MX_NE_qps,225,0.0
MX_SS_qps,225,0.0
ND_qps,225,2.1351639344262296
NE_qps,225,2.2985081967213117
NM_E_qps,225,1.043
NM_W_qps,225,0.0
NY_qps,225,8.283718032786885
OH_qps,225,2.946
OK_qps,225,4.303
OR_qps,225,2.7845836065573772
PA_qps,225,9.799622950819671
SD_qps,225,0.41996721311475416
TN_qps,225,1.7096393442622952
TX_1_qps,225,0.0
TX_10_qps,225,26.092
TX_2_qps,225,0.0
TX_3_qps,225,0.0
TX_4_qps,225,0.0
TX_5_qps,225,0.0
TX_6_qps,225,0.0
TX_7B_qps,225,0.0
TX_7C_qps,225,0.0
TX_8_qps,225,0.0
TX_8A_qps,225,0.0
TX_9_qps,225,0.0
TX_FD_qps,225,0.0
TX_ST_qps,225,0.0
UT_qps,225,3.186573770491803
VA_qps,225,6.447213114754099
WV_qps,225,0.318
WY_qps,225,0.464
AL_FD_qps,226,9.984360655737705
AL_N_qps,226,0.0
AL_S_qps,226,0.0
AL_ST_qps,226,0.0
AR_qps,226,1.9140000000000001
AZ_qps,226,3.058
CA_qps,226,0.0
CA_FD_qps,226,11.387
CA_ST_qps,226,0.0
CN_W_qps,226,0.4268426229508198
CO_qps,226,1.644
FL_qps,226,9.761
IL_qps,226,5.364360655737705
IN_qps,226,3.436
KS_qps,226,1.169
KY_qps,226,1.231
LA_FD_qps,226,8.911
LA_N_qps,226,0.0
LA_S_qps,226,0.0
LA_ST_qps,226,0.0
MD_qps,226,1.0075245901639343
MI_qps,226,6.277567213114755
MS_FD_qps,226,3.615
MS_N_qps,226,0.0
MS_S_qps,226,0.0
MT_qps,226,0.337
MX_NE_qps,226,0.0
MX_SS_qps,226,0.0
ND_qps,226,2.1311639344262296
NE_qps,226,2.748508196721312
NM_E_qps,226,1.032
NM_W_qps,226,0.0
NY_qps,226,9.460285245901638
OH_qps,226,3.922
OK_qps,226,4.274
OR_qps,226,2.7605836065573772
PA_qps,226,10.365622950819672
SD_qps,226,0.9149672131147539
TN_qps,226,1.8226393442622952
TX_1_qps,226,0.0
TX_10_qps,226,25.816
TX_2_qps,226,0.0
TX_3_qps,226,0.0
TX_4_qps,226,0.0
TX_5_qps,226,0.0
TX_6_qps,226,0.0
TX_7B_qps,226,0.0
TX_7C_qps,226,0.0
TX_8_qps,226,0.0
TX_8A_qps,226,0.0
TX_9_qps,226,0.0
TX_FD_qps,226,0.0
TX_ST_qps,226,0.0
UT_qps,226,3.035573770491803
VA_qps,226,6.362000000000001
WV_qps,226,0.374
WY_qps,226,0.419
AL_FD_qps,227,10.143360655737705
AL_N_qps,227,0.0
AL_S_qps,227,0.0
AL_ST_qps,227,0.0
AR_qps,227,1.9409999999999998
AZ_qps,227,3.135
CA_qps,227,0.0
CA_FD_qps,227,11.393
CA_ST_qps,227,0.0
CN_W_qps,227,0.5748426229508199
CO_qps,227,1.364
FL_qps,227,9.844
IL_qps,227,6.6673606557377045
IN_qps,227,4.168
KS_qps,227,1.24
KY_qps,227,1.338
LA_FD_qps,227,8.97
LA_N_qps,227,0.0
LA_S_qps,227,0.0
LA_ST_qps,227,0.0
MD_qps,227,1.2033114754098362
MI_qps,227,7.480459016393443
MS_FD_qps,227,3.645
MS_N_qps,227,0.0
MS_S_qps,227,0.0
MT_qps,227,0.292
MX_NE_qps,227,0.0
MX_SS_qps,227,0.0
ND_qps,227,2.1301639344262293
NE_qps,227,2.8926786885245903
NM_E_qps,227,1.07
NM_W_qps,227,0.0
NY_qps,227,9.95539344262295
OH_qps,227,4.387
OK_qps,227,4.307
OR_qps,227,2.8065836065573775
PA_qps,227,10.793622950819671
SD_qps,227,0.8437967213114754
TN_qps,227,1.969639344262295
TX_1_qps,227,0.0
TX_10_qps,227,26.028
TX_2_qps,227,0.0
TX_3_qps,227,0.0
TX_4_qps,227,0.0
TX_5_qps,227,0.0
TX_6_qps,227,0.0
TX_7B_qps,227,0.0
TX_7C_qps,227,0.0
TX_8_qps,227,0.0
TX_8A_qps,227,0.0
TX_9_qps,227,0.0
TX_FD_qps,227,0.0
TX_ST_qps,227,0.0
UT_qps,227,2.9935737704918033
VA_qps,227,6.5652131147540995
WV_qps,227,0.35
WY_qps,227,0.372
AL_FD_qps,228,9.954360655737705
AL_N_qps,228,0.0
AL_S_qps,228,0.0
AL_ST_qps,228,0.0
AR_qps,228,1.932
AZ_qps,228,3.028
CA_qps,228,0.0
CA_FD_qps,228,11.332
CA_ST_qps,228,0.0
CN_W_qps,228,0.7488426229508196
CO_qps,228,1.469
FL_qps,228,9.73
IL_qps,228,5.986360655737705
IN_qps,228,4.018
KS_qps,228,1.108
KY_qps,228,1.835
LA_FD_qps,228,8.919
LA_N_qps,228,0.0
LA_S_qps,228,0.0
LA_ST_qps,228,0.0
MD_qps,228,1.0715245901639343
MI_qps,228,7.3755672131147545
MS_FD_qps,228,3.565
MS_N_qps,228,0.0
MS_S_qps,228,0.0
MT_qps,228,0.348
MX_NE_qps,228,0.0
MX_SS_qps,228,0.0
ND_qps,228,2.0951639344262296
NE_qps,228,2.7235081967213115
NM_E_qps,228,1.048
NM_W_qps,228,0.0
NY_qps,228,9.042285245901638
OH_qps,228,5.042
OK_qps,228,4.291
OR_qps,228,2.8675836065573774
PA_qps,228,9.851622950819673
SD_qps,228,0.40996721311475415
TN_qps,228,2.008639344262295
TX_1_qps,228,0.0
TX_10_qps,228,25.851
TX_2_qps,228,0.0
TX_3_qps,228,0.0
TX_4_qps,228,0.0
TX_5_qps,228,0.0
TX_6_qps,228,0.0
TX_7B_qps,228,0.0
TX_7C_qps,228,0.0
TX_8_qps,228,0.0
TX_8A_qps,228,0.0
TX_9_qps,228,0.0
TX_FD_qps,228,0.0
TX_ST_qps,228,0.0
UT_qps,228,3.0415737704918033
VA_qps,228,6.446
WV_qps,228,0.369
WY_qps,228,0.428
AL_FD_qps,229,9.36844262295082
AL_N_qps,229,0.0
AL_S_qps,229,0.0
AL_ST_qps,229,0.0
AR_qps,229,1.813
AZ_qps,229,2.923
CA_qps,229,0.0
CA_FD_qps,229,11.06
CA_ST_qps,229,0.0
CN_W_qps,229,0.7258426229508197
CO_qps,229,1.372
FL_qps,229,9.425
IL_qps,229,3.2813606557377053
IN_qps,229,3.348
KS_qps,229,1.012
KY_qps,229,1.141
LA_FD_qps,229,8.418
LA_N_qps,229,0.0
LA_S_qps,229,0.0
LA_ST_qps,229,0.0
MD_qps,229,0.9015245901639345
MI_qps,229,4.959134426229509
MS_FD_qps,229,3.377
MS_N_qps,229,0.0
MS_S_qps,229,0.0
MT_qps,229,0.349
MX_NE_qps,229,0.0
MX_SS_qps,229,0.0
ND_qps,229,1.8805901639344258
NE_qps,229,2.070918032786886
NM_E_qps,229,1.011
NM_W_qps,229,0.0
NY_qps,229,7.517718032786885
OH_qps,229,2.963
OK_qps,229,4.11
OR_qps,229,2.793583606557377
PA_qps,229,8.469622950819673
SD_qps,229,0.3171311475409836
TN_qps,229,1.8156393442622951
TX_1_qps,229,0.0
TX_10_qps,229,24.975
TX_2_qps,229,0.0
TX_3_qps,229,0.0
TX_4_qps,229,0.0
TX_5_qps,229,0.0
TX_6_qps,229,0.0
TX_7B_qps,229,0.0
TX_7C_qps,229,0.0
TX_8_qps,229,0.0
TX_8A_qps,229,0.0
TX_9_qps,229,0.0
TX_FD_qps,229,0.0
TX_ST_qps,229,0.0
UT_qps,229,3.0295737704918033
VA_qps,229,6.0829180327868855
WV_qps,229,0.305
WY_qps,229,0.432
AL_FD_qps,230,8.98444262295082
AL_N_qps,230,0.0
AL_S_qps,230,0.0
AL_ST_qps,230,0.0
AR_qps,230,1.738
AZ_qps,230,2.917
CA_qps,230,0.0
CA_FD_qps,230,10.601
CA_ST_qps,230,0.0
CN_W_qps,230,0.6208426229508199
CO_qps,230,1.654
FL_qps,230,9.415
IL_qps,230,1.941360655737705
IN_qps,230,2.734
KS_qps,230,0.9840000000000002
KY_qps,230,1.026
LA_FD_qps,230,8.125
LA_N_qps,230,0.0
LA_S_qps,230,0.0
LA_ST_qps,230,0.0
MD_qps,230,0.8505245901639344
MI_qps,230,2.468134426229508
MS_FD_qps,230,3.245
MS_N_qps,230,0.0
MS_S_qps,230,0.0
MT_qps,230,0.346
MX_NE_qps,230,0.0
MX_SS_qps,230,0.0
ND_qps,230,1.9165901639344258
NE_qps,230,1.9169180327868856
NM_E_qps,230,0.997
NM_W_qps,230,0.0
NY_qps,230,6.355718032786886
OH_qps,230,1.389
OK_qps,230,4.01
OR_qps,230,2.7315836065573773
PA_qps,230,7.621622950819671
SD_qps,230,0.3631311475409836
TN_qps,230,1.7176393442622953
TX_1_qps,230,0.0
TX_10_qps,230,24.557
TX_2_qps,230,0.0
TX_3_qps,230,0.0
TX_4_qps,230,0.0
TX_5_qps,230,0.0
TX_6_qps,230,0.0
TX_7B_qps,230,0.0
TX_7C_qps,230,0.0
TX_8_qps,230,0.0
TX_8A_qps,230,0.0
TX_9_qps,230,0.0
TX_FD_qps,230,0.0
TX_ST_qps,230,0.0
UT_qps,230,2.9455737704918032
VA_qps,230,5.988918032786886
WV_qps,230,0.238
WY_qps,230,0.457
AL_FD_qps,231,9.772360655737705
AL_N_qps,231,0.0
AL_S_qps,231,0.0
AL_ST_qps,231,0.0
AR_qps,231,1.859
AZ_qps,231,3.033
CA_qps,231,0.0
CA_FD_qps,231,11.317
CA_ST_qps,231,0.0
CN_W_qps,231,0.6038426229508198
CO_qps,231,1.041
FL_qps,231,9.796
IL_qps,231,2.736360655737705
IN_qps,231,2.73
KS_qps,231,1.093
KY_qps,231,1.084
LA_FD_qps,231,8.725
LA_N_qps,231,0.0
LA_S_qps,231,0.0
LA_ST_qps,231,0.0
MD_qps,231,0.8755245901639344
MI_qps,231,3.466
MS_FD_qps,231,3.484
MS_N_qps,231,0.0
MS_S_qps,231,0.0
MT_qps,231,0.177
MX_NE_qps,231,0.0
MX_SS_qps,231,0.0
ND_qps,231,2.0701639344262297
NE_qps,231,2.3225081967213117
NM_E_qps,231,1.013
NM_W_qps,231,0.0
NY_qps,231,5.958852459016393
OH_qps,231,1.396
OK_qps,231,4.22
OR_qps,231,2.8265836065573775
PA_qps,231,7.569622950819673
SD_qps,231,0.8079672131147541
TN_qps,231,1.8176393442622953
TX_1_qps,231,0.0
TX_10_qps,231,25.772
TX_2_qps,231,0.0
TX_3_qps,231,0.0
TX_4_qps,231,0.0
TX_5_qps,231,0.0
TX_6_qps,231,0.0
TX_7B_qps,231,0.0
TX_7C_qps,231,0.0
TX_8_qps,231,0.0
TX_8A_qps,231,0.0
TX_9_qps,231,0.0
TX_FD_qps,231,0.0
TX_ST_qps,231,0.0
UT_qps,231,2.885573770491803
VA_qps,231,6.296999999999999
WV_qps,231,0.247
WY_qps,231,0.29
AL_FD_qps,232,10.024360655737706
AL_N_qps,232,0.0
AL_S_qps,232,0.0
AL_ST_qps,232,0.0
AR_qps,232,1.896
AZ_qps,232,3.111
CA_qps,232,0.0
CA_FD_qps,232,11.654
CA_ST_qps,232,0.0
CN_W_qps,232,0.4268426229508197
CO_qps,232,0.8419999999999999
FL_qps,232,9.812
IL_qps,232,1.8203606557377048
IN_qps,232,2.524
KS_qps,232,0.9940000000000001
KY_qps,232,1.041
LA_FD_qps,232,8.928
LA_N_qps,232,0.0
LA_S_qps,232,0.0
LA_ST_qps,232,0.0
MD_qps,232,0.8965245901639343
MI_qps,232,3.2981344262295087
MS_FD_qps,232,3.564
MS_N_qps,232,0.0
MS_S_qps,232,0.0
MT_qps,232,0.171
MX_NE_qps,232,0.0
MX_SS_qps,232,0.0
ND_qps,232,1.8455901639344259
NE_qps,232,1.7359180327868857
NM_E_qps,232,1.019
NM_W_qps,232,0.0
NY_qps,232,7.148718032786884
OH_qps,232,1.333
OK_qps,232,4.305
OR_qps,232,2.7815836065573776
PA_qps,232,8.368622950819672
SD_qps,232,0.2591311475409836
TN_qps,232,1.7616393442622953
TX_1_qps,232,0.0
TX_10_qps,232,26.029
TX_2_qps,232,0.0
TX_3_qps,232,0.0
TX_4_qps,232,0.0
TX_5_qps,232,0.0
TX_6_qps,232,0.0
TX_7B_qps,232,0.0
TX_7C_qps,232,0.0
TX_8_qps,232,0.0
TX_8A_qps,232,0.0
TX_9_qps,232,0.0
TX_FD_qps,232,0.0
TX_ST_qps,232,0.0
UT_qps,232,2.9415737704918032
VA_qps,232,6.367000000000001
WV_qps,232,0.258
WY_qps,232,0.242
AL_FD_qps,233,10.009360655737703
AL_N_qps,233,0.0
AL_S_qps,233,0.0
AL_ST_qps,233,0.0
AR_qps,233,1.905
AZ_qps,233,3.111
CA_qps,233,0.0
CA_FD_qps,233,11.567
CA_ST_qps,233,0.0
CN_W_qps,233,0.5648426229508194
CO_qps,233,1.382
FL_qps,233,9.646
IL_qps,233,1.339360655737705
IN_qps,233,2.746
KS_qps,233,1.085
KY_qps,233,1.198
LA_FD_qps,233,8.893
LA_N_qps,233,0.0
LA_S_qps,233,0.0
LA_ST_qps,233,0.0
MD_qps,233,0.8415245901639345
MI_qps,233,2.276134426229508
MS_FD_qps,233,3.583
MS_N_qps,233,0.0
MS_S_qps,233,0.0
MT_qps,233,0.103
MX_NE_qps,233,0.0
MX_SS_qps,233,0.0
ND_qps,233,2.1271639344262296
NE_qps,233,2.095508196721312
NM_E_qps,233,1.031
NM_W_qps,233,0.0
NY_qps,233,7.820718032786885
OH_qps,233,1.666
OK_qps,233,4.278
OR_qps,233,2.8905836065573776
PA_qps,233,8.522622950819672
SD_qps,233,0.603967213114754
TN_qps,233,1.869639344262295
TX_1_qps,233,0.0
TX_10_qps,233,25.728
TX_2_qps,233,0.0
TX_3_qps,233,0.0
TX_4_qps,233,0.0
TX_5_qps,233,0.0
TX_6_qps,233,0.0
TX_7B_qps,233,0.0
TX_7C_qps,233,0.0
TX_8_qps,233,0.0
TX_8A_qps,233,0.0
TX_9_qps,233,0.0
TX_FD_qps,233,0.0
TX_ST_qps,233,0.0
UT_qps,233,2.930573770491803
VA_qps,233,6.414
WV_qps,233,0.312
WY_qps,233,0.353
AL_FD_qps,234,10.150360655737705
AL_N_qps,234,0.0
AL_S_qps,234,0.0
AL_ST_qps,234,0.0
AR_qps,234,1.9489999999999998
AZ_qps,234,3.083
CA_qps,234,0.0
CA_FD_qps,234,11.603
CA_ST_qps,234,0.0
CN_W_qps,234,0.7578426229508197
CO_qps,234,2.075
FL_qps,234,9.779
IL_qps,234,5.382360655737704
IN_qps,234,3.452
KS_qps,234,1.269
KY_qps,234,1.228
LA_FD_qps,234,8.96
LA_N_qps,234,0.0
LA_S_qps,234,0.0
LA_ST_qps,234,0.0
MD_qps,234,0.8895245901639344
MI_qps,234,6.960000000000001
MS_FD_qps,234,3.617
MS_N_qps,234,0.0
MS_S_qps,234,0.0
MT_qps,234,0.183
MX_NE_qps,234,0.0
MX_SS_qps,234,0.0
ND_qps,234,2.1321639344262295
NE_qps,234,2.9166786885245903
NM_E_qps,234,1.1
NM_W_qps,234,0.0
NY_qps,234,6.297852459016393
OH_qps,234,4.426
OK_qps,234,4.3
OR_qps,234,2.918583606557377
PA_qps,234,8.260622950819672
SD_qps,234,1.1177967213114752
TN_qps,234,1.9316393442622952
TX_1_qps,234,0.0
TX_10_qps,234,25.923
TX_2_qps,234,0.0
TX_3_qps,234,0.0
TX_4_qps,234,0.0
TX_5_qps,234,0.0
TX_6_qps,234,0.0
TX_7B_qps,234,0.0
TX_7C_qps,234,0.0
TX_8_qps,234,0.0
TX_8A_qps,234,0.0
TX_9_qps,234,0.0
TX_FD_qps,234,0.0
TX_ST_qps,234,0.0
UT_qps,234,2.9805737704918034
VA_qps,234,6.4639999999999995
WV_qps,234,0.38
WY_qps,234,0.388
AL_FD_qps,235,9.942360655737705
AL_N_qps,235,0.0
AL_S_qps,235,0.0
AL_ST_qps,235,0.0
AR_qps,235,1.978
AZ_qps,235,2.914
CA_qps,235,0.0
CA_FD_qps,235,11.552
CA_ST_qps,235,0.0
CN_W_qps,235,0.8388426229508195
CO_qps,235,1.81
FL_qps,235,9.765
IL_qps,235,6.8853606557377045
IN_qps,235,4.579
KS_qps,235,1.299
KY_qps,235,1.848
LA_FD_qps,235,8.896
LA_N_qps,235,0.0
LA_S_qps,235,0.0
LA_ST_qps,235,0.0
MD_qps,235,1.487311475409836
MI_qps,235,7.232134426229508
MS_FD_qps,235,3.531
MS_N_qps,235,0.0
MS_S_qps,235,0.0
MT_qps,235,0.353
MX_NE_qps,235,0.0
MX_SS_qps,235,0.0
ND_qps,235,2.1201639344262295
NE_qps,235,2.87867868852459
NM_E_qps,235,1.079
NM_W_qps,235,0.0
NY_qps,235,9.076718032786886
OH_qps,235,6.177
OK_qps,235,4.264
OR_qps,235,2.869583606557377
PA_qps,235,10.932622950819672
SD_qps,235,1.176796721311475
TN_qps,235,2.014639344262295
TX_1_qps,235,0.0
TX_10_qps,235,25.631
TX_2_qps,235,0.0
TX_3_qps,235,0.0
TX_4_qps,235,0.0
TX_5_qps,235,0.0
TX_6_qps,235,0.0
TX_7B_qps,235,0.0
TX_7C_qps,235,0.0
TX_8_qps,235,0.0
TX_8A_qps,235,0.0
TX_9_qps,235,0.0
TX_FD_qps,235,0.0
TX_ST_qps,235,0.0
UT_qps,235,3.229573770491803
VA_qps,235,6.651213114754099
WV_qps,235,0.599
WY_qps,235,0.418
AL_FD_qps,236,9.444360655737706
AL_N_qps,236,0.0
AL_S_qps,236,0.0
AL_ST_qps,236,0.0
AR_qps,236,1.866
AZ_qps,236,2.86
CA_qps,236,0.0
CA_FD_qps,236,10.999
CA_ST_qps,236,0.0
CN_W_qps,236,0.6468426229508195
CO_qps,236,1.975
FL_qps,236,9.458
IL_qps,236,6.725360655737704
IN_qps,236,4.727
KS_qps,236,1.286
KY_qps,236,1.598
LA_FD_qps,236,8.391
LA_N_qps,236,0.0
LA_S_qps,236,0.0
LA_ST_qps,236,0.0
MD_qps,236,1.5858360655737704
MI_qps,236,7.366459016393443
MS_FD_qps,236,3.343
MS_N_qps,236,0.0
MS_S_qps,236,0.0
MT_qps,236,0.237
MX_NE_qps,236,0.0
MX_SS_qps,236,0.0
ND_qps,236,2.0211639344262293
NE_qps,236,2.87867868852459
NM_E_qps,236,1.055
NM_W_qps,236,0.0
NY_qps,236,10.20539344262295
OH_qps,236,6.115
OK_qps,236,4.078
OR_qps,236,2.7675836065573773
PA_qps,236,11.719622950819671
SD_qps,236,0.9037967213114757
TN_qps,236,1.997639344262295
TX_1_qps,236,0.0
TX_10_qps,236,24.714
TX_2_qps,236,0.0
TX_3_qps,236,0.0
TX_4_qps,236,0.0
TX_5_qps,236,0.0
TX_6_qps,236,0.0
TX_7B_qps,236,0.0
TX_7C_qps,236,0.0
TX_8_qps,236,0.0
TX_8A_qps,236,0.0
TX_9_qps,236,0.0
TX_FD_qps,236,0.0
TX_ST_qps,236,0.0
UT_qps,236,3.104573770491803
VA_qps,236,6.647688524590165
WV_qps,236,0.626
WY_qps,236,0.448
AL_FD_qps,237,9.211360655737705
AL_N_qps,237,0.0
AL_S_qps,237,0.0
AL_ST_qps,237,0.0
AR_qps,237,1.799
AZ_qps,237,2.895
CA_qps,237,0.0
CA_FD_qps,237,10.309
CA_ST_qps,237,0.0
CN_W_qps,237,0.6228426229508197
CO_qps,237,1.247
FL_qps,237,9.441
IL_qps,237,6.435360655737705
IN_qps,237,4.561
KS_qps,237,1.26
KY_qps,237,1.561
LA_FD_qps,237,8.093
LA_N_qps,237,0.0
LA_S_qps,237,0.0
LA_ST_qps,237,0.0
MD_qps,237,1.6088360655737706
MI_qps,237,7.114459016393443
MS_FD_qps,237,3.208
MS_N_qps,237,0.0
MS_S_qps,237,0.0
MT_qps,237,0.319
MX_NE_qps,237,0.0
MX_SS_qps,237,0.0
ND_qps,237,2.0321639344262294
NE_qps,237,2.8166786885245902
NM_E_qps,237,0.9940000000000001
NM_W_qps,237,0.0
NY_qps,237,10.35839344262295
OH_qps,237,5.872
OK_qps,237,3.985
OR_qps,237,2.7255836065573775
PA_qps,237,11.751622950819673
SD_qps,237,0.7177967213114755
TN_qps,237,2.025639344262295
TX_1_qps,237,0.0
TX_10_qps,237,24.368
TX_2_qps,237,0.0
TX_3_qps,237,0.0
TX_4_qps,237,0.0
TX_5_qps,237,0.0
TX_6_qps,237,0.0
TX_7B_qps,237,0.0
TX_7C_qps,237,0.0
TX_8_qps,237,0.0
TX_8A_qps,237,0.0
TX_9_qps,237,0.0
TX_FD_qps,237,0.0
TX_ST_qps,237,0.0
UT_qps,237,2.867573770491803
VA_qps,237,6.587688524590163
WV_qps,237,0.601
WY_qps,237,0.328
AL_FD_qps,238,9.936360655737705
AL_N_qps,238,0.0
AL_S_qps,238,0.0
AL_ST_qps,238,0.0
AR_qps,238,1.923
AZ_qps,238,3.038
CA_qps,238,0.0
CA_FD_qps,238,10.972
CA_ST_qps,238,0.0
CN_W_qps,238,0.8398426229508198
CO_qps,238,1.643
FL_qps,238,9.819
IL_qps,238,5.615360655737705
IN_qps,238,4.134
KS_qps,238,1.257
KY_qps,238,1.549
LA_FD_qps,238,8.701
LA_N_qps,238,0.0
LA_S_qps,238,0.0
LA_ST_qps,238,0.0
MD_qps,238,1.7308360655737707
MI_qps,238,7.621934426229508
MS_FD_qps,238,3.437
MS_N_qps,238,0.0
MS_S_qps,238,0.0
MT_qps,238,0.367
MX_NE_qps,238,0.0
MX_SS_qps,238,0.0
ND_qps,238,2.1161639344262295
NE_qps,238,2.7836786885245903
NM_E_qps,238,0.9940000000000001
NM_W_qps,238,0.0
NY_qps,238,11.152918032786884
OH_qps,238,6.041
OK_qps,238,4.206
OR_qps,238,2.8265836065573775
PA_qps,238,12.696622950819673
SD_qps,238,0.8457967213114754
TN_qps,238,2.237639344262295
TX_1_qps,238,0.0
TX_10_qps,238,25.812
TX_2_qps,238,0.0
TX_3_qps,238,0.0
TX_4_qps,238,0.0
TX_5_qps,238,0.0
TX_6_qps,238,0.0
TX_7B_qps,238,0.0
TX_7C_qps,238,0.0
TX_8_qps,238,0.0
TX_8A_qps,238,0.0
