Producer,Day,Value
AL_ST_qps,193,0.0
AR_qps,193,0.0
AZ_qps,193,0.0
CA_qps,193,0.0
CA_FD_qps,193,0.0
CA_ST_qps,193,0.0
CN_W_qps,193,0.0
CO_qps,193,0.0
FL_qps,193,0.0
IL_qps,193,0.0
IN_qps,193,0.0
KS_qps,193,0.0
KY_qps,193,0.0
LA_FD_qps,193,0.0
LA_N_qps,193,0.0
LA_S_qps,193,0.0
LA_ST_qps,193,0.0
MD_qps,193,0.0
MI_qps,193,0.0
MS_FD_qps,193,0.0
MS_N_qps,193,0.0
MS_S_qps,193,0.0
MT_qps,193,0.0
MX_NE_qps,193,0.0
MX_SS_qps,193,0.0
ND_qps,193,0.0
NE_qps,193,0.0
NM_E_qps,193,0.0
NM_W_qps,193,0.0
NY_qps,193,0.0
OH_qps,193,0.0
OK_qps,193,0.0
OR_qps,193,0.0
PA_qps,193,0.0
SD_qps,193,0.0
TN_qps,193,0.0
TX_1_qps,193,0.0
TX_10_qps,193,0.0
TX_2_qps,193,0.0
TX_3_qps,193,0.0
TX_4_qps,193,0.0
TX_5_qps,193,0.0
TX_6_qps,193,0.0
TX_7B_qps,193,0.0
TX_7C_qps,193,0.0
TX_8_qps,193,0.0
TX_8A_qps,193,0.0
TX_9_qps,193,0.0
TX_FD_qps,193,0.0
TX_ST_qps,193,0.0
UT_qps,193,0.0
VA_qps,193,0.0
WV_qps,193,0.0
WY_qps,193,0.0
AL_FD_qps,194,0.0
AL_N_qps,194,0.0
AL_S_qps,194,0.0
AL_ST_qps,194,0.0
AR_qps,194,0.0
AZ_qps,194,0.0
CA_qps,194,0.0
CA_FD_qps,194,0.0
CA_ST_qps,194,0.0
CN_W_qps,194,0.0
CO_qps,194,0.0
FL_qps,194,0.0
IL_qps,194,0.0
IN_qps,194,0.0
KS_qps,194,0.0
KY_qps,194,0.0
LA_FD_qps,194,0.0
LA_N_qps,194,0.0
LA_S_qps,194,0.0
LA_ST_qps,194,0.0
MD_qps,194,0.0
MI_qps,194,0.0
MS_FD_qps,194,0.0
MS_N_qps,194,0.0
MS_S_qps,194,0.0
MT_qps,194,0.0
MX_NE_qps,194,0.0
MX_SS_qps,194,0.0
ND_qps,194,0.0
NE_qps,194,0.0
NM_E_qps,194,0.0
NM_W_qps,194,0.0
NY_qps,194,0.0
OH_qps,194,0.0
OK_qps,194,0.0
OR_qps,194,0.0
PA_qps,194,0.0
SD_qps,194,0.0
TN_qps,194,0.0
TX_1_qps,194,0.0
TX_10_qps,194,0.0
TX_2_qps,194,0.0
TX_3_qps,194,0.0
TX_4_qps,194,0.0
TX_5_qps,194,0.0
TX_6_qps,194,0.0
TX_7B_qps,194,0.0
TX_7C_qps,194,0.0
TX_8_qps,194,0.0
TX_8A_qps,194,0.0
TX_9_qps,194,0.0
TX_FD_qps,194,0.0
TX_ST_qps,194,0.0
UT_qps,194,0.0
VA_qps,194,0.0
WV_qps,194,0.0
WY_qps,194,0.0
AL_FD_qps,195,0.0
AL_N_qps,195,0.0
AL_S_qps,195,0.0
AL_ST_qps,195,0.0
AR_qps,195,0.0
AZ_qps,195,0.0
CA_qps,195,0.0
CA_FD_qps,195,0.0
CA_ST_qps,195,0.0
CN_W_qps,195,0.0
CO_qps,195,0.0
FL_qps,195,0.0
IL_qps,195,0.0
IN_qps,195,0.0
KS_qps,195,0.0
KY_qps,195,0.0
LA_FD_qps,195,0.0
LA_N_qps,195,0.0
LA_S_qps,195,0.0
LA_ST_qps,195,0.0
MD_qps,195,0.0
MI_qps,195,0.0
MS_FD_qps,195,0.0
MS_N_qps,195,0.0
MS_S_qps,195,0.0
MT_qps,195,0.0
MX_NE_qps,195,0.0
MX_SS_qps,195,0.0
ND_qps,195,0.0
NE_qps,195,0.0
NM_E_qps,195,0.0
NM_W_qps,195,0.0
NY_qps,195,0.0
OH_qps,195,0.0
OK_qps,195,0.0
OR_qps,195,0.0
PA_qps,195,0.0
SD_qps,195,0.0
TN_qps,195,0.0
TX_1_qps,195,0.0
TX_10_qps,195,0.0
TX_2_qps,195,0.0
TX_3_qps,195,0.0
TX_4_qps,195,0.0
TX_5_qps,195,0.0
TX_6_qps,195,0.0
TX_7B_qps,195,0.0
TX_7C_qps,195,0.0
TX_8_qps,195,0.0
TX_8A_qps,195,0.0
TX_9_qps,195,0.0
TX_FD_qps,195,0.0
TX_ST_qps,195,0.0
UT_qps,195,0.0
VA_qps,195,0.0
WV_qps,195,0.0
WY_qps,195,0.0
AL_FD_qps,196,0.0
AL_N_qps,196,0.0
AL_S_qps,196,0.0
AL_ST_qps,196,0.0
AR_qps,196,0.0
AZ_qps,196,0.0
CA_qps,196,0.0
CA_FD_qps,196,0.0
CA_ST_qps,196,0.0
CN_W_qps,196,0.0
CO_qps,196,0.0
FL_qps,196,0.0
IL_qps,196,0.0
IN_qps,196,0.0
KS_qps,196,0.0
KY_qps,196,0.0
LA_FD_qps,196,0.0
LA_N_qps,196,0.0
LA_S_qps,196,0.0
LA_ST_qps,196,0.0
MD_qps,196,0.0
MI_qps,196,0.0
MS_FD_qps,196,0.0
MS_N_qps,196,0.0
MS_S_qps,196,0.0
MT_qps,196,0.0
MX_NE_qps,196,0.0
MX_SS_qps,196,0.0
ND_qps,196,0.0
NE_qps,196,0.0
NM_E_qps,196,0.0
NM_W_qps,196,0.0
NY_qps,196,0.0
OH_qps,196,0.0
OK_qps,196,0.0
OR_qps,196,0.0
PA_qps,196,0.0
SD_qps,196,0.0
TN_qps,196,0.0
TX_1_qps,196,0.0
TX_10_qps,196,0.0
TX_2_qps,196,0.0
TX_3_qps,196,0.0
TX_4_qps,196,0.0
TX_5_qps,196,0.0
TX_6_qps,196,0.0
TX_7B_qps,196,0.0
TX_7C_qps,196,0.0
TX_8_qps,196,0.0
TX_8A_qps,196,0.0
TX_9_qps,196,0.0
TX_FD_qps,196,0.0
TX_ST_qps,196,0.0
UT_qps,196,0.0
VA_qps,196,0.0
WV_qps,196,0.0
WY_qps,196,0.0
AL_FD_qps,197,0.0
AL_N_qps,197,0.0
AL_S_qps,197,0.0
AL_ST_qps,197,0.0
AR_qps,197,0.0
AZ_qps,197,0.0
CA_qps,197,0.0
CA_FD_qps,197,0.0
CA_ST_qps,197,0.0
CN_W_qps,197,0.0
CO_qps,197,0.0
FL_qps,197,0.0
IL_qps,197,0.0
IN_qps,197,0.0
KS_qps,197,0.0
KY_qps,197,0.0
LA_FD_qps,197,0.0
LA_N_qps,197,0.0
LA_S_qps,197,0.0
LA_ST_qps,197,0.0
MD_qps,197,0.0
MI_qps,197,0.0
MS_FD_qps,197,0.0
MS_N_qps,197,0.0
MS_S_qps,197,0.0
MT_qps,197,0.0
MX_NE_qps,197,0.0
MX_SS_qps,197,0.0
ND_qps,197,0.0
NE_qps,197,0.0
NM_E_qps,197,0.0
NM_W_qps,197,0.0
NY_qps,197,0.0
OH_qps,197,0.0
OK_qps,197,0.0
OR_qps,197,0.0
PA_qps,197,0.0
SD_qps,197,0.0
TN_qps,197,0.0
TX_1_qps,197,0.0
TX_10_qps,197,0.0
TX_2_qps,197,0.0
TX_3_qps,197,0.0
TX_4_qps,197,0.0
TX_5_qps,197,0.0
TX_6_qps,197,0.0
TX_7B_qps,197,0.0
TX_7C_qps,197,0.0
TX_8_qps,197,0.0
TX_8A_qps,197,0.0
TX_9_qps,197,0.0
TX_FD_qps,197,0.0
TX_ST_qps,197,0.0
UT_qps,197,0.0
VA_qps,197,0.0
WV_qps,197,0.0
WY_qps,197,0.0
AL_FD_qps,198,0.0
AL_N_qps,198,0.0
AL_S_qps,198,0.0
AL_ST_qps,198,0.0
AR_qps,198,0.0
AZ_qps,198,0.0
CA_qps,198,0.0
CA_FD_qps,198,0.0
CA_ST_qps,198,0.0
CN_W_qps,198,0.0
CO_qps,198,0.0
FL_qps,198,0.0
IL_qps,198,0.0
IN_qps,198,0.0
KS_qps,198,0.0
KY_qps,198,0.0
LA_FD_qps,198,0.0
LA_N_qps,198,0.0
LA_S_qps,198,0.0
LA_ST_qps,198,0.0
MD_qps,198,0.0
MI_qps,198,0.0
MS_FD_qps,198,0.0
MS_N_qps,198,0.0
MS_S_qps,198,0.0
MT_qps,198,0.0
MX_NE_qps,198,0.0
MX_SS_qps,198,0.0
ND_qps,198,0.0
NE_qps,198,0.0
NM_E_qps,198,0.0
NM_W_qps,198,0.0
NY_qps,198,0.0
OH_qps,198,0.0
OK_qps,198,0.0
OR_qps,198,0.0
PA_qps,198,0.0
SD_qps,198,0.0
TN_qps,198,0.0
TX_1_qps,198,0.0
TX_10_qps,198,0.0
TX_2_qps,198,0.0
TX_3_qps,198,0.0
TX_4_qps,198,0.0
TX_5_qps,198,0.0
TX_6_qps,198,0.0
TX_7B_qps,198,0.0
TX_7C_qps,198,0.0
TX_8_qps,198,0.0
TX_8A_qps,198,0.0
TX_9_qps,198,0.0
TX_FD_qps,198,0.0
TX_ST_qps,198,0.0
UT_qps,198,0.0
VA_qps,198,0.0
WV_qps,198,0.0
WY_qps,198,0.0
AL_FD_qps,199,0.0
AL_N_qps,199,0.0
AL_S_qps,199,0.0
AL_ST_qps,199,0.0
AR_qps,199,0.0
AZ_qps,199,0.0
CA_qps,199,0.0
CA_FD_qps,199,0.0
CA_ST_qps,199,0.0
CN_W_qps,199,0.0
CO_qps,199,0.0
FL_qps,199,0.0
IL_qps,199,0.0
IN_qps,199,0.0
KS_qps,199,0.0
KY_qps,199,0.0
LA_FD_qps,199,0.0
LA_N_qps,199,0.0
LA_S_qps,199,0.0
LA_ST_qps,199,0.0
MD_qps,199,0.0
MI_qps,199,0.0
MS_FD_qps,199,0.0
MS_N_qps,199,0.0
MS_S_qps,199,0.0
MT_qps,199,0.0
MX_NE_qps,199,0.0
MX_SS_qps,199,0.0
ND_qps,199,0.0
NE_qps,199,0.0
NM_E_qps,199,0.0
NM_W_qps,199,0.0
NY_qps,199,0.0
OH_qps,199,0.0
OK_qps,199,0.0
OR_qps,199,0.0
PA_qps,199,0.0
SD_qps,199,0.0
TN_qps,199,0.0
TX_1_qps,199,0.0
TX_10_qps,199,0.0
TX_2_qps,199,0.0
TX_3_qps,199,0.0
TX_4_qps,199,0.0
TX_5_qps,199,0.0
TX_6_qps,199,0.0
TX_7B_qps,199,0.0
TX_7C_qps,199,0.0
TX_8_qps,199,0.0
TX_8A_qps,199,0.0
TX_9_qps,199,0.0
TX_FD_qps,199,0.0
TX_ST_qps,199,0.0
UT_qps,199,0.0
VA_qps,199,0.0
WV_qps,199,0.0
WY_qps,199,0.0
AL_FD_qps,200,0.0
AL_N_qps,200,0.0
AL_S_qps,200,0.0
AL_ST_qps,200,0.0
AR_qps,200,0.0
AZ_qps,200,0.0
CA_qps,200,0.0
CA_FD_qps,200,0.0
CA_ST_qps,200,0.0
CN_W_qps,200,0.0
CO_qps,200,0.0
FL_qps,200,0.0
IL_qps,200,0.0
IN_qps,200,0.0
KS_qps,200,0.0
KY_qps,200,0.0
LA_FD_qps,200,0.0
LA_N_qps,200,0.0
LA_S_qps,200,0.0
LA_ST_qps,200,0.0
MD_qps,200,0.0
MI_qps,200,0.0
MS_FD_qps,200,0.0
MS_N_qps,200,0.0
MS_S_qps,200,0.0
MT_qps,200,0.0
MX_NE_qps,200,0.0
MX_SS_qps,200,0.0
ND_qps,200,0.0
NE_qps,200,0.0
NM_E_qps,200,0.0
NM_W_qps,200,0.0
NY_qps,200,0.0
OH_qps,200,0.0
OK_qps,200,0.0
OR_qps,200,0.0
PA_qps,200,0.0
SD_qps,200,0.0
TN_qps,200,0.0
TX_1_qps,200,0.0
TX_10_qps,200,0.0
TX_2_qps,200,0.0
TX_3_qps,200,0.0
TX_4_qps,200,0.0
TX_5_qps,200,0.0
TX_6_qps,200,0.0
TX_7B_qps,200,0.0
TX_7C_qps,200,0.0
TX_8_qps,200,0.0
TX_8A_qps,200,0.0
TX_9_qps,200,0.0
TX_FD_qps,200,0.0
TX_ST_qps,200,0.0
UT_qps,200,0.0
VA_qps,200,0.0
WV_qps,200,0.0
WY_qps,200,0.0
AL_FD_qps,201,0.0
AL_N_qps,201,0.0
AL_S_qps,201,0.0
AL_ST_qps,201,0.0
AR_qps,201,0.0
AZ_qps,201,0.0
CA_qps,201,0.0
CA_FD_qps,201,0.0
CA_ST_qps,201,0.0
CN_W_qps,201,0.0
CO_qps,201,0.0
FL_qps,201,0.0
IL_qps,201,0.0
IN_qps,201,0.0
KS_qps,201,0.0
KY_qps,201,0.0
LA_FD_qps,201,0.0
LA_N_qps,201,0.0
LA_S_qps,201,0.0
LA_ST_qps,201,0.0
MD_qps,201,0.0
MI_qps,201,0.0
MS_FD_qps,201,0.0
MS_N_qps,201,0.0
MS_S_qps,201,0.0
MT_qps,201,0.0
MX_NE_qps,201,0.0
MX_SS_qps,201,0.0
ND_qps,201,0.0
NE_qps,201,0.0
NM_E_qps,201,0.0
NM_W_qps,201,0.0
NY_qps,201,0.0
OH_qps,201,0.0
OK_qps,201,0.0
OR_qps,201,0.0
PA_qps,201,0.0
SD_qps,201,0.0
TN_qps,201,0.0
TX_1_qps,201,0.0
TX_10_qps,201,0.0
TX_2_qps,201,0.0
TX_3_qps,201,0.0
TX_4_qps,201,0.0
TX_5_qps,201,0.0
TX_6_qps,201,0.0
TX_7B_qps,201,0.0
TX_7C_qps,201,0.0
TX_8_qps,201,0.0
TX_8A_qps,201,0.0
TX_9_qps,201,0.0
TX_FD_qps,201,0.0
TX_ST_qps,201,0.0
UT_qps,201,0.0
VA_qps,201,0.0
WV_qps,201,0.0
WY_qps,201,0.0
AL_FD_qps,202,0.0
AL_N_qps,202,0.0
AL_S_qps,202,0.0
AL_ST_qps,202,0.0
AR_qps,202,0.0
AZ_qps,202,0.0
CA_qps,202,0.0
CA_FD_qps,202,0.0
CA_ST_qps,202,0.0
CN_W_qps,202,0.0
CO_qps,202,0.0
FL_qps,202,0.0
IL_qps,202,0.0
IN_qps,202,0.0
KS_qps,202,0.0
KY_qps,202,0.0
LA_FD_qps,202,0.0
LA_N_qps,202,0.0
LA_S_qps,202,0.0
LA_ST_qps,202,0.0
MD_qps,202,0.0
MI_qps,202,0.0
MS_FD_qps,202,0.0
MS_N_qps,202,0.0
MS_S_qps,202,0.0
MT_qps,202,0.0
MX_NE_qps,202,0.0
MX_SS_qps,202,0.0
ND_qps,202,0.0
NE_qps,202,0.0
NM_E_qps,202,0.0
NM_W_qps,202,0.0
NY_qps,202,0.0
OH_qps,202,0.0
OK_qps,202,0.0
OR_qps,202,0.0
PA_qps,202,0.0
SD_qps,202,0.0
TN_qps,202,0.0
TX_1_qps,202,0.0
TX_10_qps,202,0.0
TX_2_qps,202,0.0
TX_3_qps,202,0.0
TX_4_qps,202,0.0
TX_5_qps,202,0.0
TX_6_qps,202,0.0
TX_7B_qps,202,0.0
TX_7C_qps,202,0.0
TX_8_qps,202,0.0
TX_8A_qps,202,0.0
TX_9_qps,202,0.0
TX_FD_qps,202,0.0
TX_ST_qps,202,0.0
UT_qps,202,0.0
VA_qps,202,0.0
WV_qps,202,0.0
WY_qps,202,0.0
AL_FD_qps,203,0.0
AL_N_qps,203,0.0
AL_S_qps,203,0.0
AL_ST_qps,203,0.0
AR_qps,203,0.0
AZ_qps,203,0.0
CA_qps,203,0.0
CA_FD_qps,203,0.0
CA_ST_qps,203,0.0
CN_W_qps,203,0.0
CO_qps,203,0.0
FL_qps,203,0.0
IL_qps,203,0.0
IN_qps,203,0.0
KS_qps,203,0.0
KY_qps,203,0.0
LA_FD_qps,203,0.0
LA_N_qps,203,0.0
LA_S_qps,203,0.0
LA_ST_qps,203,0.0
MD_qps,203,0.0
MI_qps,203,0.0
MS_FD_qps,203,0.0
MS_N_qps,203,0.0
MS_S_qps,203,0.0
MT_qps,203,0.0
MX_NE_qps,203,0.0
MX_SS_qps,203,0.0
ND_qps,203,0.0
NE_qps,203,0.0
NM_E_qps,203,0.0
NM_W_qps,203,0.0
NY_qps,203,0.0
OH_qps,203,0.0
OK_qps,203,0.0
OR_qps,203,0.0
PA_qps,203,0.0
SD_qps,203,0.0
TN_qps,203,0.0
TX_1_qps,203,0.0
TX_10_qps,203,0.0
TX_2_qps,203,0.0
TX_3_qps,203,0.0
TX_4_qps,203,0.0
TX_5_qps,203,0.0
TX_6_qps,203,0.0
TX_7B_qps,203,0.0
TX_7C_qps,203,0.0
TX_8_qps,203,0.0
TX_8A_qps,203,0.0
TX_9_qps,203,0.0
TX_FD_qps,203,0.0
TX_ST_qps,203,0.0
UT_qps,203,0.0
VA_qps,203,0.0
WV_qps,203,0.0
WY_qps,203,0.0
AL_FD_qps,204,0.0
AL_N_qps,204,0.0
AL_S_qps,204,0.0
AL_ST_qps,204,0.0
AR_qps,204,0.0
AZ_qps,204,0.0
CA_qps,204,0.0
CA_FD_qps,204,0.0
CA_ST_qps,204,0.0
CN_W_qps,204,0.0
CO_qps,204,0.0
FL_qps,204,0.0
IL_qps,204,0.0
IN_qps,204,0.0
KS_qps,204,0.0
KY_qps,204,0.0
LA_FD_qps,204,0.0
LA_N_qps,204,0.0
LA_S_qps,204,0.0
LA_ST_qps,204,0.0
MD_qps,204,0.0
MI_qps,204,0.0
MS_FD_qps,204,0.0
MS_N_qps,204,0.0
MS_S_qps,204,0.0
MT_qps,204,0.0
MX_NE_qps,204,0.0
MX_SS_qps,204,0.0
ND_qps,204,0.0
NE_qps,204,0.0
NM_E_qps,204,0.0
NM_W_qps,204,0.0
NY_qps,204,0.0
OH_qps,204,0.0
OK_qps,204,0.0
OR_qps,204,0.0
PA_qps,204,0.0
SD_qps,204,0.0
TN_qps,204,0.0
TX_1_qps,204,0.0
TX_10_qps,204,0.0
TX_2_qps,204,0.0
TX_3_qps,204,0.0
TX_4_qps,204,0.0
TX_5_qps,204,0.0
TX_6_qps,204,0.0
TX_7B_qps,204,0.0
TX_7C_qps,204,0.0
TX_8_qps,204,0.0
TX_8A_qps,204,0.0
TX_9_qps,204,0.0
TX_FD_qps,204,0.0
TX_ST_qps,204,0.0
UT_qps,204,0.0
VA_qps,204,0.0
WV_qps,204,0.0
WY_qps,204,0.0
AL_FD_qps,205,0.0
AL_N_qps,205,0.0
AL_S_qps,205,0.0
AL_ST_qps,205,0.0
AR_qps,205,0.0
AZ_qps,205,0.0
CA_qps,205,0.0
CA_FD_qps,205,0.0
CA_ST_qps,205,0.0
CN_W_qps,205,0.0
CO_qps,205,0.0
FL_qps,205,0.0
IL_qps,205,0.0
IN_qps,205,0.0
KS_qps,205,0.0
KY_qps,205,0.0
LA_FD_qps,205,0.0
LA_N_qps,205,0.0
LA_S_qps,205,0.0
LA_ST_qps,205,0.0
MD_qps,205,0.0
MI_qps,205,0.0
MS_FD_qps,205,0.0
MS_N_qps,205,0.0
MS_S_qps,205,0.0
MT_qps,205,0.0
MX_NE_qps,205,0.0
MX_SS_qps,205,0.0
ND_qps,205,0.0
NE_qps,205,0.0
NM_E_qps,205,0.0
NM_W_qps,205,0.0
NY_qps,205,0.0
OH_qps,205,0.0
OK_qps,205,0.0
OR_qps,205,0.0
PA_qps,205,0.0
SD_qps,205,0.0
TN_qps,205,0.0
TX_1_qps,205,0.0
TX_10_qps,205,0.0
TX_2_qps,205,0.0
TX_3_qps,205,0.0
TX_4_qps,205,0.0
TX_5_qps,205,0.0
TX_6_qps,205,0.0
TX_7B_qps,205,0.0
TX_7C_qps,205,0.0
TX_8_qps,205,0.0
TX_8A_qps,205,0.0
TX_9_qps,205,0.0
TX_FD_qps,205,0.0
TX_ST_qps,205,0.0
UT_qps,205,0.0
VA_qps,205,0.0
WV_qps,205,0.0
WY_qps,205,0.0
AL_FD_qps,206,0.0
AL_N_qps,206,0.0
AL_S_qps,206,0.0
AL_ST_qps,206,0.0
AR_qps,206,0.0
AZ_qps,206,0.0
CA_qps,206,0.0
CA_FD_qps,206,0.0
CA_ST_qps,206,0.0
CN_W_qps,206,0.0
CO_qps,206,0.0
FL_qps,206,0.0
IL_qps,206,0.0
IN_qps,206,0.0
KS_qps,206,0.0
KY_qps,206,0.0
LA_FD_qps,206,0.0
LA_N_qps,206,0.0
LA_S_qps,206,0.0
LA_ST_qps,206,0.0
MD_qps,206,0.0
MI_qps,206,0.0
MS_FD_qps,206,0.0
MS_N_qps,206,0.0
MS_S_qps,206,0.0
MT_qps,206,0.0
MX_NE_qps,206,0.0
MX_SS_qps,206,0.0
ND_qps,206,0.0
NE_qps,206,0.0
NM_E_qps,206,0.0
NM_W_qps,206,0.0
NY_qps,206,0.0
OH_qps,206,0.0
OK_qps,206,0.0
OR_qps,206,0.0
PA_qps,206,0.0
SD_qps,206,0.0
TN_qps,206,0.0
TX_1_qps,206,0.0
TX_10_qps,206,0.0
TX_2_qps,206,0.0
TX_3_qps,206,0.0
TX_4_qps,206,0.0
TX_5_qps,206,0.0
TX_6_qps,206,0.0
TX_7B_qps,206,0.0
TX_7C_qps,206,0.0
TX_8_qps,206,0.0
TX_8A_qps,206,0.0
TX_9_qps,206,0.0
TX_FD_qps,206,0.0
TX_ST_qps,206,0.0
UT_qps,206,0.0
VA_qps,206,0.0
WV_qps,206,0.0
WY_qps,206,0.0
AL_FD_qps,207,0.0
AL_N_qps,207,0.0
AL_S_qps,207,0.0
AL_ST_qps,207,0.0
AR_qps,207,0.0
AZ_qps,207,0.0
CA_qps,207,0.0
CA_FD_qps,207,0.0
CA_ST_qps,207,0.0
CN_W_qps,207,0.0
CO_qps,207,0.0
FL_qps,207,0.0
IL_qps,207,0.0
IN_qps,207,0.0
KS_qps,207,0.0
KY_qps,207,0.0
LA_FD_qps,207,0.0
LA_N_qps,207,0.0
LA_S_qps,207,0.0
LA_ST_qps,207,0.0
MD_qps,207,0.0
MI_qps,207,0.0
MS_FD_qps,207,0.0
MS_N_qps,207,0.0
MS_S_qps,207,0.0
MT_qps,207,0.0
MX_NE_qps,207,0.0
MX_SS_qps,207,0.0
ND_qps,207,0.0
NE_qps,207,0.0
NM_E_qps,207,0.0
NM_W_qps,207,0.0
NY_qps,207,0.0
OH_qps,207,0.0
OK_qps,207,0.0
OR_qps,207,0.0
PA_qps,207,0.0
SD_qps,207,0.0
TN_qps,207,0.0
TX_1_qps,207,0.0
TX_10_qps,207,0.0
TX_2_qps,207,0.0
TX_3_qps,207,0.0
TX_4_qps,207,0.0
TX_5_qps,207,0.0
TX_6_qps,207,0.0
TX_7B_qps,207,0.0
TX_7C_qps,207,0.0
TX_8_qps,207,0.0
TX_8A_qps,207,0.0
TX_9_qps,207,0.0
TX_FD_qps,207,0.0
TX_ST_qps,207,0.0
UT_qps,207,0.0
VA_qps,207,0.0
WV_qps,207,0.0
WY_qps,207,0.0
AL_FD_qps,208,0.0
AL_N_qps,208,0.0
AL_S_qps,208,0.0
AL_ST_qps,208,0.0
AR_qps,208,0.0
AZ_qps,208,0.0
CA_qps,208,0.0
CA_FD_qps,208,0.0
CA_ST_qps,208,0.0
CN_W_qps,208,0.0
CO_qps,208,0.0
FL_qps,208,0.0
IL_qps,208,0.0
IN_qps,208,0.0
KS_qps,208,0.0
KY_qps,208,0.0
LA_FD_qps,208,0.0
LA_N_qps,208,0.0
LA_S_qps,208,0.0
LA_ST_qps,208,0.0
MD_qps,208,0.0
MI_qps,208,0.0
MS_FD_qps,208,0.0
MS_N_qps,208,0.0
MS_S_qps,208,0.0
MT_qps,208,0.0
MX_NE_qps,208,0.0
MX_SS_qps,208,0.0
ND_qps,208,0.0
NE_qps,208,0.0
NM_E_qps,208,0.0
NM_W_qps,208,0.0
NY_qps,208,0.0
OH_qps,208,0.0
OK_qps,208,0.0
OR_qps,208,0.0
PA_qps,208,0.0
SD_qps,208,0.0
TN_qps,208,0.0
TX_1_qps,208,0.0
TX_10_qps,208,0.0
TX_2_qps,208,0.0
TX_3_qps,208,0.0
TX_4_qps,208,0.0
TX_5_qps,208,0.0
TX_6_qps,208,0.0
TX_7B_qps,208,0.0
TX_7C_qps,208,0.0
TX_8_qps,208,0.0
TX_8A_qps,208,0.0
TX_9_qps,208,0.0
TX_FD_qps,208,0.0
TX_ST_qps,208,0.0
UT_qps,208,0.0
VA_qps,208,0.0
WV_qps,208,0.0
WY_qps,208,0.0
AL_FD_qps,209,0.0
AL_N_qps,209,0.0
AL_S_qps,209,0.0
AL_ST_qps,209,0.0
AR_qps,209,0.0
AZ_qps,209,0.0
CA_qps,209,0.0
CA_FD_qps,209,0.0
CA_ST_qps,209,0.0
CN_W_qps,209,0.0
CO_qps,209,0.0
FL_qps,209,0.0
IL_qps,209,0.0
IN_qps,209,0.0
KS_qps,209,0.0
KY_qps,209,0.0
LA_FD_qps,209,0.0
LA_N_qps,209,0.0
LA_S_qps,209,0.0
LA_ST_qps,209,0.0
MD_qps,209,0.0
MI_qps,209,0.0
MS_FD_qps,209,0.0
MS_N_qps,209,0.0
MS_S_qps,209,0.0
MT_qps,209,0.0
MX_NE_qps,209,0.0
MX_SS_qps,209,0.0
ND_qps,209,0.0
NE_qps,209,0.0
NM_E_qps,209,0.0
NM_W_qps,209,0.0
NY_qps,209,0.0
OH_qps,209,0.0
OK_qps,209,0.0
OR_qps,209,0.0
PA_qps,209,0.0
SD_qps,209,0.0
TN_qps,209,0.0
TX_1_qps,209,0.0
TX_10_qps,209,0.0
TX_2_qps,209,0.0
TX_3_qps,209,0.0
TX_4_qps,209,0.0
TX_5_qps,209,0.0
TX_6_qps,209,0.0
TX_7B_qps,209,0.0
TX_7C_qps,209,0.0
TX_8_qps,209,0.0
TX_8A_qps,209,0.0
TX_9_qps,209,0.0
TX_FD_qps,209,0.0
TX_ST_qps,209,0.0
UT_qps,209,0.0
VA_qps,209,0.0
WV_qps,209,0.0
WY_qps,209,0.0
AL_FD_qps,210,0.0
AL_N_qps,210,0.0
AL_S_qps,210,0.0
AL_ST_qps,210,0.0
AR_qps,210,0.0
AZ_qps,210,0.0
CA_qps,210,0.0
CA_FD_qps,210,0.0
CA_ST_qps,210,0.0
CN_W_qps,210,0.0
CO_qps,210,0.0
FL_qps,210,0.0
IL_qps,210,0.0
IN_qps,210,0.0
KS_qps,210,0.0
KY_qps,210,0.0
LA_FD_qps,210,0.0
LA_N_qps,210,0.0
LA_S_qps,210,0.0
LA_ST_qps,210,0.0
MD_qps,210,0.0
MI_qps,210,0.0
MS_FD_qps,210,0.0
MS_N_qps,210,0.0
MS_S_qps,210,0.0
MT_qps,210,0.0
MX_NE_qps,210,0.0
MX_SS_qps,210,0.0
ND_qps,210,0.0
NE_qps,210,0.0
NM_E_qps,210,0.0
NM_W_qps,210,0.0
NY_qps,210,0.0
OH_qps,210,0.0
OK_qps,210,0.0
OR_qps,210,0.0
PA_qps,210,0.0
SD_qps,210,0.0
TN_qps,210,0.0
TX_1_qps,210,0.0
TX_10_qps,210,0.0
TX_2_qps,210,0.0
TX_3_qps,210,0.0
TX_4_qps,210,0.0
TX_5_qps,210,0.0
TX_6_qps,210,0.0
TX_7B_qps,210,0.0
TX_7C_qps,210,0.0
TX_8_qps,210,0.0
TX_8A_qps,210,0.0
TX_9_qps,210,0.0
TX_FD_qps,210,0.0
TX_ST_qps,210,0.0
UT_qps,210,0.0
VA_qps,210,0.0
WV_qps,210,0.0
WY_qps,210,0.0
AL_FD_qps,211,0.0
AL_N_qps,211,0.0
AL_S_qps,211,0.0
AL_ST_qps,211,0.0
AR_qps,211,0.0
AZ_qps,211,0.0
CA_qps,211,0.0
CA_FD_qps,211,0.0
CA_ST_qps,211,0.0
CN_W_qps,211,0.0
CO_qps,211,0.0
FL_qps,211,0.0
IL_qps,211,0.0
IN_qps,211,0.0
KS_qps,211,0.0
KY_qps,211,0.0
LA_FD_qps,211,0.0
LA_N_qps,211,0.0
LA_S_qps,211,0.0
LA_ST_qps,211,0.0
MD_qps,211,0.0
MI_qps,211,0.0
