Line,Day,Value
NM_to_AZ,151,0.0
NM_to_CO,151,0.0
NM_to_TX,151,0.0
NY_to_CT,151,0.0
NY_to_MA,151,0.0
NY_to_NJ,151,0.0
NY_to_PA,151,0.0
NY_to_NY_CN_E,151,0.0
NC_to_SC,151,0.0
NC_to_VA,151,0.0
ND_to_MN,151,0.0
ND_to_MT,151,0.0
ND_to_SD,151,0.0
ND_to_ND_CN_W,151,0.0
OH_to_IN,151,0.0
OH_to_KY,151,0.0
OH_to_MI,151,0.0
OH_to_PA,151,0.0
OH_to_WV,151,0.0
OK_to_AR,151,0.0
OK_to_CO,151,0.0
OK_to_KS,151,0.0
OK_to_MO,151,0.0
OK_to_TX,151,0.0
OR_to_CA,151,0.0
OR_to_ID,151,0.0
OR_to_WA,151,0.0
PA_to_DE,151,0.0
PA_to_MD,151,0.0
PA_to_NJ,151,0.0
PA_to_NY,151,0.0
PA_to_OH,151,0.0
PA_to_WV,151,0.0
RI_to_CT,151,0.0
RI_to_MA,151,0.0
SC_to_GA,151,0.0
SC_to_NC,151,0.0
SD_to_IA,151,0.0
SD_to_MN,151,0.0
SD_to_NE,151,0.0
SD_to_ND,151,0.0
SD_to_WY,151,0.0
TN_to_AL,151,0.0
TN_to_AR,151,0.0
TN_to_GA,151,0.04512786885245893
TN_to_KY,151,0.0
TN_to_MS,151,0.0
TN_to_VA,151,0.0
TX_to_AR,151,0.0
TX_to_LA,151,0.0
TX_to_NM,151,0.0
TX_to_OK,151,0.0
TX_to_TX_MX_NE,151,0.0
TX_to_TX_MX_SS,151,0.0
UT_to_CO,151,0.0
UT_to_ID,151,0.0
UT_to_NV,151,0.0
UT_to_WY,151,0.0
VA_to_DC,151,0.0
VA_to_MD,151,0.0
VA_to_NC,151,0.0
VA_to_TN,151,0.0
WA_to_ID,151,0.0
WA_to_OR,151,0.0
WA_to_WA_CN_W,151,0.0
WV_to_KY,151,0.0
WV_to_MD,151,0.0
WV_to_OH,151,0.0
WV_to_PA,151,0.0
WV_to_VA,151,0.0
WI_to_IL,151,0.0
WI_to_MI,151,0.0
WI_to_MN,151,0.0
WY_to_CO,151,0.0
WY_to_MT,151,0.0
WY_to_NE,151,0.0
WY_to_SD,151,0.0
WY_to_UT,151,0.0
ME_CN_E_to_ME,151,0.0
ME_CN_E_to_CN_E,151,0.0
NH_CN_E_to_NH,151,0.0
NH_CN_E_to_CN_E,151,0.0
VT_CN_E_to_VT,151,0.0
NY_CN_E_to_NY,151,0.0
NY_CN_E_to_CN_E,151,0.0
MI_CN_E_to_MI,151,0.0
MI_CN_E_to_CN_E,151,0.0
MN_CN_W_to_MN,151,0.0
MN_CN_W_to_CN_W,151,0.0
ND_CN_W_to_ND,151,0.0
ND_CN_W_to_CN_W,151,0.0
MT_CN_W_to_MT,151,0.0
MT_CN_W_to_CN_W,151,0.0
ID_CN_W_to_ID,151,0.0
WA_CN_W_to_WA,151,0.0
WA_CN_W_to_CN_W,151,0.0
TX_MX_NE_to_TX,151,0.0
TX_MX_NE_to_MX_NE,151,0.0
AZ_MX_NW_to_MX_NW,151,0.0
CA_MX_NW_to_CA,151,0.0
CA_MX_NW_to_MX_NW,151,0.0
TX_MX_SS_to_MX_SS,151,0.0
MX_NE_to_TX_MX_NE,151,0.0
MX_NE_to_MX_NW,151,0.0
MX_NE_to_MX_IW,151,0.0
MX_NE_to_MX_SS,151,0.0
MX_NW_to_CA_MX_NW,151,0.0
MX_IW_to_MX_CE,151,0.0
MX_CE_to_MX_IW,151,0.0
MX_SS_to_MX_NE,151,0.0
MX_SS_to_MX_IW,151,0.0
MX_SS_to_MX_CE,151,0.0
CN_E_to_ME_CN_E,151,0.0
CN_E_to_NH_CN_E,151,0.0
CN_E_to_VT_CN_E,151,0.0
CN_E_to_NY_CN_E,151,0.0
CN_E_to_MI_CN_E,151,0.0
CN_W_to_MN_CN_W,151,0.0
CN_W_to_ND_CN_W,151,0.0
CN_W_to_MT_CN_W,151,0.0
CN_W_to_ID_CN_W,151,0.0
CN_W_to_WA_CN_W,151,0.0
CN_W_to_CN_E,151,0.0
AL_to_FL,152,0.0
AL_to_GA,152,0.0
AL_to_MS,152,0.0
AL_to_TN,152,0.0
AZ_to_CA,152,0.0
AZ_to_NV,152,0.0
AZ_to_AZ_MX_NW,152,0.0
AR_to_LA,152,0.0
AR_to_MS,152,0.0
AR_to_MO,152,0.0
AR_to_OK,152,0.0
AR_to_TX,152,0.0
CA_to_AZ,152,0.0
CA_to_NV,152,0.0
CA_to_CA_MX_NW,152,0.0
CO_to_KS,152,0.0
CO_to_NE,152,0.0
CO_to_NM,152,0.0
CO_to_OK,152,0.0
CO_to_UT,152,0.0
CO_to_WY,152,0.0
CT_to_MA,152,0.0
CT_to_NY,152,0.0
CT_to_RI,152,0.0
DE_to_MD,152,0.0
DE_to_NJ,152,0.0
GA_to_AL,152,0.0
GA_to_FL,152,0.0
GA_to_SC,152,0.0
GA_to_TN,152,0.0
ID_to_NV,152,0.0
ID_to_OR,152,0.0
ID_to_UT,152,0.0
ID_to_WA,152,0.0
ID_to_WY,152,0.0
IL_to_IN,152,0.0
IL_to_IA,152,0.0
IL_to_KY,152,0.0
IL_to_MO,152,0.0
IL_to_WI,152,0.0
IN_to_IL,152,0.0
IN_to_KY,152,0.0
IN_to_MI,152,0.0
IN_to_OH,152,0.0
IA_to_IL,152,0.0
IA_to_MN,152,0.0
IA_to_SD,152,0.0
KS_to_CO,152,0.0
KS_to_MO,152,0.0
KS_to_NE,152,0.0
KS_to_OK,152,0.0
KY_to_IL,152,0.0
KY_to_IN,152,0.0
KY_to_OH,152,0.0
KY_to_TN,152,0.0
KY_to_VA,152,0.0
KY_to_WV,152,0.0
LA_to_AR,152,0.0
LA_to_MS,152,0.0
LA_to_TX,152,0.0
ME_to_NH,152,0.0
ME_to_ME_CN_E,152,0.0
MD_to_DC,152,0.0
MD_to_DE,152,0.0
MD_to_PA,152,0.0
MD_to_VA,152,0.0
MD_to_WV,152,0.0
MA_to_CT,152,0.0
MA_to_NH,152,0.0
MA_to_RI,152,0.0
MI_to_IN,152,0.0
MI_to_OH,152,0.0
MI_to_WI,152,0.0
MI_to_MI_CN_E,152,0.0
MN_to_IA,152,0.0
MN_to_ND,152,0.0
MN_to_WI,152,0.0
MN_to_MN_CN_W,152,0.0
MS_to_AL,152,0.0
MS_to_AR,152,0.0
MS_to_LA,152,0.0
MS_to_TN,152,0.0
MO_to_AR,152,0.0
MO_to_IL,152,0.0
MO_to_IA,152,0.0
MT_to_ND,152,0.0
MT_to_WY,152,0.0
MT_to_MT_CN_W,152,0.0
NE_to_CO,152,0.0
NE_to_IA,152,0.0
NE_to_KS,152,0.0
NE_to_SD,152,0.0
NV_to_CA,152,0.0
NV_to_OR,152,0.0
NH_to_ME,152,0.0
NH_to_MA,152,0.0
NH_to_NH_CN_E,152,0.0
NJ_to_NY,152,0.0
NJ_to_PA,152,0.0
NM_to_AZ,152,0.0
NM_to_CO,152,0.0
NM_to_TX,152,0.0
NY_to_CT,152,0.0
NY_to_MA,152,0.0
NY_to_NJ,152,0.0
NY_to_PA,152,0.0
NY_to_NY_CN_E,152,0.0
NC_to_SC,152,0.0
NC_to_VA,152,0.0
ND_to_MN,152,0.0
ND_to_MT,152,0.0
ND_to_SD,152,0.0
ND_to_ND_CN_W,152,0.0
OH_to_IN,152,0.0
OH_to_KY,152,0.0
OH_to_MI,152,0.0
OH_to_PA,152,0.0
OH_to_WV,152,0.0
OK_to_AR,152,0.0
OK_to_CO,152,0.0
OK_to_KS,152,0.0
OK_to_MO,152,0.0
OK_to_TX,152,0.0
OR_to_CA,152,0.0
OR_to_ID,152,0.0
OR_to_WA,152,0.07333770491803288
PA_to_DE,152,0.0
PA_to_MD,152,0.0
PA_to_NJ,152,0.0
PA_to_NY,152,0.0
PA_to_OH,152,0.0
PA_to_WV,152,0.0
RI_to_CT,152,0.0
RI_to_MA,152,0.0
SC_to_GA,152,0.0
SC_to_NC,152,0.0
SD_to_IA,152,0.0
SD_to_MN,152,0.0
SD_to_NE,152,0.0
SD_to_ND,152,0.0
SD_to_WY,152,0.0
TN_to_AL,152,0.0
TN_to_AR,152,0.0
TN_to_GA,152,0.04512786885245893
TN_to_KY,152,0.0
TN_to_MS,152,0.0
TN_to_VA,152,0.0
TX_to_AR,152,0.0
TX_to_LA,152,0.0
TX_to_NM,152,0.0
TX_to_OK,152,0.0
TX_to_TX_MX_NE,152,0.0
TX_to_TX_MX_SS,152,0.0
UT_to_CO,152,0.0
UT_to_ID,152,0.0
UT_to_NV,152,0.0
UT_to_WY,152,0.0
VA_to_DC,152,0.0
VA_to_MD,152,0.0
VA_to_NC,152,0.0
VA_to_TN,152,0.0
WA_to_ID,152,0.0
WA_to_OR,152,0.0
WA_to_WA_CN_W,152,0.0
WV_to_KY,152,0.0
WV_to_MD,152,0.0
WV_to_OH,152,0.0
WV_to_PA,152,0.0
WV_to_VA,152,0.0
WI_to_IL,152,0.0
WI_to_MI,152,0.0
WI_to_MN,152,0.0
WY_to_CO,152,0.0
WY_to_MT,152,0.0
WY_to_NE,152,0.0
WY_to_SD,152,0.0
WY_to_UT,152,0.0
ME_CN_E_to_ME,152,0.0
ME_CN_E_to_CN_E,152,0.0
NH_CN_E_to_NH,152,0.0
NH_CN_E_to_CN_E,152,0.0
VT_CN_E_to_VT,152,0.0
NY_CN_E_to_NY,152,0.0
NY_CN_E_to_CN_E,152,0.0
MI_CN_E_to_MI,152,0.0
MI_CN_E_to_CN_E,152,0.0
MN_CN_W_to_MN,152,0.0
MN_CN_W_to_CN_W,152,0.0
ND_CN_W_to_ND,152,0.0
ND_CN_W_to_CN_W,152,0.0
MT_CN_W_to_MT,152,0.0
MT_CN_W_to_CN_W,152,0.0
ID_CN_W_to_ID,152,0.0
WA_CN_W_to_WA,152,0.0
WA_CN_W_to_CN_W,152,0.0
TX_MX_NE_to_TX,152,0.0
TX_MX_NE_to_MX_NE,152,0.0
AZ_MX_NW_to_MX_NW,152,0.0
CA_MX_NW_to_CA,152,0.0
CA_MX_NW_to_MX_NW,152,0.0
TX_MX_SS_to_MX_SS,152,0.0
MX_NE_to_TX_MX_NE,152,0.0
MX_NE_to_MX_NW,152,0.0
MX_NE_to_MX_IW,152,0.0
MX_NE_to_MX_SS,152,0.0
MX_NW_to_CA_MX_NW,152,0.0
MX_IW_to_MX_CE,152,0.0
MX_CE_to_MX_IW,152,0.0
MX_SS_to_MX_NE,152,0.0
MX_SS_to_MX_IW,152,0.0
MX_SS_to_MX_CE,152,0.0
CN_E_to_ME_CN_E,152,0.0
CN_E_to_NH_CN_E,152,0.0
CN_E_to_VT_CN_E,152,0.0
CN_E_to_NY_CN_E,152,0.0
CN_E_to_MI_CN_E,152,0.0
CN_W_to_MN_CN_W,152,0.0
CN_W_to_ND_CN_W,152,0.0
CN_W_to_MT_CN_W,152,0.0
CN_W_to_ID_CN_W,152,0.0
CN_W_to_WA_CN_W,152,0.0
CN_W_to_CN_E,152,0.0
AL_to_FL,153,0.0
AL_to_GA,153,0.0
AL_to_MS,153,0.0
AL_to_TN,153,0.0
AZ_to_CA,153,0.0
AZ_to_NV,153,0.0
AZ_to_AZ_MX_NW,153,0.0
AR_to_LA,153,0.0
AR_to_MS,153,0.0
AR_to_MO,153,0.0
AR_to_OK,153,0.0
AR_to_TX,153,0.0
CA_to_AZ,153,0.0
CA_to_NV,153,0.0
CA_to_CA_MX_NW,153,0.0
CO_to_KS,153,0.0
CO_to_NE,153,0.0
CO_to_NM,153,0.0
CO_to_OK,153,0.0
CO_to_UT,153,0.0
CO_to_WY,153,0.0
CT_to_MA,153,0.0
CT_to_NY,153,0.0
CT_to_RI,153,0.0
DE_to_MD,153,0.0
DE_to_NJ,153,0.0
GA_to_AL,153,0.0
GA_to_FL,153,0.0
GA_to_SC,153,0.0
GA_to_TN,153,0.0
ID_to_NV,153,0.0
ID_to_OR,153,0.0
ID_to_UT,153,0.0
ID_to_WA,153,0.0
ID_to_WY,153,0.0
IL_to_IN,153,0.0
IL_to_IA,153,0.0
IL_to_KY,153,0.0
IL_to_MO,153,0.0
IL_to_WI,153,0.0
IN_to_IL,153,0.0
IN_to_KY,153,0.0
IN_to_MI,153,0.0
IN_to_OH,153,0.0
IA_to_IL,153,0.0
IA_to_MN,153,0.0
IA_to_SD,153,0.0
KS_to_CO,153,0.0
KS_to_MO,153,0.0
KS_to_NE,153,0.0
KS_to_OK,153,0.0
KY_to_IL,153,0.0
KY_to_IN,153,0.0
KY_to_OH,153,0.0
KY_to_TN,153,0.0
KY_to_VA,153,0.0
KY_to_WV,153,0.0
LA_to_AR,153,0.0
LA_to_MS,153,0.0
LA_to_TX,153,0.0
ME_to_NH,153,0.0
ME_to_ME_CN_E,153,0.0
MD_to_DC,153,0.0
MD_to_DE,153,0.0
MD_to_PA,153,0.0
MD_to_VA,153,0.0
MD_to_WV,153,0.0
MA_to_CT,153,0.0
MA_to_NH,153,0.0
MA_to_RI,153,0.0
MI_to_IN,153,0.0
MI_to_OH,153,0.0
MI_to_WI,153,0.0
MI_to_MI_CN_E,153,0.0
MN_to_IA,153,0.0
MN_to_ND,153,0.0
MN_to_WI,153,0.0
MN_to_MN_CN_W,153,0.0
MS_to_AL,153,0.0
MS_to_AR,153,0.0
MS_to_LA,153,0.0
MS_to_TN,153,0.0
MO_to_AR,153,0.0
MO_to_IL,153,0.0
MO_to_IA,153,0.0
MT_to_ND,153,0.0
MT_to_WY,153,0.0
MT_to_MT_CN_W,153,0.0
NE_to_CO,153,0.0
NE_to_IA,153,0.0
NE_to_KS,153,0.0
NE_to_SD,153,0.0
NV_to_CA,153,0.0
NV_to_OR,153,0.0
NH_to_ME,153,0.0
NH_to_MA,153,0.0
NH_to_NH_CN_E,153,0.0
NJ_to_NY,153,0.0
NJ_to_PA,153,0.0
NM_to_AZ,153,0.0
NM_to_CO,153,0.0
NM_to_TX,153,0.0
NY_to_CT,153,0.0
NY_to_MA,153,0.0
NY_to_NJ,153,0.0
NY_to_PA,153,0.0
NY_to_NY_CN_E,153,0.0
NC_to_SC,153,0.0
NC_to_VA,153,0.0
ND_to_MN,153,0.0
ND_to_MT,153,0.0
ND_to_SD,153,0.0
ND_to_ND_CN_W,153,0.0
OH_to_IN,153,0.0
OH_to_KY,153,0.0
OH_to_MI,153,0.0
OH_to_PA,153,0.0
OH_to_WV,153,0.0
OK_to_AR,153,0.0
OK_to_CO,153,0.0
OK_to_KS,153,0.0
OK_to_MO,153,0.0
OK_to_TX,153,0.0
OR_to_CA,153,0.0
OR_to_ID,153,0.0
OR_to_WA,153,0.04333770491803285
PA_to_DE,153,0.0
PA_to_MD,153,0.0
PA_to_NJ,153,0.0
PA_to_NY,153,0.0
PA_to_OH,153,0.0
PA_to_WV,153,0.0
RI_to_CT,153,0.0
RI_to_MA,153,0.0
SC_to_GA,153,0.0
SC_to_NC,153,0.0
SD_to_IA,153,0.0
SD_to_MN,153,0.0
SD_to_NE,153,0.0
SD_to_ND,153,0.0
SD_to_WY,153,0.0
TN_to_AL,153,0.0
TN_to_AR,153,0.0
TN_to_GA,153,0.04512786885245893
TN_to_KY,153,0.0
TN_to_MS,153,0.0
TN_to_VA,153,0.0
TX_to_AR,153,0.0
TX_to_LA,153,0.0
TX_to_NM,153,0.0
TX_to_OK,153,0.0
TX_to_TX_MX_NE,153,0.0
TX_to_TX_MX_SS,153,0.0
UT_to_CO,153,0.0
UT_to_ID,153,0.0
UT_to_NV,153,0.0
UT_to_WY,153,0.0
VA_to_DC,153,0.0
VA_to_MD,153,0.0
VA_to_NC,153,0.0
VA_to_TN,153,0.0
WA_to_ID,153,0.0
WA_to_OR,153,0.0
WA_to_WA_CN_W,153,0.0
WV_to_KY,153,0.0
WV_to_MD,153,0.0
WV_to_OH,153,0.0
WV_to_PA,153,0.0
WV_to_VA,153,0.0
WI_to_IL,153,0.0
WI_to_MI,153,0.0
WI_to_MN,153,0.0
WY_to_CO,153,0.0
WY_to_MT,153,0.0
WY_to_NE,153,0.0
WY_to_SD,153,0.0
WY_to_UT,153,0.0
ME_CN_E_to_ME,153,0.0
ME_CN_E_to_CN_E,153,0.0
NH_CN_E_to_NH,153,0.0
NH_CN_E_to_CN_E,153,0.0
VT_CN_E_to_VT,153,0.0
NY_CN_E_to_NY,153,0.0
NY_CN_E_to_CN_E,153,0.0
MI_CN_E_to_MI,153,0.0
MI_CN_E_to_CN_E,153,0.0
MN_CN_W_to_MN,153,0.0
MN_CN_W_to_CN_W,153,0.0
ND_CN_W_to_ND,153,0.0
ND_CN_W_to_CN_W,153,0.0
MT_CN_W_to_MT,153,0.0
MT_CN_W_to_CN_W,153,0.0
ID_CN_W_to_ID,153,0.0
WA_CN_W_to_WA,153,0.0
WA_CN_W_to_CN_W,153,0.0
TX_MX_NE_to_TX,153,0.0
TX_MX_NE_to_MX_NE,153,0.0
AZ_MX_NW_to_MX_NW,153,0.0
CA_MX_NW_to_CA,153,0.0
CA_MX_NW_to_MX_NW,153,0.0
TX_MX_SS_to_MX_SS,153,0.0
MX_NE_to_TX_MX_NE,153,0.0
MX_NE_to_MX_NW,153,0.0
MX_NE_to_MX_IW,153,0.0
MX_NE_to_MX_SS,153,0.0
MX_NW_to_CA_MX_NW,153,0.0
MX_IW_to_MX_CE,153,0.0
MX_CE_to_MX_IW,153,0.0
MX_SS_to_MX_NE,153,0.0
MX_SS_to_MX_IW,153,0.0
MX_SS_to_MX_CE,153,0.0
CN_E_to_ME_CN_E,153,0.0
CN_E_to_NH_CN_E,153,0.0
CN_E_to_VT_CN_E,153,0.0
CN_E_to_NY_CN_E,153,0.0
CN_E_to_MI_CN_E,153,0.0
CN_W_to_MN_CN_W,153,0.0
CN_W_to_ND_CN_W,153,0.0
CN_W_to_MT_CN_W,153,0.0
CN_W_to_ID_CN_W,153,0.0
CN_W_to_WA_CN_W,153,0.0
CN_W_to_CN_E,153,0.0
AL_to_FL,154,0.0
AL_to_GA,154,0.0
AL_to_MS,154,0.0
AL_to_TN,154,0.0
AZ_to_CA,154,0.0
AZ_to_NV,154,0.0
AZ_to_AZ_MX_NW,154,0.0
AR_to_LA,154,0.0
AR_to_MS,154,0.0
AR_to_MO,154,0.0
AR_to_OK,154,0.0
AR_to_TX,154,0.0
CA_to_AZ,154,0.0
CA_to_NV,154,0.0
CA_to_CA_MX_NW,154,0.0
CO_to_KS,154,0.0
CO_to_NE,154,0.0
CO_to_NM,154,0.0
CO_to_OK,154,0.0
CO_to_UT,154,0.0
CO_to_WY,154,0.0
CT_to_MA,154,0.0
CT_to_NY,154,0.0
CT_to_RI,154,0.0
DE_to_MD,154,0.0
DE_to_NJ,154,0.0
GA_to_AL,154,0.0
GA_to_FL,154,0.0
GA_to_SC,154,0.0
GA_to_TN,154,0.0
ID_to_NV,154,0.0
ID_to_OR,154,0.0
ID_to_UT,154,0.0
ID_to_WA,154,0.0
ID_to_WY,154,0.0
IL_to_IN,154,0.0
IL_to_IA,154,0.0
IL_to_KY,154,0.0
IL_to_MO,154,0.0
IL_to_WI,154,0.0
IN_to_IL,154,0.0
IN_to_KY,154,0.0
IN_to_MI,154,0.0
IN_to_OH,154,0.0
IA_to_IL,154,0.0
IA_to_MN,154,0.0
IA_to_SD,154,0.0
KS_to_CO,154,0.0
KS_to_MO,154,0.0
KS_to_NE,154,0.0
KS_to_OK,154,0.0
KY_to_IL,154,0.0
KY_to_IN,154,0.0
KY_to_OH,154,0.0
KY_to_TN,154,0.0
KY_to_VA,154,0.0
KY_to_WV,154,0.0
LA_to_AR,154,0.0
LA_to_MS,154,0.0
LA_to_TX,154,0.0
ME_to_NH,154,0.0
ME_to_ME_CN_E,154,0.0
MD_to_DC,154,0.0
MD_to_DE,154,0.0
MD_to_PA,154,0.0
MD_to_VA,154,0.0
MD_to_WV,154,0.0
MA_to_CT,154,0.0
MA_to_NH,154,0.0
MA_to_RI,154,0.0
MI_to_IN,154,0.0
MI_to_OH,154,0.0
MI_to_WI,154,0.0
MI_to_MI_CN_E,154,0.0
MN_to_IA,154,0.0
MN_to_ND,154,0.0
MN_to_WI,154,0.0
MN_to_MN_CN_W,154,0.0
MS_to_AL,154,0.0
MS_to_AR,154,0.0
MS_to_LA,154,0.0
MS_to_TN,154,0.0
MO_to_AR,154,0.0
MO_to_IL,154,0.0
MO_to_IA,154,0.0
MT_to_ND,154,0.0
MT_to_WY,154,0.0
MT_to_MT_CN_W,154,0.0
NE_to_CO,154,0.0
NE_to_IA,154,0.0
NE_to_KS,154,0.0
NE_to_SD,154,0.0
NV_to_CA,154,0.0
NV_to_OR,154,0.0
NH_to_ME,154,0.0
NH_to_MA,154,0.0
NH_to_NH_CN_E,154,0.0
NJ_to_NY,154,0.0
NJ_to_PA,154,0.0
NM_to_AZ,154,0.0
NM_to_CO,154,0.0
NM_to_TX,154,0.0
NY_to_CT,154,0.0
NY_to_MA,154,0.0
NY_to_NJ,154,0.0
NY_to_PA,154,0.0
NY_to_NY_CN_E,154,0.0
NC_to_SC,154,0.0
NC_to_VA,154,0.0
ND_to_MN,154,0.0
ND_to_MT,154,0.0
ND_to_SD,154,0.0
ND_to_ND_CN_W,154,0.0
OH_to_IN,154,0.0
OH_to_KY,154,0.0
OH_to_MI,154,0.0
OH_to_PA,154,0.0
OH_to_WV,154,0.0
OK_to_AR,154,0.0
OK_to_CO,154,0.0
OK_to_KS,154,0.0
OK_to_MO,154,0.0
OK_to_TX,154,0.0
OR_to_CA,154,0.0
OR_to_ID,154,0.0
OR_to_WA,154,0.1163377049180328
PA_to_DE,154,0.0
PA_to_MD,154,0.0
PA_to_NJ,154,0.0
PA_to_NY,154,0.0
PA_to_OH,154,0.0
PA_to_WV,154,0.0
RI_to_CT,154,0.0
RI_to_MA,154,0.0
SC_to_GA,154,0.0
SC_to_NC,154,0.0
SD_to_IA,154,0.0
SD_to_MN,154,0.0
SD_to_NE,154,0.0
SD_to_ND,154,0.0
SD_to_WY,154,0.0
TN_to_AL,154,0.0
TN_to_AR,154,0.0
TN_to_GA,154,0.04512786885245893
TN_to_KY,154,0.0
TN_to_MS,154,0.0
TN_to_VA,154,0.0
TX_to_AR,154,0.0
TX_to_LA,154,0.0
TX_to_NM,154,0.0
TX_to_OK,154,0.0
TX_to_TX_MX_NE,154,0.0
TX_to_TX_MX_SS,154,0.0
UT_to_CO,154,0.0
UT_to_ID,154,0.0
UT_to_NV,154,0.0
UT_to_WY,154,0.0
VA_to_DC,154,0.0
VA_to_MD,154,0.0
VA_to_NC,154,0.051081967213114865
VA_to_TN,154,0.0
WA_to_ID,154,0.0
WA_to_OR,154,0.0
WA_to_WA_CN_W,154,0.0
WV_to_KY,154,0.0
WV_to_MD,154,0.0
WV_to_OH,154,0.0
WV_to_PA,154,0.0
WV_to_VA,154,0.0
WI_to_IL,154,0.0
WI_to_MI,154,0.0
WI_to_MN,154,0.0
WY_to_CO,154,0.0
WY_to_MT,154,0.0
WY_to_NE,154,0.0
WY_to_SD,154,0.0
WY_to_UT,154,0.0
ME_CN_E_to_ME,154,0.0
ME_CN_E_to_CN_E,154,0.0
NH_CN_E_to_NH,154,0.0
NH_CN_E_to_CN_E,154,0.0
VT_CN_E_to_VT,154,0.0
NY_CN_E_to_NY,154,0.0
NY_CN_E_to_CN_E,154,0.0
MI_CN_E_to_MI,154,0.0
MI_CN_E_to_CN_E,154,0.0
MN_CN_W_to_MN,154,0.0
MN_CN_W_to_CN_W,154,0.0
ND_CN_W_to_ND,154,0.0
ND_CN_W_to_CN_W,154,0.0
MT_CN_W_to_MT,154,0.0
MT_CN_W_to_CN_W,154,0.0
ID_CN_W_to_ID,154,0.0
WA_CN_W_to_WA,154,0.0
WA_CN_W_to_CN_W,154,0.0
TX_MX_NE_to_TX,154,0.0
TX_MX_NE_to_MX_NE,154,0.0
AZ_MX_NW_to_MX_NW,154,0.0
CA_MX_NW_to_CA,154,0.0
CA_MX_NW_to_MX_NW,154,0.0
TX_MX_SS_to_MX_SS,154,0.0
MX_NE_to_TX_MX_NE,154,0.0
MX_NE_to_MX_NW,154,0.0
MX_NE_to_MX_IW,154,0.0
MX_NE_to_MX_SS,154,0.0
MX_NW_to_CA_MX_NW,154,0.0
MX_IW_to_MX_CE,154,0.0
MX_CE_to_MX_IW,154,0.0
MX_SS_to_MX_NE,154,0.0
MX_SS_to_MX_IW,154,0.0
MX_SS_to_MX_CE,154,0.0
CN_E_to_ME_CN_E,154,0.0
CN_E_to_NH_CN_E,154,0.0
CN_E_to_VT_CN_E,154,0.0
CN_E_to_NY_CN_E,154,0.0
CN_E_to_MI_CN_E,154,0.0
CN_W_to_MN_CN_W,154,0.0
CN_W_to_ND_CN_W,154,0.0
CN_W_to_MT_CN_W,154,0.0
CN_W_to_ID_CN_W,154,0.0
CN_W_to_WA_CN_W,154,0.0
CN_W_to_CN_E,154,0.0
AL_to_FL,155,0.0
AL_to_GA,155,0.0
AL_to_MS,155,0.0
AL_to_TN,155,0.0
AZ_to_CA,155,0.0
AZ_to_NV,155,0.0
AZ_to_AZ_MX_NW,155,0.0
AR_to_LA,155,0.0
AR_to_MS,155,0.0
AR_to_MO,155,0.0
AR_to_OK,155,0.0
AR_to_TX,155,0.0
CA_to_AZ,155,0.0
CA_to_NV,155,0.0
CA_to_CA_MX_NW,155,0.0
CO_to_KS,155,0.0
CO_to_NE,155,0.0
CO_to_NM,155,0.0
CO_to_OK,155,0.0
CO_to_UT,155,0.0
CO_to_WY,155,0.0
CT_to_MA,155,0.0
CT_to_NY,155,0.0
CT_to_RI,155,0.0
DE_to_MD,155,0.0
DE_to_NJ,155,0.0
GA_to_AL,155,0.0
GA_to_FL,155,0.0
GA_to_SC,155,0.0
GA_to_TN,155,0.0
ID_to_NV,155,0.0
ID_to_OR,155,0.0
ID_to_UT,155,0.0
ID_to_WA,155,0.0
ID_to_WY,155,0.0
IL_to_IN,155,0.0
IL_to_IA,155,0.0
IL_to_KY,155,0.0
IL_to_MO,155,0.0
IL_to_WI,155,0.0
IN_to_IL,155,0.0
IN_to_KY,155,0.0
IN_to_MI,155,0.0
IN_to_OH,155,0.0
IA_to_IL,155,0.0
IA_to_MN,155,0.0
IA_to_SD,155,0.0
KS_to_CO,155,0.0
KS_to_MO,155,0.0
KS_to_NE,155,0.0
KS_to_OK,155,0.0
KY_to_IL,155,0.0
KY_to_IN,155,0.0
KY_to_OH,155,0.0
KY_to_TN,155,0.0
KY_to_VA,155,0.0
KY_to_WV,155,0.0
LA_to_AR,155,0.0
LA_to_MS,155,0.0
LA_to_TX,155,0.0
ME_to_NH,155,0.0
ME_to_ME_CN_E,155,0.0
MD_to_DC,155,0.0
MD_to_DE,155,0.0
MD_to_PA,155,0.0
MD_to_VA,155,0.0
MD_to_WV,155,0.0
MA_to_CT,155,0.0
MA_to_NH,155,0.0
MA_to_RI,155,0.0
MI_to_IN,155,0.0
MI_to_OH,155,0.0
MI_to_WI,155,0.0
MI_to_MI_CN_E,155,0.0
MN_to_IA,155,0.0
MN_to_ND,155,0.0
MN_to_WI,155,0.0
MN_to_MN_CN_W,155,0.0
MS_to_AL,155,0.0
MS_to_AR,155,0.0
MS_to_LA,155,0.0
MS_to_TN,155,0.0
MO_to_AR,155,0.0
MO_to_IL,155,0.0
MO_to_IA,155,0.0
MT_to_ND,155,0.0
MT_to_WY,155,0.0
MT_to_MT_CN_W,155,0.0
NE_to_CO,155,0.0
NE_to_IA,155,0.0
NE_to_KS,155,0.0
NE_to_SD,155,0.0
NV_to_CA,155,0.0
NV_to_OR,155,0.0
NH_to_ME,155,0.0
NH_to_MA,155,0.0
NH_to_NH_CN_E,155,0.0
NJ_to_NY,155,0.0
NJ_to_PA,155,0.0
NM_to_AZ,155,0.0
NM_to_CO,155,0.0
