Node,Day,Value
UT,18,-999.0
VA,18,-999.0
VT,18,-999.0
WA,18,-999.0
WV,18,-999.0
WI,18,-999.0
WY,18,-999.0
ME_CN_E,18,-999.0
NH_CN_E,18,-999.0
VT_CN_E,18,-999.0
NY_CN_E,18,-999.0
MI_CN_E,18,-999.0
MN_CN_W,18,-999.0
ND_CN_W,18,-999.0
MT_CN_W,18,-999.0
ID_CN_W,18,-999.0
WA_CN_W,18,-999.0
TX_MX_NE,18,-999.0
AZ_MX_NW,18,-999.0
CA_MX_NW,18,-999.0
TX_MX_SS,18,-999.0
MX_NE,18,-999.0
MX_NW,18,-999.0
MX_IW,18,-999.0
MX_CE,18,-999.0
MX_SS,18,-999.0
CN_E,18,-999.0
CN_W,18,-999.0
AL,19,-999.0
AZ,19,-999.0
AR,19,-999.0
CA,19,-999.0
CO,19,-999.0
CT,19,-999.0
DC,19,-999.0
DE,19,-999.0
FL,19,-999.0
GA,19,-999.0
ID,19,-999.0
IL,19,-999.0
IN,19,-999.0
IA,19,-999.0
KS,19,-999.0
KY,19,-999.0
LA,19,-999.0
ME,19,-999.0
MD,19,-999.0
MA,19,-999.0
MI,19,-999.0
MN,19,-999.0
MS,19,-999.0
MO,19,-999.0
MT,19,-999.0
NE,19,-999.0
NV,19,-999.0
NH,19,-999.0
NJ,19,-999.0
NM,19,-999.0
NY,19,-999.0
NC,19,-999.0
ND,19,-999.0
OH,19,-999.0
OK,19,-999.0
OR,19,-999.0
PA,19,-999.0
RI,19,-999.0
SC,19,-999.0
SD,19,-999.0
TN,19,-999.0
TX,19,-999.0
UT,19,-999.0
VA,19,-999.0
VT,19,-999.0
WA,19,-999.0
WV,19,-999.0
WI,19,-999.0
WY,19,-999.0
ME_CN_E,19,-999.0
NH_CN_E,19,-999.0
VT_CN_E,19,-999.0
NY_CN_E,19,-999.0
MI_CN_E,19,-999.0
MN_CN_W,19,-999.0
ND_CN_W,19,-999.0
MT_CN_W,19,-999.0
ID_CN_W,19,-999.0
WA_CN_W,19,-999.0
TX_MX_NE,19,-999.0
AZ_MX_NW,19,-999.0
CA_MX_NW,19,-999.0
TX_MX_SS,19,-999.0
MX_NE,19,-999.0
MX_NW,19,-999.0
MX_IW,19,-999.0
MX_CE,19,-999.0
MX_SS,19,-999.0
CN_E,19,-999.0
CN_W,19,-999.0
AL,20,-999.0
AZ,20,-999.0
AR,20,-999.0
CA,20,-999.0
CO,20,-999.0
CT,20,-999.0
DC,20,-999.0
DE,20,-999.0
FL,20,-999.0
GA,20,-999.0
ID,20,-999.0
IL,20,-999.0
IN,20,-999.0
IA,20,-999.0
KS,20,-999.0
KY,20,-999.0
LA,20,-999.0
ME,20,-999.0
MD,20,-999.0
MA,20,-999.0
MI,20,-999.0
MN,20,-999.0
MS,20,-999.0
MO,20,-999.0
MT,20,-999.0
NE,20,-999.0
NV,20,-999.0
NH,20,-999.0
NJ,20,-999.0
NM,20,-999.0
NY,20,-999.0
NC,20,-999.0
ND,20,-999.0
OH,20,-999.0
OK,20,-999.0
OR,20,-999.0
PA,20,-999.0
RI,20,-999.0
SC,20,-999.0
SD,20,-999.0
TN,20,-999.0
TX,20,-999.0
UT,20,-999.0
VA,20,-999.0
VT,20,-999.0
WA,20,-999.0
WV,20,-999.0
WI,20,-999.0
WY,20,-999.0
ME_CN_E,20,-999.0
NH_CN_E,20,-999.0
VT_CN_E,20,-999.0
NY_CN_E,20,-999.0
MI_CN_E,20,-999.0
MN_CN_W,20,-999.0
ND_CN_W,20,-999.0
MT_CN_W,20,-999.0
ID_CN_W,20,-999.0
WA_CN_W,20,-999.0
TX_MX_NE,20,-999.0
AZ_MX_NW,20,-999.0
CA_MX_NW,20,-999.0
TX_MX_SS,20,-999.0
MX_NE,20,-999.0
MX_NW,20,-999.0
MX_IW,20,-999.0
MX_CE,20,-999.0
MX_SS,20,-999.0
CN_E,20,-999.0
CN_W,20,-999.0
AL,21,-999.0
AZ,21,-999.0
AR,21,-999.0
CA,21,-999.0
CO,21,-999.0
CT,21,-999.0
DC,21,-999.0
DE,21,-999.0
FL,21,-999.0
GA,21,-999.0
ID,21,-999.0
IL,21,-999.0
IN,21,-999.0
IA,21,-999.0
KS,21,-999.0
KY,21,-999.0
LA,21,-999.0
ME,21,-999.0
MD,21,-999.0
MA,21,-999.0
MI,21,-999.0
MN,21,-999.0
MS,21,-999.0
MO,21,-999.0
MT,21,-999.0
NE,21,-999.0
NV,21,-999.0
NH,21,-999.0
NJ,21,-999.0
NM,21,-999.0
NY,21,-999.0
NC,21,-999.0
ND,21,-999.0
OH,21,-999.0
OK,21,-999.0
OR,21,-999.0
PA,21,-999.0
RI,21,-999.0
SC,21,-999.0
SD,21,-999.0
TN,21,-999.0
TX,21,-999.0
UT,21,-999.0
VA,21,-999.0
VT,21,-999.0
WA,21,-999.0
WV,21,-999.0
WI,21,-999.0
WY,21,-999.0
ME_CN_E,21,-999.0
NH_CN_E,21,-999.0
VT_CN_E,21,-999.0
NY_CN_E,21,-999.0
MI_CN_E,21,-999.0
MN_CN_W,21,-999.0
ND_CN_W,21,-999.0
MT_CN_W,21,-999.0
ID_CN_W,21,-999.0
WA_CN_W,21,-999.0
TX_MX_NE,21,-999.0
AZ_MX_NW,21,-999.0
CA_MX_NW,21,-999.0
TX_MX_SS,21,-999.0
MX_NE,21,-999.0
MX_NW,21,-999.0
MX_IW,21,-999.0
MX_CE,21,-999.0
MX_SS,21,-999.0
CN_E,21,-999.0
CN_W,21,-999.0
AL,22,-999.0
AZ,22,-999.0
AR,22,-999.0
CA,22,-999.0
CO,22,-999.0
CT,22,-999.0
DC,22,-999.0
DE,22,-999.0
FL,22,-999.0
GA,22,-999.0
ID,22,-999.0
IL,22,-999.0
IN,22,-999.0
IA,22,-999.0
KS,22,-999.0
KY,22,-999.0
LA,22,-999.0
ME,22,-999.0
MD,22,-999.0
MA,22,-999.0
MI,22,-999.0
MN,22,-999.0
MS,22,-999.0
MO,22,-999.0
MT,22,-999.0
NE,22,-999.0
NV,22,-999.0
NH,22,-999.0
NJ,22,-999.0
NM,22,-999.0
NY,22,-999.0
NC,22,-999.0
ND,22,-999.0
OH,22,-999.0
OK,22,-999.0
OR,22,-999.0
PA,22,-999.0
RI,22,-999.0
SC,22,-999.0
SD,22,-999.0
TN,22,-999.0
TX,22,-999.0
UT,22,-999.0
VA,22,-999.0
VT,22,-999.0
WA,22,-999.0
WV,22,-999.0
WI,22,-999.0
WY,22,-999.0
ME_CN_E,22,-999.0
NH_CN_E,22,-999.0
VT_CN_E,22,-999.0
NY_CN_E,22,-999.0
MI_CN_E,22,-999.0
MN_CN_W,22,-999.0
ND_CN_W,22,-999.0
MT_CN_W,22,-999.0
ID_CN_W,22,-999.0
WA_CN_W,22,-999.0
TX_MX_NE,22,-999.0
AZ_MX_NW,22,-999.0
CA_MX_NW,22,-999.0
TX_MX_SS,22,-999.0
MX_NE,22,-999.0
MX_NW,22,-999.0
MX_IW,22,-999.0
MX_CE,22,-999.0
MX_SS,22,-999.0
CN_E,22,-999.0
CN_W,22,-999.0
AL,23,-999.0
AZ,23,-999.0
AR,23,-999.0
CA,23,-999.0
CO,23,-999.0
CT,23,-999.0
DC,23,-999.0
DE,23,-999.0
FL,23,-999.0
GA,23,-999.0
ID,23,-999.0
IL,23,-999.0
IN,23,-999.0
IA,23,-999.0
KS,23,-999.0
KY,23,-999.0
LA,23,-999.0
ME,23,-999.0
MD,23,-999.0
MA,23,-999.0
MI,23,-999.0
MN,23,-999.0
MS,23,-999.0
MO,23,-999.0
MT,23,-999.0
NE,23,-999.0
NV,23,-999.0
NH,23,-999.0
NJ,23,-999.0
NM,23,-999.0
NY,23,-999.0
NC,23,-999.0
ND,23,-999.0
OH,23,-999.0
OK,23,-999.0
OR,23,-999.0
PA,23,-999.0
RI,23,-999.0
SC,23,-999.0
SD,23,-999.0
TN,23,-999.0
TX,23,-999.0
UT,23,-999.0
VA,23,-999.0
VT,23,-999.0
WA,23,-999.0
WV,23,-999.0
WI,23,-999.0
WY,23,-999.0
ME_CN_E,23,-999.0
NH_CN_E,23,-999.0
VT_CN_E,23,-999.0
NY_CN_E,23,-999.0
MI_CN_E,23,-999.0
MN_CN_W,23,-999.0
ND_CN_W,23,-999.0
MT_CN_W,23,-999.0
ID_CN_W,23,-999.0
WA_CN_W,23,-999.0
TX_MX_NE,23,-999.0
AZ_MX_NW,23,-999.0
CA_MX_NW,23,-999.0
TX_MX_SS,23,-999.0
MX_NE,23,-999.0
MX_NW,23,-999.0
MX_IW,23,-999.0
MX_CE,23,-999.0
MX_SS,23,-999.0
CN_E,23,-999.0
CN_W,23,-999.0
AL,24,-999.0
AZ,24,-999.0
AR,24,-999.0
CA,24,-999.0
CO,24,-999.0
CT,24,-999.0
DC,24,-999.0
DE,24,-999.0
FL,24,-999.0
GA,24,-999.0
ID,24,-999.0
IL,24,-999.0
IN,24,-999.0
IA,24,-999.0
KS,24,-999.0
KY,24,-999.0
LA,24,-999.0
ME,24,-999.0
MD,24,-999.0
MA,24,-999.0
MI,24,-999.0
MN,24,-999.0
MS,24,-999.0
MO,24,-999.0
MT,24,-999.0
NE,24,-999.0
NV,24,-999.0
NH,24,-999.0
NJ,24,-999.0
NM,24,-999.0
NY,24,-999.0
NC,24,-999.0
ND,24,-999.0
OH,24,-999.0
OK,24,-999.0
OR,24,-999.0
PA,24,-999.0
RI,24,-999.0
SC,24,-999.0
SD,24,-999.0
TN,24,-999.0
TX,24,-999.0
UT,24,-999.0
VA,24,-999.0
VT,24,-999.0
WA,24,-999.0
WV,24,-999.0
WI,24,-999.0
WY,24,-999.0
ME_CN_E,24,-999.0
NH_CN_E,24,-999.0
VT_CN_E,24,-999.0
NY_CN_E,24,-999.0
MI_CN_E,24,-999.0
MN_CN_W,24,-999.0
ND_CN_W,24,-999.0
MT_CN_W,24,-999.0
ID_CN_W,24,-999.0
WA_CN_W,24,-999.0
TX_MX_NE,24,-999.0
AZ_MX_NW,24,-999.0
CA_MX_NW,24,-999.0
TX_MX_SS,24,-999.0
MX_NE,24,-999.0
MX_NW,24,-999.0
MX_IW,24,-999.0
MX_CE,24,-999.0
MX_SS,24,-999.0
CN_E,24,-999.0
CN_W,24,-999.0
AL,25,-999.0
AZ,25,-999.0
AR,25,-999.0
CA,25,-999.0
CO,25,-999.0
CT,25,-999.0
DC,25,-999.0
DE,25,-999.0
FL,25,-999.0
GA,25,-999.0
ID,25,-999.0
IL,25,-999.0
IN,25,-999.0
IA,25,-999.0
KS,25,-999.0
KY,25,-999.0
LA,25,-999.0
ME,25,-999.0
MD,25,-999.0
MA,25,-999.0
MI,25,-999.0
MN,25,-999.0
MS,25,-999.0
MO,25,-999.0
MT,25,-999.0
NE,25,-999.0
NV,25,-999.0
NH,25,-999.0
NJ,25,-999.0
NM,25,-999.0
NY,25,-999.0
NC,25,-999.0
ND,25,-999.0
OH,25,-999.0
OK,25,-999.0
OR,25,-999.0
PA,25,-999.0
RI,25,-999.0
SC,25,-999.0
SD,25,-999.0
TN,25,-999.0
TX,25,-999.0
UT,25,-999.0
VA,25,-999.0
VT,25,-999.0
WA,25,-999.0
WV,25,-999.0
WI,25,-999.0
WY,25,-999.0
ME_CN_E,25,-999.0
NH_CN_E,25,-999.0
VT_CN_E,25,-999.0
NY_CN_E,25,-999.0
MI_CN_E,25,-999.0
MN_CN_W,25,-999.0
ND_CN_W,25,-999.0
MT_CN_W,25,-999.0
ID_CN_W,25,-999.0
WA_CN_W,25,-999.0
TX_MX_NE,25,-999.0
AZ_MX_NW,25,-999.0
CA_MX_NW,25,-999.0
TX_MX_SS,25,-999.0
MX_NE,25,-999.0
MX_NW,25,-999.0
MX_IW,25,-999.0
MX_CE,25,-999.0
MX_SS,25,-999.0
CN_E,25,-999.0
CN_W,25,-999.0
AL,26,-999.0
AZ,26,-999.0
AR,26,-999.0
CA,26,-999.0
CO,26,-999.0
CT,26,-999.0
DC,26,-999.0
DE,26,-999.0
FL,26,-999.0
GA,26,-999.0
ID,26,-999.0
IL,26,-999.0
IN,26,-999.0
IA,26,-999.0
KS,26,-999.0
KY,26,-999.0
LA,26,-999.0
ME,26,-999.0
MD,26,-999.0
MA,26,-999.0
MI,26,-999.0
MN,26,-999.0
MS,26,-999.0
MO,26,-999.0
MT,26,-999.0
NE,26,-999.0
NV,26,-999.0
NH,26,-999.0
NJ,26,-999.0
NM,26,-999.0
NY,26,-999.0
NC,26,-999.0
ND,26,-999.0
OH,26,-999.0
OK,26,-999.0
OR,26,-999.0
PA,26,-999.0
RI,26,-999.0
SC,26,-999.0
SD,26,-999.0
TN,26,-999.0
TX,26,-999.0
UT,26,-999.0
VA,26,-999.0
VT,26,-999.0
WA,26,-999.0
WV,26,-999.0
WI,26,-999.0
WY,26,-999.0
ME_CN_E,26,-999.0
NH_CN_E,26,-999.0
VT_CN_E,26,-999.0
NY_CN_E,26,-999.0
MI_CN_E,26,-999.0
MN_CN_W,26,-999.0
ND_CN_W,26,-999.0
MT_CN_W,26,-999.0
ID_CN_W,26,-999.0
WA_CN_W,26,-999.0
TX_MX_NE,26,-999.0
AZ_MX_NW,26,-999.0
CA_MX_NW,26,-999.0
TX_MX_SS,26,-999.0
MX_NE,26,-999.0
MX_NW,26,-999.0
MX_IW,26,-999.0
MX_CE,26,-999.0
MX_SS,26,-999.0
CN_E,26,-999.0
CN_W,26,-999.0
AL,27,-999.0
AZ,27,-999.0
AR,27,-999.0
CA,27,-999.0
CO,27,-999.0
CT,27,-999.0
DC,27,-999.0
DE,27,-999.0
FL,27,-999.0
GA,27,-999.0
ID,27,-999.0
IL,27,-999.0
IN,27,-999.0
IA,27,-999.0
KS,27,-999.0
KY,27,-999.0
LA,27,-999.0
ME,27,-999.0
MD,27,-999.0
MA,27,-999.0
MI,27,-999.0
MN,27,-999.0
MS,27,-999.0
MO,27,-999.0
MT,27,-999.0
NE,27,-999.0
NV,27,-999.0
NH,27,-999.0
NJ,27,-999.0
NM,27,-999.0
NY,27,-999.0
NC,27,-999.0
ND,27,-999.0
OH,27,-999.0
OK,27,-999.0
OR,27,-999.0
PA,27,-999.0
RI,27,-999.0
SC,27,-999.0
SD,27,-999.0
TN,27,-999.0
TX,27,-999.0
UT,27,-999.0
VA,27,-999.0
VT,27,-999.0
WA,27,-999.0
WV,27,-999.0
WI,27,-999.0
WY,27,-999.0
ME_CN_E,27,-999.0
NH_CN_E,27,-999.0
VT_CN_E,27,-999.0
NY_CN_E,27,-999.0
MI_CN_E,27,-999.0
MN_CN_W,27,-999.0
ND_CN_W,27,-999.0
MT_CN_W,27,-999.0
ID_CN_W,27,-999.0
WA_CN_W,27,-999.0
TX_MX_NE,27,-999.0
AZ_MX_NW,27,-999.0
CA_MX_NW,27,-999.0
TX_MX_SS,27,-999.0
MX_NE,27,-999.0
MX_NW,27,-999.0
MX_IW,27,-999.0
MX_CE,27,-999.0
MX_SS,27,-999.0
CN_E,27,-999.0
CN_W,27,-999.0
AL,28,-999.0
AZ,28,-999.0
AR,28,-999.0
CA,28,-999.0
CO,28,-999.0
CT,28,-999.0
DC,28,-999.0
DE,28,-999.0
FL,28,-999.0
GA,28,-999.0
ID,28,-999.0
IL,28,-999.0
IN,28,-999.0
IA,28,-999.0
KS,28,-999.0
KY,28,-999.0
LA,28,-999.0
ME,28,-999.0
MD,28,-999.0
MA,28,-999.0
MI,28,-999.0
MN,28,-999.0
MS,28,-999.0
MO,28,-999.0
MT,28,-999.0
NE,28,-999.0
NV,28,-999.0
NH,28,-999.0
NJ,28,-999.0
NM,28,-999.0
NY,28,-999.0
NC,28,-999.0
ND,28,-999.0
OH,28,-999.0
OK,28,-999.0
OR,28,-999.0
PA,28,-999.0
RI,28,-999.0
SC,28,-999.0
SD,28,-999.0
TN,28,-999.0
TX,28,-999.0
UT,28,-999.0
VA,28,-999.0
VT,28,-999.0
WA,28,-999.0
WV,28,-999.0
WI,28,-999.0
WY,28,-999.0
ME_CN_E,28,-999.0
NH_CN_E,28,-999.0
VT_CN_E,28,-999.0
NY_CN_E,28,-999.0
MI_CN_E,28,-999.0
MN_CN_W,28,-999.0
ND_CN_W,28,-999.0
MT_CN_W,28,-999.0
ID_CN_W,28,-999.0
WA_CN_W,28,-999.0
TX_MX_NE,28,-999.0
AZ_MX_NW,28,-999.0
CA_MX_NW,28,-999.0
TX_MX_SS,28,-999.0
MX_NE,28,-999.0
MX_NW,28,-999.0
MX_IW,28,-999.0
MX_CE,28,-999.0
MX_SS,28,-999.0
CN_E,28,-999.0
CN_W,28,-999.0
AL,29,-999.0
AZ,29,-999.0
AR,29,-999.0
CA,29,-999.0
CO,29,-999.0
CT,29,-999.0
DC,29,-999.0
DE,29,-999.0
FL,29,-999.0
GA,29,-999.0
ID,29,-999.0
IL,29,-999.0
IN,29,-999.0
IA,29,-999.0
KS,29,-999.0
KY,29,-999.0
LA,29,-999.0
ME,29,-999.0
MD,29,-999.0
MA,29,-999.0
MI,29,-999.0
MN,29,-999.0
MS,29,-999.0
MO,29,-999.0
MT,29,-999.0
NE,29,-999.0
NV,29,-999.0
NH,29,-999.0
NJ,29,-999.0
NM,29,-999.0
NY,29,-999.0
NC,29,-999.0
ND,29,-999.0
OH,29,-999.0
OK,29,-999.0
OR,29,-999.0
PA,29,-999.0
RI,29,-999.0
SC,29,-999.0
SD,29,-999.0
TN,29,-999.0
TX,29,-999.0
UT,29,-999.0
VA,29,-999.0
VT,29,-999.0
WA,29,-999.0
WV,29,-999.0
WI,29,-999.0
WY,29,-999.0
ME_CN_E,29,-999.0
NH_CN_E,29,-999.0
VT_CN_E,29,-999.0
NY_CN_E,29,-999.0
MI_CN_E,29,-999.0
MN_CN_W,29,-999.0
ND_CN_W,29,-999.0
MT_CN_W,29,-999.0
ID_CN_W,29,-999.0
WA_CN_W,29,-999.0
TX_MX_NE,29,-999.0
AZ_MX_NW,29,-999.0
CA_MX_NW,29,-999.0
TX_MX_SS,29,-999.0
MX_NE,29,-999.0
MX_NW,29,-999.0
MX_IW,29,-999.0
MX_CE,29,-999.0
MX_SS,29,-999.0
CN_E,29,-999.0
CN_W,29,-999.0
AL,30,-999.0
AZ,30,-999.0
AR,30,-999.0
CA,30,-999.0
CO,30,-999.0
CT,30,-999.0
DC,30,-999.0
DE,30,-999.0
FL,30,-999.0
GA,30,-999.0
ID,30,-999.0
IL,30,-999.0
IN,30,-999.0
IA,30,-999.0
KS,30,-999.0
KY,30,-999.0
LA,30,-999.0
ME,30,-999.0
MD,30,-999.0
MA,30,-999.0
MI,30,-999.0
MN,30,-999.0
MS,30,-999.0
MO,30,-999.0
MT,30,-999.0
NE,30,-999.0
NV,30,-999.0
NH,30,-999.0
NJ,30,-999.0
NM,30,-999.0
NY,30,-999.0
NC,30,-999.0
ND,30,-999.0
OH,30,-999.0
OK,30,-999.0
OR,30,-999.0
PA,30,-999.0
RI,30,-999.0
SC,30,-999.0
SD,30,-999.0
TN,30,-999.0
TX,30,-999.0
UT,30,-999.0
VA,30,-999.0
VT,30,-999.0
WA,30,-999.0
WV,30,-999.0
WI,30,-999.0
WY,30,-999.0
ME_CN_E,30,-999.0
NH_CN_E,30,-999.0
VT_CN_E,30,-999.0
NY_CN_E,30,-999.0
MI_CN_E,30,-999.0
MN_CN_W,30,-999.0
ND_CN_W,30,-999.0
MT_CN_W,30,-999.0
ID_CN_W,30,-999.0
WA_CN_W,30,-999.0
TX_MX_NE,30,-999.0
AZ_MX_NW,30,-999.0
CA_MX_NW,30,-999.0
TX_MX_SS,30,-999.0
MX_NE,30,-999.0
MX_NW,30,-999.0
MX_IW,30,-999.0
MX_CE,30,-999.0
MX_SS,30,-999.0
CN_E,30,-999.0
CN_W,30,-999.0
AL,31,-999.0
AZ,31,-999.0
AR,31,-999.0
CA,31,-999.0
CO,31,-999.0
CT,31,-999.0
DC,31,-999.0
DE,31,-999.0
FL,31,-999.0
GA,31,-999.0
ID,31,-999.0
IL,31,-999.0
IN,31,-999.0
IA,31,-999.0
KS,31,-999.0
KY,31,-999.0
LA,31,-999.0
ME,31,-999.0
MD,31,-999.0
MA,31,-999.0
MI,31,-999.0
MN,31,-999.0
MS,31,-999.0
MO,31,-999.0
MT,31,-999.0
NE,31,-999.0
NV,31,-999.0
NH,31,-999.0
NJ,31,-999.0
NM,31,-999.0
NY,31,-999.0
NC,31,-999.0
ND,31,-999.0
OH,31,-999.0
OK,31,-999.0
OR,31,-999.0
PA,31,-999.0
RI,31,-999.0
SC,31,-999.0
SD,31,-999.0
TN,31,-999.0
TX,31,-999.0
UT,31,-999.0
VA,31,-999.0
VT,31,-999.0
WA,31,-999.0
WV,31,-999.0
WI,31,-999.0
WY,31,-999.0
ME_CN_E,31,-999.0
NH_CN_E,31,-999.0
VT_CN_E,31,-999.0
NY_CN_E,31,-999.0
MI_CN_E,31,-999.0
MN_CN_W,31,-999.0
ND_CN_W,31,-999.0
MT_CN_W,31,-999.0
ID_CN_W,31,-999.0
WA_CN_W,31,-999.0
TX_MX_NE,31,-999.0
AZ_MX_NW,31,-999.0
CA_MX_NW,31,-999.0
TX_MX_SS,31,-999.0
MX_NE,31,-999.0
MX_NW,31,-999.0
MX_IW,31,-999.0
MX_CE,31,-999.0
MX_SS,31,-999.0
CN_E,31,-999.0
CN_W,31,-999.0
AL,32,-999.0
AZ,32,-999.0
AR,32,-999.0
CA,32,-999.0
CO,32,-999.0
CT,32,-999.0
DC,32,-999.0
DE,32,-999.0
FL,32,-999.0
GA,32,-999.0
ID,32,-999.0
IL,32,-999.0
IN,32,-999.0
IA,32,-999.0
KS,32,-999.0
KY,32,-999.0
LA,32,-999.0
ME,32,-999.0
MD,32,-999.0
MA,32,-999.0
MI,32,-999.0
MN,32,-999.0
MS,32,-999.0
MO,32,-999.0
MT,32,-999.0
NE,32,-999.0
NV,32,-999.0
NH,32,-999.0
NJ,32,-999.0
NM,32,-999.0
NY,32,-999.0
NC,32,-999.0
ND,32,-999.0
OH,32,-999.0
OK,32,-999.0
OR,32,-999.0
PA,32,-999.0
RI,32,-999.0
SC,32,-999.0
SD,32,-999.0
TN,32,-999.0
TX,32,-999.0
UT,32,-999.0
VA,32,-999.0
VT,32,-999.0
WA,32,-999.0
WV,32,-999.0
WI,32,-999.0
WY,32,-999.0
ME_CN_E,32,-999.0
NH_CN_E,32,-999.0
VT_CN_E,32,-999.0
NY_CN_E,32,-999.0
MI_CN_E,32,-999.0
MN_CN_W,32,-999.0
ND_CN_W,32,-999.0
MT_CN_W,32,-999.0
ID_CN_W,32,-999.0
WA_CN_W,32,-999.0
TX_MX_NE,32,-999.0
AZ_MX_NW,32,-999.0
CA_MX_NW,32,-999.0
TX_MX_SS,32,-999.0
MX_NE,32,-999.0
MX_NW,32,-999.0
MX_IW,32,-999.0
MX_CE,32,-999.0
MX_SS,32,-999.0
CN_E,32,-999.0
CN_W,32,-999.0
AL,33,-999.0
AZ,33,-999.0
AR,33,-999.0
CA,33,-999.0
CO,33,-999.0
CT,33,-999.0
DC,33,-999.0
DE,33,-999.0
FL,33,-999.0
GA,33,-999.0
ID,33,-999.0
IL,33,-999.0
IN,33,-999.0
IA,33,-999.0
KS,33,-999.0
KY,33,-999.0
LA,33,-999.0
ME,33,-999.0
MD,33,-999.0
MA,33,-999.0
MI,33,-999.0
MN,33,-999.0
MS,33,-999.0
MO,33,-999.0
MT,33,-999.0
NE,33,-999.0
NV,33,-999.0
NH,33,-999.0
NJ,33,-999.0
NM,33,-999.0
NY,33,-999.0
NC,33,-999.0
ND,33,-999.0
OH,33,-999.0
OK,33,-999.0
OR,33,-999.0
PA,33,-999.0
RI,33,-999.0
SC,33,-999.0
SD,33,-999.0
TN,33,-999.0
TX,33,-999.0
UT,33,-999.0
VA,33,-999.0
VT,33,-999.0
WA,33,-999.0
WV,33,-999.0
WI,33,-999.0
WY,33,-999.0
ME_CN_E,33,-999.0
NH_CN_E,33,-999.0
VT_CN_E,33,-999.0
NY_CN_E,33,-999.0
MI_CN_E,33,-999.0
MN_CN_W,33,-999.0
ND_CN_W,33,-999.0
MT_CN_W,33,-999.0
ID_CN_W,33,-999.0
WA_CN_W,33,-999.0
TX_MX_NE,33,-999.0
AZ_MX_NW,33,-999.0
CA_MX_NW,33,-999.0
TX_MX_SS,33,-999.0
MX_NE,33,-999.0
MX_NW,33,-999.0
MX_IW,33,-999.0
MX_CE,33,-999.0
MX_SS,33,-999.0
CN_E,33,-999.0
CN_W,33,-999.0
AL,34,-999.0
AZ,34,-999.0
AR,34,-999.0
CA,34,-999.0
CO,34,-999.0
CT,34,-999.0
DC,34,-999.0
DE,34,-999.0
FL,34,-999.0
GA,34,-999.0
ID,34,-999.0
IL,34,-999.0
IN,34,-999.0
IA,34,-999.0
KS,34,-999.0
KY,34,-999.0
LA,34,-999.0
ME,34,-999.0
MD,34,-999.0
MA,34,-999.0
MI,34,-999.0
MN,34,-999.0
MS,34,-999.0
MO,34,-999.0
MT,34,-999.0
NE,34,-999.0
NV,34,-999.0
NH,34,-999.0
NJ,34,-999.0
NM,34,-999.0
NY,34,-999.0
NC,34,-999.0
ND,34,-999.0
OH,34,-999.0
OK,34,-999.0
OR,34,-999.0
PA,34,-999.0
RI,34,-999.0
SC,34,-999.0
SD,34,-999.0
TN,34,-999.0
TX,34,-999.0
UT,34,-999.0
VA,34,-999.0
VT,34,-999.0
WA,34,-999.0
WV,34,-999.0
WI,34,-999.0
WY,34,-999.0
ME_CN_E,34,-999.0
NH_CN_E,34,-999.0
VT_CN_E,34,-999.0
NY_CN_E,34,-999.0
MI_CN_E,34,-999.0
MN_CN_W,34,-999.0
ND_CN_W,34,-999.0
MT_CN_W,34,-999.0
ID_CN_W,34,-999.0
WA_CN_W,34,-999.0
TX_MX_NE,34,-999.0
AZ_MX_NW,34,-999.0
CA_MX_NW,34,-999.0
TX_MX_SS,34,-999.0
MX_NE,34,-999.0
MX_NW,34,-999.0
MX_IW,34,-999.0
MX_CE,34,-999.0
MX_SS,34,-999.0
CN_E,34,-999.0
CN_W,34,-999.0
AL,35,-999.0
AZ,35,-999.0
AR,35,-999.0
CA,35,-999.0
CO,35,-999.0
CT,35,-999.0
DC,35,-999.0
DE,35,-999.0
FL,35,-999.0
GA,35,-999.0
ID,35,-999.0
IL,35,-999.0
IN,35,-999.0
IA,35,-999.0
KS,35,-999.0
KY,35,-999.0
LA,35,-999.0
ME,35,-999.0
MD,35,-999.0
MA,35,-999.0
MI,35,-999.0
MN,35,-999.0
MS,35,-999.0
MO,35,-999.0
MT,35,-999.0
NE,35,-999.0
NV,35,-999.0
NH,35,-999.0
NJ,35,-999.0
NM,35,-999.0
NY,35,-999.0
NC,35,-999.0
ND,35,-999.0
OH,35,-999.0
OK,35,-999.0
OR,35,-999.0
PA,35,-999.0
RI,35,-999.0
SC,35,-999.0
SD,35,-999.0
TN,35,-999.0
TX,35,-999.0
UT,35,-999.0
VA,35,-999.0
VT,35,-999.0
WA,35,-999.0
WV,35,-999.0
WI,35,-999.0
WY,35,-999.0
ME_CN_E,35,-999.0
NH_CN_E,35,-999.0
VT_CN_E,35,-999.0
NY_CN_E,35,-999.0
MI_CN_E,35,-999.0
MN_CN_W,35,-999.0
ND_CN_W,35,-999.0
MT_CN_W,35,-999.0
ID_CN_W,35,-999.0
WA_CN_W,35,-999.0
TX_MX_NE,35,-999.0
AZ_MX_NW,35,-999.0
CA_MX_NW,35,-999.0
TX_MX_SS,35,-999.0
MX_NE,35,-999.0
MX_NW,35,-999.0
MX_IW,35,-999.0
MX_CE,35,-999.0
MX_SS,35,-999.0
CN_E,35,-999.0
CN_W,35,-999.0
AL,36,-999.0
AZ,36,-999.0
AR,36,-999.0
CA,36,-999.0
CO,36,-999.0
CT,36,-999.0
DC,36,-999.0
DE,36,-999.0
