date,AL,AR,CA,CO,IA,IL,IN,KS,KY,LA,MD,MI,MN,MO,MS,MT,NE,NM,NY,OH,OK,OR,PA,TN,TX,UT,VA,WA,WV,WY
2019-03-20,-0.006096790932501026,-0.001635817560819171,-0.7657740242489851,-0.08806959949927096,-0.20008251478201727,-0.6726347720184078,-0.07172208784295156,-0.02261821248589792,-0.2383707707608387,-0.08212956093842026,-0.04037063109278494,-1.5149572910010751,-0.004430868530156617,-0.008099627673126296,-0.0372182505156383,-0.23904806402134393,-0.015316742293663945,-0.07231350105838676,-0.2812427405331003,-0.5597844122964618,-0.035970437879390825,-0.040995159895457566,-0.9433062195026313,-0.003987781677140955,-0.1000452154016182,-0.06650789070859227,-0.010875803895487963,-0.05037367299841439,-0.5929916212509622,-0.09017277384731355
2019-03-21,-0.006096790932501026,-0.001635817560819171,-0.7657740242489851,-0.08806959949927096,-0.20008251478201727,-0.6726347720184078,-0.07172208784295156,-0.02261821248589792,-0.2383707707608387,-0.08212956093842026,-0.04037063109278494,-1.5149572910010751,-0.004430868530156617,-0.008099627673126296,-0.0372182505156383,-0.23904806402134393,-0.015316742293663945,-0.07231350105838676,-0.2812427405331003,-0.5597844122964618,-0.035970437879390825,-0.040995159895457566,-0.9433062195026313,-0.003987781677140955,-0.1000452154016182,-0.06650789070859227,-0.010875803895487963,-0.05037367299841439,-0.5929916212509622,-0.09017277384731355
2019-03-22,-0.012193581865002053,-0.003271635121638342,1.0210320323319801,0.0,-0.21061317345475503,-0.7080366021246398,-0.07549693457152797,-0.04523642497179584,-0.25091660080088285,-0.16425912187684052,-0.04749486010915876,-1.5946918852642897,-0.004664072137006965,-0.008525923866448732,-0.0744365010312766,0.0,0.0,0.0,-0.3308738123918827,-0.6585698968193668,-0.07194087575878165,0.054660213193943416,-1.1097720229442722,-0.0041976649233062685,-0.2000904308032364,0.0,-0.012795063406456428,0.06716489733121918,-0.6976372014717203,0.0
2019-03-23,-0.012193581865002053,-0.003271635121638342,1.0210320323319801,0.0,-0.21061317345475503,-0.7080366021246398,-0.07549693457152797,-0.04523642497179584,-0.25091660080088285,-0.16425912187684052,-0.04749486010915876,-1.5946918852642897,-0.004664072137006965,-0.008525923866448732,-0.0744365010312766,0.0,0.0,0.0,-0.3308738123918827,-0.6585698968193668,-0.07194087575878165,0.054660213193943416,-1.1097720229442722,-0.0041976649233062685,-0.2000904308032364,0.0,-0.012795063406456428,0.06716489733121918,-0.6976372014717203,0.0
2019-03-24,-0.012193581865002053,-0.003271635121638342,1.0210320323319801,0.0,-0.21061317345475503,-0.7080366021246398,-0.07549693457152797,-0.04523642497179584,-0.25091660080088285,-0.16425912187684052,-0.04749486010915876,-1.5946918852642897,-0.004664072137006965,-0.008525923866448732,-0.0744365010312766,0.0,0.0,0.0,-0.3308738123918827,-0.6585698968193668,-0.07194087575878165,0.054660213193943416,-1.1097720229442722,-0.0041976649233062685,-0.2000904308032364,0.0,-0.012795063406456428,0.06716489733121918,-0.6976372014717203,0.0
2019-03-25,-0.012193581865002053,-0.003271635121638342,1.0210320323319801,0.0,-0.21061317345475503,-0.7080366021246398,-0.07549693457152797,-0.04523642497179584,-0.25091660080088285,-0.16425912187684052,-0.04749486010915876,-1.5946918852642897,-0.004664072137006965,-0.008525923866448732,-0.0744365010312766,0.0,0.0,0.0,-0.3308738123918827,-0.6585698968193668,-0.07194087575878165,0.054660213193943416,-1.1097720229442722,-0.0041976649233062685,-0.2000904308032364,0.0,-0.012795063406456428,0.06716489733121918,-0.6976372014717203,0.0
2019-03-26,-0.012193581865002053,-0.003271635121638342,1.0210320323319801,0.0,-0.21061317345475503,-0.7080366021246398,-0.07549693457152797,-0.04523642497179584,-0.25091660080088285,-0.16425912187684052,-0.04749486010915876,-1.5946918852642897,-0.004664072137006965,-0.008525923866448732,-0.0744365010312766,0.0,0.0,0.0,-0.3308738123918827,-0.6585698968193668,-0.07194087575878165,0.054660213193943416,-1.1097720229442722,-0.0041976649233062685,-0.2000904308032364,0.0,-0.012795063406456428,0.06716489733121918,-0.6976372014717203,0.0
2019-03-27,-0.012193581865002053,-0.003271635121638342,1.0210320323319801,0.0,-0.21061317345475503,-0.7080366021246398,-0.07549693457152797,-0.04523642497179584,-0.25091660080088285,-0.16425912187684052,-0.04749486010915876,-1.5946918852642897,-0.004664072137006965,-0.008525923866448732,-0.0744365010312766,0.0,0.0,0.0,-0.3308738123918827,-0.6585698968193668,-0.07194087575878165,0.054660213193943416,-1.1097720229442722,-0.0041976649233062685,-0.2000904308032364,0.0,-0.012795063406456428,0.06716489733121918,-0.6976372014717203,0.0
2019-03-28,-0.012193581865002053,-0.003271635121638342,1.0210320323319801,0.0,-0.21061317345475503,-0.7080366021246398,-0.07549693457152797,-0.04523642497179584,-0.25091660080088285,-0.16425912187684052,-0.04749486010915876,-1.5946918852642897,-0.004664072137006965,-0.008525923866448732,-0.0744365010312766,0.0,0.0,0.0,-0.3308738123918827,-0.6585698968193668,-0.07194087575878165,0.054660213193943416,-1.1097720229442722,-0.0041976649233062685,-0.2000904308032364,0.0,-0.012795063406456428,0.06716489733121918,-0.6976372014717203,0.0
2019-03-29,0.10669384131876797,0.028626807314335492,1.1486610363734777,0.04403479974963548,-0.07371461070916425,-0.24781281074362393,-0.026423927100034786,0.39581871850321365,-0.087820810280309,1.4372673164223546,-0.03562114508186907,-0.5581421598425014,-0.0016324252479524377,-0.0029840733532570563,0.6513193840236703,0.11952403201067197,0.0076583711468319726,0.03615675052919338,-0.248155359293912,-0.4939274226145251,0.6294826628893395,0.06149273984318635,-0.8323290172082041,-0.001469182723157194,1.7507912695283188,0.033253945354296134,-0.009596297554842322,0.0755605094976216,-0.5232279011037901,0.045086386923656775
2019-03-30,0.10669384131876797,0.028626807314335492,1.1486610363734777,0.04403479974963548,-0.07371461070916425,-0.24781281074362393,-0.026423927100034786,0.39581871850321365,-0.087820810280309,1.4372673164223546,-0.03562114508186907,-0.5581421598425014,-0.0016324252479524377,-0.0029840733532570563,0.6513193840236703,0.11952403201067197,0.0076583711468319726,0.03615675052919338,-0.248155359293912,-0.4939274226145251,0.6294826628893395,0.06149273984318635,-0.8323290172082041,-0.001469182723157194,1.7507912695283188,0.033253945354296134,-0.009596297554842322,0.0755605094976216,-0.5232279011037901,0.045086386923656775
2019-03-31,0.10669384131876797,0.028626807314335492,1.1486610363734777,0.04403479974963548,-0.07371461070916425,-0.24781281074362393,-0.026423927100034786,0.39581871850321365,-0.087820810280309,1.4372673164223546,-0.03562114508186907,-0.5581421598425014,-0.0016324252479524377,-0.0029840733532570563,0.6513193840236703,0.11952403201067197,0.0076583711468319726,0.03615675052919338,-0.248155359293912,-0.4939274226145251,0.6294826628893395,0.06149273984318635,-0.8323290172082041,-0.001469182723157194,1.7507912695283188,0.033253945354296134,-0.009596297554842322,0.0755605094976216,-0.5232279011037901,0.045086386923656775
2019-04-01,0.10669384131876797,0.028626807314335492,1.1486610363734777,0.04403479974963548,-0.07371461070916425,-0.24781281074362393,-0.026423927100034786,0.39581871850321365,-0.087820810280309,1.4372673164223546,-0.03562114508186907,-0.5581421598425014,-0.0016324252479524377,-0.0029840733532570563,0.6513193840236703,0.11952403201067197,0.0076583711468319726,0.03615675052919338,-0.248155359293912,-0.4939274226145251,0.6294826628893395,0.06149273984318635,-0.8323290172082041,-0.001469182723157194,1.7507912695283188,0.033253945354296134,-0.009596297554842322,0.0755605094976216,-0.5232279011037901,0.045086386923656775
2019-04-02,0.10669384131876797,0.028626807314335492,1.1486610363734777,0.04403479974963548,-0.07371461070916425,-0.24781281074362393,-0.026423927100034786,0.39581871850321365,-0.087820810280309,1.4372673164223546,-0.03562114508186907,-0.5581421598425014,-0.0016324252479524377,-0.0029840733532570563,0.6513193840236703,0.11952403201067197,0.0076583711468319726,0.03615675052919338,-0.248155359293912,-0.4939274226145251,0.6294826628893395,0.06149273984318635,-0.8323290172082041,-0.001469182723157194,1.7507912695283188,0.033253945354296134,-0.009596297554842322,0.0755605094976216,-0.5232279011037901,0.045086386923656775
2019-04-03,0.10669384131876797,0.028626807314335492,1.1486610363734777,0.04403479974963548,-0.07371461070916425,-0.24781281074362393,-0.026423927100034786,0.39581871850321365,-0.087820810280309,1.4372673164223546,-0.03562114508186907,-0.5581421598425014,-0.0016324252479524377,-0.0029840733532570563,0.6513193840236703,0.11952403201067197,0.0076583711468319726,0.03615675052919338,-0.248155359293912,-0.4939274226145251,0.6294826628893395,0.06149273984318635,-0.8323290172082041,-0.001469182723157194,1.7507912695283188,0.033253945354296134,-0.009596297554842322,0.0755605094976216,-0.5232279011037901,0.045086386923656775
2019-04-04,0.10669384131876797,0.028626807314335492,1.1486610363734777,0.04403479974963548,-0.07371461070916425,-0.24781281074362393,-0.026423927100034786,0.39581871850321365,-0.087820810280309,1.4372673164223546,-0.03562114508186907,-0.5581421598425014,-0.0016324252479524377,-0.0029840733532570563,0.6513193840236703,0.11952403201067197,0.0076583711468319726,0.03615675052919338,-0.248155359293912,-0.4939274226145251,0.6294826628893395,0.06149273984318635,-0.8323290172082041,-0.001469182723157194,1.7507912695283188,0.033253945354296134,-0.009596297554842322,0.0755605094976216,-0.5232279011037901,0.045086386923656775
2019-04-05,0.06401630479126078,0.017176084388601298,0.7657740242489851,0.0,-0.010530658672737751,-0.03540183010623199,-0.0037748467285763977,0.2374912311019282,-0.012545830040044142,0.8623603898534127,-0.002374743005457938,-0.07973459426321448,-0.00023320360685034824,-0.00042629619332243656,0.3907916304142022,0.0,0.0,0.0,-0.016543690619594133,-0.03292849484096834,0.37768959773360367,0.040995159895457566,-0.05548860114721361,-0.0002098832461653134,1.0504747617169912,0.0,-0.0006397531703228213,0.05037367299841439,-0.03488186007358601,0.0
2019-04-06,0.06401630479126078,0.017176084388601298,0.7657740242489851,0.0,-0.010530658672737751,-0.03540183010623199,-0.0037748467285763977,0.2374912311019282,-0.012545830040044142,0.8623603898534127,-0.002374743005457938,-0.07973459426321448,-0.00023320360685034824,-0.00042629619332243656,0.3907916304142022,0.0,0.0,0.0,-0.016543690619594133,-0.03292849484096834,0.37768959773360367,0.040995159895457566,-0.05548860114721361,-0.0002098832461653134,1.0504747617169912,0.0,-0.0006397531703228213,0.05037367299841439,-0.03488186007358601,0.0
2019-04-07,0.06401630479126078,0.017176084388601298,0.7657740242489851,0.0,-0.010530658672737751,-0.03540183010623199,-0.0037748467285763977,0.2374912311019282,-0.012545830040044142,0.8623603898534127,-0.002374743005457938,-0.07973459426321448,-0.00023320360685034824,-0.00042629619332243656,0.3907916304142022,0.0,0.0,0.0,-0.016543690619594133,-0.03292849484096834,0.37768959773360367,0.040995159895457566,-0.05548860114721361,-0.0002098832461653134,1.0504747617169912,0.0,-0.0006397531703228213,0.05037367299841439,-0.03488186007358601,0.0
2019-04-08,0.06401630479126078,0.017176084388601298,0.7657740242489851,0.0,-0.010530658672737751,-0.03540183010623199,-0.0037748467285763977,0.2374912311019282,-0.012545830040044142,0.8623603898534127,-0.002374743005457938,-0.07973459426321448,-0.00023320360685034824,-0.00042629619332243656,0.3907916304142022,0.0,0.0,0.0,-0.016543690619594133,-0.03292849484096834,0.37768959773360367,0.040995159895457566,-0.05548860114721361,-0.0002098832461653134,1.0504747617169912,0.0,-0.0006397531703228213,0.05037367299841439,-0.03488186007358601,0.0
2019-04-09,0.06401630479126078,0.017176084388601298,0.7657740242489851,0.0,-0.010530658672737751,-0.03540183010623199,-0.0037748467285763977,0.2374912311019282,-0.012545830040044142,0.8623603898534127,-0.002374743005457938,-0.07973459426321448,-0.00023320360685034824,-0.00042629619332243656,0.3907916304142022,0.0,0.0,0.0,-0.016543690619594133,-0.03292849484096834,0.37768959773360367,0.040995159895457566,-0.05548860114721361,-0.0002098832461653134,1.0504747617169912,0.0,-0.0006397531703228213,0.05037367299841439,-0.03488186007358601,0.0
2019-04-10,0.06401630479126078,0.017176084388601298,0.7657740242489851,0.0,-0.010530658672737751,-0.03540183010623199,-0.0037748467285763977,0.2374912311019282,-0.012545830040044142,0.8623603898534127,-0.002374743005457938,-0.07973459426321448,-0.00023320360685034824,-0.00042629619332243656,0.3907916304142022,0.0,0.0,0.0,-0.016543690619594133,-0.03292849484096834,0.37768959773360367,0.040995159895457566,-0.05548860114721361,-0.0002098832461653134,1.0504747617169912,0.0,-0.0006397531703228213,0.05037367299841439,-0.03488186007358601,0.0
2019-04-11,0.06401630479126078,0.017176084388601298,0.7657740242489851,0.0,-0.010530658672737751,-0.03540183010623199,-0.0037748467285763977,0.2374912311019282,-0.012545830040044142,0.8623603898534127,-0.002374743005457938,-0.07973459426321448,-0.00023320360685034824,-0.00042629619332243656,0.3907916304142022,0.0,0.0,0.0,-0.016543690619594133,-0.03292849484096834,0.37768959773360367,0.040995159895457566,-0.05548860114721361,-0.0002098832461653134,1.0504747617169912,0.0,-0.0006397531703228213,0.05037367299841439,-0.03488186007358601,0.0
2019-04-12,0.14632298238002464,0.0392596214596601,1.1486610363734777,0.04403479974963548,0.1474292214183285,0.49562562148724787,0.05284785420006957,0.5428370996615501,0.175641620560618,1.9711094625220862,0.04512011710370082,1.1162843196850027,0.0032648504959048755,0.0059681467065141125,0.8932380123753192,0.11952403201067197,0.0076583711468319726,0.03615675052919338,0.31433012177228853,0.6256414019783985,0.8632905091053799,0.06149273984318635,1.0542834217970587,0.002938365446314388,2.401085169638837,0.033253945354296134,0.012155310236133608,0.0755605094976216,0.6627553413981343,0.045086386923656775
2019-04-13,0.14632298238002464,0.0392596214596601,1.1486610363734777,0.04403479974963548,0.1474292214183285,0.49562562148724787,0.05284785420006957,0.5428370996615501,0.175641620560618,1.9711094625220862,0.04512011710370082,1.1162843196850027,0.0032648504959048755,0.0059681467065141125,0.8932380123753192,0.11952403201067197,0.0076583711468319726,0.03615675052919338,0.31433012177228853,0.6256414019783985,0.8632905091053799,0.06149273984318635,1.0542834217970587,0.002938365446314388,2.401085169638837,0.033253945354296134,0.012155310236133608,0.0755605094976216,0.6627553413981343,0.045086386923656775
2019-04-14,0.14632298238002464,0.0392596214596601,1.1486610363734777,0.04403479974963548,0.1474292214183285,0.49562562148724787,0.05284785420006957,0.5428370996615501,0.175641620560618,1.9711094625220862,0.04512011710370082,1.1162843196850027,0.0032648504959048755,0.0059681467065141125,0.8932380123753192,0.11952403201067197,0.0076583711468319726,0.03615675052919338,0.31433012177228853,0.6256414019783985,0.8632905091053799,0.06149273984318635,1.0542834217970587,0.002938365446314388,2.401085169638837,0.033253945354296134,0.012155310236133608,0.0755605094976216,0.6627553413981343,0.045086386923656775
2019-04-15,0.14632298238002464,0.0392596214596601,1.1486610363734777,0.04403479974963548,0.1474292214183285,0.49562562148724787,0.05284785420006957,0.5428370996615501,0.175641620560618,1.9711094625220862,0.04512011710370082,1.1162843196850027,0.0032648504959048755,0.0059681467065141125,0.8932380123753192,0.11952403201067197,0.0076583711468319726,0.03615675052919338,0.31433012177228853,0.6256414019783985,0.8632905091053799,0.06149273984318635,1.0542834217970587,0.002938365446314388,2.401085169638837,0.033253945354296134,0.012155310236133608,0.0755605094976216,0.6627553413981343,0.045086386923656775
2019-04-16,0.14632298238002464,0.0392596214596601,1.1486610363734777,0.04403479974963548,0.1474292214183285,0.49562562148724787,0.05284785420006957,0.5428370996615501,0.175641620560618,1.9711094625220862,0.04512011710370082,1.1162843196850027,0.0032648504959048755,0.0059681467065141125,0.8932380123753192,0.11952403201067197,0.0076583711468319726,0.03615675052919338,0.31433012177228853,0.6256414019783985,0.8632905091053799,0.06149273984318635,1.0542834217970587,0.002938365446314388,2.401085169638837,0.033253945354296134,0.012155310236133608,0.0755605094976216,0.6627553413981343,0.045086386923656775
2019-04-17,0.14632298238002464,0.0392596214596601,1.1486610363734777,0.04403479974963548,0.1474292214183285,0.49562562148724787,0.05284785420006957,0.5428370996615501,0.175641620560618,1.9711094625220862,0.04512011710370082,1.1162843196850027,0.0032648504959048755,0.0059681467065141125,0.8932380123753192,0.11952403201067197,0.0076583711468319726,0.03615675052919338,0.31433012177228853,0.6256414019783985,0.8632905091053799,0.06149273984318635,1.0542834217970587,0.002938365446314388,2.401085169638837,0.033253945354296134,0.012155310236133608,0.0755605094976216,0.6627553413981343,0.045086386923656775
2019-04-18,0.14632298238002464,0.0392596214596601,1.1486610363734777,0.04403479974963548,0.1474292214183285,0.49562562148724787,0.05284785420006957,0.5428370996615501,0.175641620560618,1.9711094625220862,0.04512011710370082,1.1162843196850027,0.0032648504959048755,0.0059681467065141125,0.8932380123753192,0.11952403201067197,0.0076583711468319726,0.03615675052919338,0.31433012177228853,0.6256414019783985,0.8632905091053799,0.06149273984318635,1.0542834217970587,0.002938365446314388,2.401085169638837,0.033253945354296134,0.012155310236133608,0.0755605094976216,0.6627553413981343,0.045086386923656775
2019-04-19,0.1371777959812731,0.03680589511843135,1.2762900404149753,0.08806959949927096,0.10530658672737751,0.3540183010623199,0.03774846728576398,0.5089097809327033,0.12545830040044142,1.847915121114456,0.054619089125532566,0.7973459426321449,0.0023320360685034824,0.004262961933224366,0.8374106366018619,0.23904806402134393,0.015316742293663945,0.07231350105838676,0.3805048842506651,0.7573553813422719,0.8093348522862936,0.06832526649242927,1.2762378263859129,0.0020988324616531343,2.25101734653641,0.06650789070859227,0.014714322917424891,0.08395612166402398,0.8022827816924782,0.09017277384731355
2019-04-20,0.1371777959812731,0.03680589511843135,1.2762900404149753,0.08806959949927096,0.10530658672737751,0.3540183010623199,0.03774846728576398,0.5089097809327033,0.12545830040044142,1.847915121114456,0.054619089125532566,0.7973459426321449,0.0023320360685034824,0.004262961933224366,0.8374106366018619,0.23904806402134393,0.015316742293663945,0.07231350105838676,0.3805048842506651,0.7573553813422719,0.8093348522862936,0.06832526649242927,1.2762378263859129,0.0020988324616531343,2.25101734653641,0.06650789070859227,0.014714322917424891,0.08395612166402398,0.8022827816924782,0.09017277384731355
2019-04-21,0.1371777959812731,0.03680589511843135,1.2762900404149753,0.08806959949927096,0.10530658672737751,0.3540183010623199,0.03774846728576398,0.5089097809327033,0.12545830040044142,1.847915121114456,0.054619089125532566,0.7973459426321449,0.0023320360685034824,0.004262961933224366,0.8374106366018619,0.23904806402134393,0.015316742293663945,0.07231350105838676,0.3805048842506651,0.7573553813422719,0.8093348522862936,0.06832526649242927,1.2762378263859129,0.0020988324616531343,2.25101734653641,0.06650789070859227,0.014714322917424891,0.08395612166402398,0.8022827816924782,0.09017277384731355
2019-04-22,0.1371777959812731,0.03680589511843135,1.2762900404149753,0.08806959949927096,0.10530658672737751,0.3540183010623199,0.03774846728576398,0.5089097809327033,0.12545830040044142,1.847915121114456,0.054619089125532566,0.7973459426321449,0.0023320360685034824,0.004262961933224366,0.8374106366018619,0.23904806402134393,0.015316742293663945,0.07231350105838676,0.3805048842506651,0.7573553813422719,0.8093348522862936,0.06832526649242927,1.2762378263859129,0.0020988324616531343,2.25101734653641,0.06650789070859227,0.014714322917424891,0.08395612166402398,0.8022827816924782,0.09017277384731355
2019-04-23,0.1371777959812731,0.03680589511843135,1.2762900404149753,0.08806959949927096,0.10530658672737751,0.3540183010623199,0.03774846728576398,0.5089097809327033,0.12545830040044142,1.847915121114456,0.054619089125532566,0.7973459426321449,0.0023320360685034824,0.004262961933224366,0.8374106366018619,0.23904806402134393,0.015316742293663945,0.07231350105838676,0.3805048842506651,0.7573553813422719,0.8093348522862936,0.06832526649242927,1.2762378263859129,0.0020988324616531343,2.25101734653641,0.06650789070859227,0.014714322917424891,0.08395612166402398,0.8022827816924782,0.09017277384731355
2019-04-24,0.1371777959812731,0.03680589511843135,1.2762900404149753,0.08806959949927096,0.10530658672737751,0.3540183010623199,0.03774846728576398,0.5089097809327033,0.12545830040044142,1.847915121114456,0.054619089125532566,0.7973459426321449,0.0023320360685034824,0.004262961933224366,0.8374106366018619,0.23904806402134393,0.015316742293663945,0.07231350105838676,0.3805048842506651,0.7573553813422719,0.8093348522862936,0.06832526649242927,1.2762378263859129,0.0020988324616531343,2.25101734653641,0.06650789070859227,0.014714322917424891,0.08395612166402398,0.8022827816924782,0.09017277384731355
2019-04-25,0.1371777959812731,0.03680589511843135,1.2762900404149753,0.08806959949927096,0.10530658672737751,0.3540183010623199,0.03774846728576398,0.5089097809327033,0.12545830040044142,1.847915121114456,0.054619089125532566,0.7973459426321449,0.0023320360685034824,0.004262961933224366,0.8374106366018619,0.23904806402134393,0.015316742293663945,0.07231350105838676,0.3805048842506651,0.7573553813422719,0.8093348522862936,0.06832526649242927,1.2762378263859129,0.0020988324616531343,2.25101734653641,0.06650789070859227,0.014714322917424891,0.08395612166402398,0.8022827816924782,0.09017277384731355
2019-04-26,0.15241977331252568,0.04089543902047928,1.7868060565809654,0.1100869993740887,0.2737971254911815,0.9204475827620318,0.09814601494298635,0.5654553121474482,0.3261915810411477,2.0532390234605065,0.06649280415282226,2.0730994508435767,0.006063293778109055,0.011083701026383352,0.9304562628909576,0.2988100800266799,0.019145927867079932,0.09039187632298346,0.46322333734863574,0.9219978555471136,0.8992609469847708,0.09565537308940099,1.553680832121981,0.005456964400298149,2.5011303850404554,0.08313486338574035,0.017913088769039,0.11753857032963358,0.9766920820604084,0.11271596730914195
2019-04-27,0.15241977331252568,0.04089543902047928,1.7868060565809654,0.1100869993740887,0.2737971254911815,0.9204475827620318,0.09814601494298635,0.5654553121474482,0.3261915810411477,2.0532390234605065,0.06649280415282226,2.0730994508435767,0.006063293778109055,0.011083701026383352,0.9304562628909576,0.2988100800266799,0.019145927867079932,0.09039187632298346,0.46322333734863574,0.9219978555471136,0.8992609469847708,0.09565537308940099,1.553680832121981,0.005456964400298149,2.5011303850404554,0.08313486338574035,0.017913088769039,0.11753857032963358,0.9766920820604084,0.11271596730914195
2019-04-28,0.15241977331252568,0.04089543902047928,1.7868060565809654,0.1100869993740887,0.2737971254911815,0.9204475827620318,0.09814601494298635,0.5654553121474482,0.3261915810411477,2.0532390234605065,0.06649280415282226,2.0730994508435767,0.006063293778109055,0.011083701026383352,0.9304562628909576,0.2988100800266799,0.019145927867079932,0.09039187632298346,0.46322333734863574,0.9219978555471136,0.8992609469847708,0.09565537308940099,1.553680832121981,0.005456964400298149,2.5011303850404554,0.08313486338574035,0.017913088769039,0.11753857032963358,0.9766920820604084,0.11271596730914195
2019-04-29,0.15241977331252568,0.04089543902047928,1.7868060565809654,0.1100869993740887,0.2737971254911815,0.9204475827620318,0.09814601494298635,0.5654553121474482,0.3261915810411477,2.0532390234605065,0.06649280415282226,2.0730994508435767,0.006063293778109055,0.011083701026383352,0.9304562628909576,0.2988100800266799,0.019145927867079932,0.09039187632298346,0.46322333734863574,0.9219978555471136,0.8992609469847708,0.09565537308940099,1.553680832121981,0.005456964400298149,2.5011303850404554,0.08313486338574035,0.017913088769039,0.11753857032963358,0.9766920820604084,0.11271596730914195
2019-04-30,0.15241977331252568,0.04089543902047928,1.7868060565809654,0.1100869993740887,0.2737971254911815,0.9204475827620318,0.09814601494298635,0.5654553121474482,0.3261915810411477,2.0532390234605065,0.06649280415282226,2.0730994508435767,0.006063293778109055,0.011083701026383352,0.9304562628909576,0.2988100800266799,0.019145927867079932,0.09039187632298346,0.46322333734863574,0.9219978555471136,0.8992609469847708,0.09565537308940099,1.553680832121981,0.005456964400298149,2.5011303850404554,0.08313486338574035,0.017913088769039,0.11753857032963358,0.9766920820604084,0.11271596730914195
2019-05-01,0.15241977331252568,0.04089543902047928,1.7868060565809654,0.1100869993740887,0.2737971254911815,0.9204475827620318,0.09814601494298635,0.5654553121474482,0.3261915810411477,2.0532390234605065,0.06649280415282226,2.0730994508435767,0.006063293778109055,0.011083701026383352,0.9304562628909576,0.2988100800266799,0.019145927867079932,0.09039187632298346,0.46322333734863574,0.9219978555471136,0.8992609469847708,0.09565537308940099,1.553680832121981,0.005456964400298149,2.5011303850404554,0.08313486338574035,0.017913088769039,0.11753857032963358,0.9766920820604084,0.11271596730914195
2019-05-02,0.15241977331252568,0.04089543902047928,1.7868060565809654,0.1100869993740887,0.2737971254911815,0.9204475827620318,0.09814601494298635,0.5654553121474482,0.3261915810411477,2.0532390234605065,0.06649280415282226,2.0730994508435767,0.006063293778109055,0.011083701026383352,0.9304562628909576,0.2988100800266799,0.019145927867079932,0.09039187632298346,0.46322333734863574,0.9219978555471136,0.8992609469847708,0.09565537308940099,1.553680832121981,0.005456964400298149,2.5011303850404554,0.08313486338574035,0.017913088769039,0.11753857032963358,0.9766920820604084,0.11271596730914195
2019-05-03,0.10059705038626694,0.026990989753516322,1.2762900404149753,0.06605219962445322,0.20008251478201727,0.6726347720184078,0.07172208784295156,0.37320050601731575,0.2383707707608387,1.3551377554839343,0.04749486010915876,1.5149572910010751,0.004430868530156617,0.008099627673126296,0.614101133508032,0.17928604801600795,0.01148755672024796,0.054235125793790064,0.3308738123918827,0.6585698968193668,0.5935122250099487,0.06832526649242927,1.1097720229442722,0.003987781677140955,1.6507460541267005,0.049880918031444205,0.012795063406456428,0.08395612166402398,0.6976372014717203,0.06762958038548517
2019-05-04,0.10059705038626694,0.026990989753516322,1.2762900404149753,0.06605219962445322,0.20008251478201727,0.6726347720184078,0.07172208784295156,0.37320050601731575,0.2383707707608387,1.3551377554839343,0.04749486010915876,1.5149572910010751,0.004430868530156617,0.008099627673126296,0.614101133508032,0.17928604801600795,0.01148755672024796,0.054235125793790064,0.3308738123918827,0.6585698968193668,0.5935122250099487,0.06832526649242927,1.1097720229442722,0.003987781677140955,1.6507460541267005,0.049880918031444205,0.012795063406456428,0.08395612166402398,0.6976372014717203,0.06762958038548517
2019-05-05,0.10059705038626694,0.026990989753516322,1.2762900404149753,0.06605219962445322,0.20008251478201727,0.6726347720184078,0.07172208784295156,0.37320050601731575,0.2383707707608387,1.3551377554839343,0.04749486010915876,1.5149572910010751,0.004430868530156617,0.008099627673126296,0.614101133508032,0.17928604801600795,0.01148755672024796,0.054235125793790064,0.3308738123918827,0.6585698968193668,0.5935122250099487,0.06832526649242927,1.1097720229442722,0.003987781677140955,1.6507460541267005,0.049880918031444205,0.012795063406456428,0.08395612166402398,0.6976372014717203,0.06762958038548517
2019-05-06,0.10059705038626694,0.026990989753516322,1.2762900404149753,0.06605219962445322,0.20008251478201727,0.6726347720184078,0.07172208784295156,0.37320050601731575,0.2383707707608387,1.3551377554839343,0.04749486010915876,1.5149572910010751,0.004430868530156617,0.008099627673126296,0.614101133508032,0.17928604801600795,0.01148755672024796,0.054235125793790064,0.3308738123918827,0.6585698968193668,0.5935122250099487,0.06832526649242927,1.1097720229442722,0.003987781677140955,1.6507460541267005,0.049880918031444205,0.012795063406456428,0.08395612166402398,0.6976372014717203,0.06762958038548517
2019-05-07,0.10059705038626694,0.026990989753516322,1.2762900404149753,0.06605219962445322,0.20008251478201727,0.6726347720184078,0.07172208784295156,0.37320050601731575,0.2383707707608387,1.3551377554839343,0.04749486010915876,1.5149572910010751,0.004430868530156617,0.008099627673126296,0.614101133508032,0.17928604801600795,0.01148755672024796,0.054235125793790064,0.3308738123918827,0.6585698968193668,0.5935122250099487,0.06832526649242927,1.1097720229442722,0.003987781677140955,1.6507460541267005,0.049880918031444205,0.012795063406456428,0.08395612166402398,0.6976372014717203,0.06762958038548517
2019-05-08,0.10059705038626694,0.026990989753516322,1.2762900404149753,0.06605219962445322,0.20008251478201727,0.6726347720184078,0.07172208784295156,0.37320050601731575,0.2383707707608387,1.3551377554839343,0.04749486010915876,1.5149572910010751,0.004430868530156617,0.008099627673126296,0.614101133508032,0.17928604801600795,0.01148755672024796,0.054235125793790064,0.3308738123918827,0.6585698968193668,0.5935122250099487,0.06832526649242927,1.1097720229442722,0.003987781677140955,1.6507460541267005,0.049880918031444205,0.012795063406456428,0.08395612166402398,0.6976372014717203,0.06762958038548517
