Date,AK,AZ,CA,FL,GA,ID,LA,MD,ME,MI,MN,MT,ND,NH,NJ,NY,TX,WA
2015-12-27,0.0,247.2857575023516,323.16255635451546,0.0,0.0,0.0,0.0,0.0,36.32683176567844,957.5546025567637,11.642558032016977,0.0,0.0,0.0,0.0,824.437645290859,2814.013565906215,64.2632406886234
2015-12-28,0.0,247.2857575023516,323.16255635451546,0.0,0.0,0.0,0.0,0.0,36.32683176567844,957.5546025567637,11.642558032016977,0.0,0.0,0.0,0.0,824.437645290859,2814.013565906215,64.2632406886234
2015-12-29,0.0,247.2857575023516,323.16255635451546,0.0,0.0,0.0,0.0,0.0,36.32683176567844,957.5546025567637,11.642558032016977,0.0,0.0,0.0,0.0,824.437645290859,2814.013565906215,64.2632406886234
2015-12-30,0.0,247.2857575023516,323.16255635451546,0.0,0.0,0.0,0.0,0.0,36.32683176567844,957.5546025567637,11.642558032016977,0.0,0.0,0.0,0.0,824.437645290859,2814.013565906215,64.2632406886234
2015-12-31,0.0,247.2857575023516,323.16255635451546,0.0,0.0,0.0,0.0,0.0,36.32683176567844,957.5546025567637,11.642558032016977,0.0,0.0,0.0,0.0,824.437645290859,2814.013565906215,64.2632406886234
2016-01-01,0.0,246.89588251008792,319.3670773163164,0.0,0.0,0.0,0.0,0.0,35.524449342501725,1019.4438369270578,11.628221374678981,0.0,0.0,0.0,0.0,804.0482122181038,2769.037127367727,61.14699184523295
2016-01-02,0.0,246.89588251008792,319.3670773163164,0.0,0.0,0.0,0.0,0.0,35.524449342501725,1019.4438369270578,11.628221374678981,0.0,0.0,0.0,0.0,804.0482122181038,2769.037127367727,61.14699184523295
2016-01-03,0.0,246.89588251008792,319.3670773163164,0.0,0.0,0.0,0.0,0.0,35.524449342501725,1019.4438369270578,11.628221374678981,0.0,0.0,0.0,0.0,804.0482122181038,2769.037127367727,61.14699184523295
2016-01-04,0.0,246.89588251008792,319.3670773163164,0.0,0.0,0.0,0.0,0.0,35.524449342501725,1019.4438369270578,11.628221374678981,0.0,0.0,0.0,0.0,804.0482122181038,2769.037127367727,61.14699184523295
2016-01-05,0.0,246.89588251008792,319.3670773163164,0.0,0.0,0.0,0.0,0.0,35.524449342501725,1019.4438369270578,11.628221374678981,0.0,0.0,0.0,0.0,804.0482122181038,2769.037127367727,61.14699184523295
2016-01-06,0.0,246.89588251008792,319.3670773163164,0.0,0.0,0.0,0.0,0.0,35.524449342501725,1019.4438369270578,11.628221374678981,0.0,0.0,0.0,0.0,804.0482122181038,2769.037127367727,61.14699184523295
2016-01-07,0.0,246.89588251008792,319.3670773163164,0.0,0.0,0.0,0.0,0.0,35.524449342501725,1019.4438369270578,11.628221374678981,0.0,0.0,0.0,0.0,804.0482122181038,2769.037127367727,61.14699184523295
2016-01-08,0.0,250.88230700214697,318.21758573629364,0.0,0.0,0.0,0.0,0.0,35.735982282110236,1048.6802447953746,12.19438945659219,0.0,0.004192973155332787,0.0,0.0,800.8396220527557,2757.0478514300444,59.01334234598963
2016-01-09,0.0,254.86873149420603,317.06809415627094,0.0,0.0,0.0,0.0,0.0,35.94751522171875,1077.9166526636916,12.7605575385054,0.0,0.008385946310665573,0.0,0.0,797.6310318874076,2745.0585754923623,56.87969284674631
2016-01-10,0.0,258.85515598626506,315.9186025762482,0.0,0.0,0.0,0.0,0.0,36.15904816132726,1107.153060532008,13.326725620418609,0.0,0.01257891946599836,0.0,0.0,794.4224417220595,2733.0692995546797,54.74604334750298
2016-01-11,0.0,262.8415804783241,314.7691109962255,0.0,0.0,0.0,0.0,0.0,36.37058110093577,1136.389468400325,13.892893702331817,0.0,0.016771892621331146,0.0,0.0,791.2138515567115,2721.080023616998,52.612393848259664
2016-01-12,0.0,266.8280049703831,313.61961941620274,0.0,0.0,0.0,0.0,0.0,36.58211404054429,1165.6258762686418,14.459061784245025,0.0,0.020964865776663934,0.0,0.0,788.0052613913634,2709.0907476793154,50.47874434901634
2016-01-13,0.0,270.81442946244226,312.4701278361801,0.0,0.0,0.0,0.0,0.0,36.7936469801528,1194.8622841369586,15.025229866158234,0.0,0.02515783893199672,0.0,0.0,784.7966712260153,2697.101471741633,48.345094849773005
2016-01-14,0.0,274.8008539545013,311.32063625615734,0.0,0.0,0.0,0.0,0.0,37.00517991976131,1224.0986920052753,15.591397948071444,0.0,0.02935081208732951,0.0,0.0,781.5880810606672,2685.1121958039507,46.21144535052969
2016-01-15,0.0,278.7872784465603,310.17114467613453,0.0,0.0,0.0,0.0,0.0,37.21671285936983,1253.3350998735925,16.157566029984654,0.0,0.03354378524266229,0.0,0.0,778.379490895319,2673.122919866268,44.07779585128636
2016-01-16,0.0,282.77370293861935,309.02165309611183,0.0,0.0,0.0,0.0,0.0,37.42824579897834,1282.571507741909,16.723734111897862,0.0,0.03773675839799508,0.0,0.0,775.1709007299709,2661.1336439285856,41.94414635204304
2016-01-17,0.0,286.7601274306784,307.87216151608914,0.0,0.0,0.0,0.0,0.0,37.63977873858685,1311.8079156102258,17.28990219381107,0.0,0.04192973155332787,0.0,0.0,771.9623105646227,2649.1443679909034,39.810496852799716
2016-01-18,0.0,290.7465519227374,306.7226699360664,0.0,0.0,0.0,0.0,0.0,37.851311678195366,1341.044323478543,17.856070275724278,0.0,0.04612270470866066,0.0,0.0,768.7537203992746,2637.155092053221,37.6768473535564
2016-01-19,0.0,294.7329764147965,305.5731783560437,0.0,0.0,0.0,0.0,0.0,38.062844617803876,1370.2807313468595,18.422238357637486,0.0,0.05031567786399344,0.0,0.0,765.5451302339266,2625.1658161155387,35.54319785431307
2016-01-20,0.0,298.7194009068555,304.42368677602093,0.0,0.0,0.0,0.0,0.0,38.27437755741239,1399.5171392151763,18.988406439550694,0.0,0.054508651019326226,0.0,0.0,762.3365400685784,2613.1765401778566,33.409548355069745
2016-01-21,0.0,302.70582539891456,303.2741951959981,0.0,0.0,0.0,0.0,0.0,38.485910497020896,1428.7535470834932,19.554574521463906,0.0,0.05870162417465902,0.0,0.0,759.1279499032304,2601.187264240174,31.275898855826426
2016-01-22,0.0,306.69224989097364,302.1247036159754,0.0,0.0,0.0,0.0,0.0,38.69744343662941,1457.98995495181,20.120742603377114,0.0,0.06289459732999181,0.0,0.0,755.9193597378824,2589.1979883024915,29.1422493565831
2016-01-23,0.0,306.69224989097364,302.1247036159754,0.0,0.0,0.0,0.0,0.0,38.69744343662941,1457.98995495181,20.120742603377114,0.0,0.06289459732999181,0.0,0.0,755.9193597378824,2589.1979883024915,29.1422493565831
2016-01-24,0.0,306.69224989097364,302.1247036159754,0.0,0.0,0.0,0.0,0.0,38.69744343662941,1457.98995495181,20.120742603377114,0.0,0.06289459732999181,0.0,0.0,755.9193597378824,2589.1979883024915,29.1422493565831
2016-01-25,0.0,308.10232920081717,303.5137827130604,0.0,0.0,0.0,0.0,0.0,38.87536271679783,1464.6933570435426,20.21325176477195,0.0,0.06318376789242855,0.0,0.0,759.3948510470219,2601.1023468693993,29.276236709946705
2016-01-26,0.0,309.5124085106608,304.90286181014534,0.0,0.0,0.0,0.0,0.0,39.053281996966234,1471.3967591352748,20.30576092616679,0.0,0.06347293845486529,0.0,0.0,762.8703423561617,2613.0067054363076,29.4102240633103
2016-01-27,0.0,310.92248782050433,306.29194090723024,0.0,0.0,0.0,0.0,0.0,39.231201277134645,1478.1001612270074,20.398270087561624,0.0,0.06376210901730205,0.0,0.0,766.3458336653014,2624.911064003216,29.544211416673907
2016-01-28,0.0,312.3325671303479,307.6810200043152,0.0,0.0,0.0,0.0,0.0,39.409120557303055,1484.8035633187399,20.49077924895646,0.0,0.06405127957973877,0.0,0.0,769.821324974441,2636.815422570124,29.678198770037504
2016-01-29,0.0,313.74264644019144,309.07009910140016,0.0,0.0,0.0,0.0,0.0,39.587039837471465,1491.506965410472,20.583288410351297,0.0,0.06434045014217553,0.0,0.0,773.2968162835807,2648.719781137032,29.812186123401105
2016-01-30,0.0,315.15272575003496,310.4591781984851,0.0,0.0,0.0,0.0,0.0,39.76495911763989,1498.2103675022045,20.675797571746138,0.0,0.06462962070461227,0.0,0.0,776.7723075927204,2660.6241397039394,29.946173476764706
2016-01-31,0.0,316.56280505987854,311.8482572955701,0.0,0.0,0.0,0.0,0.0,39.942878397808286,1504.913769593937,20.768306733140978,0.0,0.06491879126704901,0.0,0.0,780.2477989018602,2672.5284982708476,30.080160830128307
2016-02-01,0.0,317.9728843697221,313.237336392655,0.0,0.0,0.0,0.0,0.0,40.12079767797671,1511.6171716856695,20.86081589453581,0.0,0.06520796182948575,0.0,0.0,783.723290211,2684.432856837756,30.214148183491908
2016-02-02,0.0,319.38296367956565,314.62641548973994,0.0,0.0,0.0,0.0,0.0,40.298716958145114,1518.320573777402,20.95332505593065,0.0,0.0654971323919225,0.0,0.0,787.1987815201395,2696.337215404664,30.3481355368555
2016-02-03,0.0,320.79304298940923,316.0154945868249,0.0,0.0,0.0,0.0,0.0,40.47663623831352,1525.0239758691343,21.045834217325492,0.0,0.06578630295435924,0.0,0.0,790.6742728292793,2708.241573971571,30.482122890219106
2016-02-04,0.0,322.2031222992528,317.40457368390986,0.0,0.0,0.0,0.0,0.0,40.654555518481935,1531.727377960867,21.13834337872033,0.0,0.06607547351679598,0.0,0.0,794.1497641384188,2720.14593253848,30.616110243582703
2016-02-05,0.0,323.6132016090964,318.79365278099476,0.0,0.0,0.0,0.0,0.0,40.832474798650345,1538.4307800525994,21.230852540115166,0.0,0.06636464407923272,0.0,0.0,797.6252554475587,2732.0502911053877,30.750097596946308
2016-02-06,0.0,325.02328091893986,320.1827318780798,0.0,0.0,0.0,0.0,0.0,41.01039407881876,1545.134182144332,21.32336170151,0.0,0.06665381464166947,0.0,0.0,801.1007467566983,2743.954649672296,30.884084950309905
2016-02-07,0.0,326.4333602287834,321.5718109751646,0.0,0.0,0.0,0.0,0.0,41.188313358987166,1551.8375842360645,21.41587086290484,0.0,0.06694298520410621,0.0,0.0,804.5762380658381,2755.859008239204,31.018072303673506
2016-02-08,0.0,323.4731210666471,320.4737749250012,0.005127054070337511,0.0,0.0,11.716757103764843,0.0,40.228632102220786,1545.7128105585323,21.345437751388314,0.0,0.06275001204877344,0.0,0.0,803.976747289203,2784.976884425544,31.815653827246184
2016-02-09,0.0,319.1028025946673,317.9866597777528,0.010254108140675022,0.0,0.0,23.433514207529687,0.0,39.09103156528599,1532.8846347892681,21.18249547847695,0.0,0.0582678683310039,0.0,0.0,799.9017652034281,2802.190402044977,32.47924799745525
2016-02-10,0.0,314.73248412268737,315.4995446305044,0.015381162211012532,0.0,0.0,35.150271311294524,0.0,37.95343102835119,1520.0564590200036,21.019553205565593,0.0,0.05378572461323437,0.0,0.0,795.8267831176532,2819.40391966441,33.142842167664334
2016-02-11,0.0,310.3621656507076,313.0124294832559,0.020508216281350043,0.0,0.0,46.86702841505937,0.0,36.81583049141641,1507.2282832507394,20.85661093265423,0.0,0.04930358089546484,0.0,0.0,791.7518010318786,2836.617437283842,33.8064363378734
2016-02-12,0.0,305.99184717872765,310.52531433600745,0.02563527035168756,0.0,0.0,58.5837855188242,0.0,35.67822995448161,1494.400107481475,20.69366865974287,0.0,0.044821437177695315,0.0,0.0,787.6768189461038,2853.8309549032747,34.47003050808249
2016-02-13,0.0,301.6215287067479,308.03819918875905,0.030762324422025065,0.0,0.0,70.30054262258905,0.0,34.54062941754681,1481.5719317122107,20.53072638683151,0.0,0.040339293459925776,0.0,0.0,783.601836860329,2871.044472522707,35.13362467829156
2016-02-14,0.0,297.25121023476794,305.5510840415106,0.03588937849236258,0.0,0.0,82.0172997263539,0.0,33.40302888061202,1468.7437559429463,20.36778411392015,0.0,0.035857149742156244,0.0,0.0,779.5268547745541,2888.25799014214,35.797218848500634
2016-02-15,0.0,292.88089176278817,303.0639688942622,0.041016432562700086,0.0,0.0,93.73405683011875,0.0,32.26542834367723,1455.915580173682,20.204841841008786,0.0,0.03137500602438672,0.0,0.0,775.4518726887793,2905.4715077615724,36.46081301870971
2016-02-16,0.0,288.51057329080834,300.5768537470138,0.0461434866330376,0.0,0.0,105.45081393388357,0.0,31.12782780674243,1443.0874044044174,20.041899568097424,0.0,0.026892862306617187,0.0,0.0,771.3768906030044,2922.685025381005,37.12440718891878
2016-02-17,0.0,284.14025481882845,298.0897385997654,0.05127054070337512,0.0,0.0,117.1675710376484,0.0,29.990227269807637,1430.2592286351528,19.878957295186066,0.0,0.022410718588847658,0.0,0.0,767.3019085172298,2939.898543000438,37.788001359127854
2016-02-18,0.0,279.76993634684857,295.6026234525169,0.056397594773712624,0.0,0.0,128.88432814141325,0.0,28.852626732872846,1417.431052865889,19.7160150222747,0.0,0.017928574871078122,0.0,0.0,763.2269264314549,2957.11206061987,38.45159552933693
2016-02-19,0.0,275.39961787486874,293.11550830526846,0.06152464884405013,0.0,0.0,140.6010852451781,0.0,27.715026195938048,1404.6028770966243,19.553072749363338,0.0,0.013446431153308593,0.0,0.0,759.1519443456801,2974.3255782393026,39.11518969954601
2016-02-20,0.0,271.02929940288885,290.62839315802006,0.06665170291438764,0.0,0.0,152.31784234894295,0.0,26.577425659003254,1391.7747013273602,19.39013047645198,0.0,0.008964287435539061,0.0,0.0,755.0769622599053,2991.539095858735,39.77878386975508
2016-02-21,0.0,266.65898093090897,288.1412780107717,0.07177875698472516,0.0,0.0,164.0345994527078,0.0,25.439825122068456,1378.9465255580956,19.227188203540617,0.0,0.0044821437177695305,0.0,0.0,751.0019801741305,3008.752613478168,40.442378039964154
2016-02-22,0.0,262.28866245892914,285.65416286352325,0.07690581105506267,0.0,0.0,175.75135655647262,0.0,24.302224585133665,1366.1183497888312,19.064245930629255,0.0,0.0,0.0,0.0,746.9269980883557,3025.9661310976003,41.10597221017323
2016-02-23,0.0,261.1605391795359,284.42554280819627,0.0765750333731054,0.0,0.0,174.9954367433265,0.0,24.197698887993305,1360.2425719402772,18.98224917393838,0.0,0.0,0.0,0.0,743.714408849266,3012.951223006858,40.92917232969937
2016-02-24,0.0,260.03241590014267,283.19692275286934,0.07624425569114815,0.0,0.0,174.2395169301804,0.0,24.093173190852944,1354.3667940917228,18.9002524172475,0.0,0.0,0.0,0.0,740.5018196101763,2999.9363149161154,40.752372449225504
2016-02-25,0.0,258.9042926207494,281.96830269754224,0.07591347800919088,0.0,0.0,173.48359711703426,0.0,23.988647493712584,1348.491016243169,18.81825566055662,0.0,0.0,0.0,0.0,737.2892303710867,2986.921406825373,40.57557256875163
2016-02-26,0.0,257.77616934135614,280.7396826422153,0.07558270032723362,0.0,0.0,172.72767730388813,0.0,23.884121796572224,1342.6152383946146,18.73625890386574,0.0,0.0,0.0,0.0,734.0766411319968,2973.906498734631,40.398772688277774
2016-02-27,0.0,256.64804606196293,279.51106258688833,0.07525192264527637,0.0,0.0,171.971757490742,0.0,23.779596099431867,1336.7394605460606,18.654262147174865,0.0,0.0,0.0,0.0,730.8640518929071,2960.8915906438883,40.22197280780391
2016-02-28,0.0,255.51992278256967,278.28244253156134,0.07492114496331911,0.0,0.0,171.21583767759594,0.0,23.67507040229151,1330.8636826975062,18.572265390483988,0.0,0.0,0.0,0.0,727.6514626538176,2947.8766825531457,40.04517292733005
2016-02-29,0.0,254.3917995031764,277.0538224762343,0.07459036728136186,0.0,0.0,170.4599178644498,0.0,23.570544705151146,1324.9879048489524,18.490268633793104,0.0,0.0,0.0,0.0,724.4388734147277,2934.861774462404,39.868373046856185
2016-03-01,0.0,253.26367622378316,275.8252024209074,0.0742595895994046,0.0,0.0,169.70399805130367,0.0,23.46601900801079,1319.1121270003985,18.408271877102226,0.0,0.0,0.0,0.0,721.226284175638,2921.8468663716617,39.69157316638232
2016-03-02,0.0,252.1355529443899,274.5965823655804,0.07392881191744734,0.0,0.0,168.9480782381576,0.0,23.361493310870426,1313.236349151844,18.32627512041135,0.0,0.0,0.0,0.0,718.0136949365484,2908.831958280919,39.51477328590846
2016-03-03,0.0,251.00742966499666,273.3679623102534,0.07359803423549006,0.0,0.0,168.19215842501146,0.0,23.256967613730065,1307.3605713032903,18.244278363720472,0.0,0.0,0.0,0.0,714.8011056974586,2895.8170501901764,39.3379734054346
2016-03-04,0.0,249.87930638560343,272.1393422549264,0.07326725655353282,0.0,0.0,167.43623861186532,0.0,23.152441916589705,1301.4847934547358,18.162281607029595,0.0,0.0,0.0,0.0,711.588516458369,2882.802142099434,39.161173524960724
2016-03-05,0.0,248.75118310621016,270.9107221995995,0.07293647887157556,0.0,0.0,166.68031879871918,0.0,23.04791621944935,1295.6090156061819,18.080284850338714,0.0,0.0,0.0,0.0,708.3759272192792,2869.787234008692,38.98437364448687
2016-03-06,0.0,247.62305982681693,269.68210214427245,0.0726057011896183,0.0,0.0,165.92439898557308,0.0,22.943390522308988,1289.7332377576274,17.998288093647837,0.0,0.0,0.0,0.0,705.1633379801895,2856.7723259179497,38.807573764013
2016-03-07,0.0,246.49493654742366,268.45348208894546,0.07227492350766104,0.0,0.0,165.168479172427,0.0,22.838864825168628,1283.8574599090737,17.916291336956956,0.0,0.0,0.0,0.0,701.9507487410999,2843.7574178272075,38.63077388353914
2016-03-08,0.0,247.24073642425407,268.9065256414295,0.07194414582570378,0.0,0.0,178.8480827171049,0.0,25.366506737383677,1311.852585446541,17.564275956584396,0.0,0.0,0.0,0.0,706.5856752076205,2827.3647929331396,36.86523283498647
2016-03-09,0.0,249.11465958047768,270.58818924924054,0.07194414582570378,0.0,0.0,193.28360607492894,0.0,27.99867434673908,1345.723488832563,17.29425733290271,0.0,0.0,0.0,0.0,714.433190913231,2823.987076129814,35.27649166690765
2016-03-10,0.0,250.98858273670132,272.26985285705155,0.07194414582570378,0.0,0.0,207.71912943275302,0.0,30.630841956094486,1379.5943922185845,17.024238709221024,0.0,0.0,0.0,0.0,722.2807066188414,2820.6093593264886,33.68775049882885
2016-03-11,0.0,252.86250589292493,273.95151646486266,0.07194414582570378,0.0,0.0,222.15465279057707,0.0,33.26300956544989,1413.4652956046064,16.75422008553934,0.0,0.0,0.0,0.0,730.1282223244518,2817.231642523163,32.099009330750036
2016-03-12,0.0,254.73642904914854,275.63318007267367,0.07194414582570378,0.0,0.0,236.5901761484011,0.0,35.895177174805305,1447.3361989906282,16.484201461857655,0.0,0.0,0.0,0.0,737.9757380300621,2813.8539257198377,30.510268162671224
2016-03-13,0.0,256.6103522053722,277.31484368048467,0.07194414582570378,0.0,0.0,251.02569950622512,0.0,38.52734478416071,1481.2071023766498,16.214182838175976,0.0,0.0,0.0,0.0,745.8232537356726,2810.4762089165124,28.921526994592412
2016-03-14,0.0,258.4842753615958,278.9965072882958,0.07194414582570378,0.0,0.0,265.46122286404915,0.0,41.159512393516124,1515.0780057626716,15.944164214494288,0.0,0.0,0.0,0.0,753.6707694412829,2807.0984921131867,27.332785826513604
2016-03-15,0.0,260.35819851781946,280.6781708961068,0.07194414582570378,0.0,0.0,279.89674622187323,0.0,43.79168000287152,1548.9489091486935,15.674145590812604,0.0,0.0,0.0,0.0,761.5182851468934,2803.720775309861,25.74404465843479
2016-03-16,0.0,262.23212167404307,282.3598345039178,0.07194414582570378,0.0,0.0,294.33226957969725,0.0,46.42384761222692,1582.819812534715,15.404126967130923,0.0,0.0,0.0,0.0,769.3658008525036,2800.3430585065357,24.155303490355987
2016-03-17,0.0,264.1060448302667,284.04149811172886,0.07194414582570378,0.0,0.0,308.76779293752134,0.0,49.056015221582335,1616.6907159207367,15.134108343449235,0.0,0.0,0.0,0.0,777.2133165581141,2796.96534170321,22.56656232227717
2016-03-18,0.0,265.9799679864903,285.7231617195399,0.07194414582570378,0.0,0.0,323.20331629534536,0.0,51.68818283093774,1650.5616193067585,14.864089719767552,0.0,0.0,0.0,0.0,785.0608322637246,2793.587624899885,20.97782115419836
2016-03-19,0.0,267.85389114271396,287.4048253273509,0.07194414582570378,0.0,0.0,337.6388396531694,0.0,54.320350440293154,1684.4325226927804,14.594071096085868,0.0,0.0,0.0,0.0,792.9083479693351,2790.2099080965595,19.389079986119548
2016-03-20,0.0,269.7278142989375,289.086488935162,0.07194414582570378,0.0,0.0,352.07436301099347,0.0,56.95251804964856,1718.303426078802,14.324052472404183,0.0,0.0,0.0,0.0,800.7558636749453,2786.8321912932342,17.80033881804074
2016-03-21,0.0,271.6017374551612,290.76815254297304,0.07194414582570378,0.0,0.0,366.5098863688175,0.0,59.58468565900396,1752.1743294648238,14.0540338487225,0.0,0.0,0.0,0.0,808.6033793805558,2783.4544744899085,16.21159764996193
2016-03-22,0.0,273.4756606113848,292.44981615078405,0.07194414582570378,0.0,0.0,380.94540972664157,0.0,62.21685326835937,1786.0452328508454,13.784015225040815,0.0,0.0,0.0,0.0,816.4508950861662,2780.076757686583,14.622856481883119
2016-03-23,0.0,273.4756606113848,292.44981615078405,0.07194414582570378,0.0,0.0,380.94540972664157,0.0,62.21685326835937,1786.0452328508454,13.784015225040815,0.0,0.0,0.0,0.0,816.4508950861662,2780.076757686583,14.622856481883119
2016-03-24,0.0,273.4756606113848,292.44981615078405,0.07194414582570378,0.0,0.0,380.94540972664157,0.0,62.21685326835937,1786.0452328508454,13.784015225040815,0.0,0.0,0.0,0.0,816.4508950861662,2780.076757686583,14.622856481883119
2016-03-25,0.0,274.08338430163235,293.09970463111915,0.07210402170531646,0.0,0.0,381.7919550815896,0.0,62.35511294228906,1790.0142222571808,13.81464636998535,0.0,0.0,0.0,0.0,818.2652304085799,2786.2547060369975,14.655351718509525
2016-03-26,0.0,274.69110799187985,293.7495931114542,0.07226389758492913,0.0,0.0,382.63850043653775,0.0,62.49337261621875,1793.983211663516,13.845277514929887,0.0,0.0,0.0,0.0,820.0795657309936,2792.432654387412,14.687846955135932
2016-03-27,0.0,275.29883168212734,294.3994815917893,0.0724237734645418,0.0,0.0,383.4850457914858,0.0,62.63163229014843,1797.9522010698508,13.875908659874423,0.0,0.0,0.0,0.0,821.8939010534073,2798.610602737827,14.72034219176234
2016-03-28,0.0,275.9065553723749,295.04937007212436,0.07258364934415448,0.0,0.0,384.3315911464339,0.0,62.76989196407812,1801.9211904761864,13.906539804818955,0.0,0.0,0.0,0.0,823.708236375821,2804.7885510882415,14.752837428388746
2016-03-29,0.0,276.5142790626224,295.6992585524594,0.07274352522376716,0.0,0.0,385.178136501382,0.0,62.90815163800781,1805.8901798825218,13.937170949763491,0.0,0.0,0.0,0.0,825.5225716982346,2810.9664994386562,14.785332665015153
2016-03-30,0.0,277.12200275286995,296.3491470327945,0.07290340110337984,0.0,0.0,386.0246818563301,0.0,63.0464113119375,1809.859169288857,13.967802094708025,0.0,0.0,0.0,0.0,827.3369070206484,2817.1444477890705,14.817827901641557
2016-03-31,0.0,277.72972644311744,296.9990355131296,0.07306327698299252,0.0,0.0,386.8712272112782,0.0,63.184670985867186,1813.8281586951919,13.998433239652561,0.0,0.0,0.0,0.0,829.1512423430621,2823.3223961394856,14.850323138267967
2016-04-01,0.0,278.33745013336494,297.64892399346473,0.0732231528626052,0.0,0.0,387.71777256622624,0.0,63.322930659796874,1817.7971481015272,14.029064384597097,0.0,0.0,0.0,0.0,830.9655776654757,2829.5003444899003,14.882818374894375
2016-04-02,0.0,278.9451738236125,298.2988124737998,0.07338302874221786,0.0,0.0,388.56431792117434,0.0,63.46119033372656,1821.7661375078624,14.059695529541631,0.0,0.0,0.0,0.0,832.7799129878896,2835.678292840315,14.91531361152078
2016-04-03,0.0,279.55289751386,298.9487009541349,0.07354290462183054,0.0,0.0,389.4108632761224,0.0,63.59945000765625,1825.7351269141973,14.090326674486167,0.0,0.0,0.0,0.0,834.5942483103032,2841.8562411907296,14.947808848147186
2016-04-04,0.0,280.16062120410754,299.5985894344699,0.07370278050144322,0.0,0.0,390.2574086310706,0.0,63.73770968158593,1829.7041163205326,14.120957819430702,0.0,0.0,0.0,0.0,836.408583632717,2848.034189541144,14.980304084773596
2016-04-05,0.0,280.76834489435504,300.24847791480494,0.0738626563810559,0.0,0.0,391.1039539860186,0.0,63.87596935551563,1833.673105726868,14.151588964375236,0.0,0.0,0.0,0.0,838.2229189551307,2854.2121378915585,15.012799321400001
2016-04-06,0.0,281.37606858460254,300.89836639514,0.07402253226066856,0.0,0.0,391.9504993409667,0.0,64.0142290294453,1837.6420951332032,14.182220109319772,0.0,0.0,0.0,0.0,840.0372542775443,2860.390086241973,15.045294558026407
2016-04-07,0.0,281.9837922748501,301.54825487547515,0.07418240814028124,0.0,0.0,392.79704469591485,0.0,64.152488703375,1841.6110845395385,14.212851254264306,0.0,0.0,0.0,0.0,841.851589599958,2866.5680345923874,15.077789794652816
2016-04-08,0.0,285.69556267468323,302.6446711652598,0.07682036015389036,0.0,0.0,392.18757677194293,0.0,63.43894666378834,1809.564646168085,14.036468121052883,0.0,0.0,0.0,0.0,838.3530665883436,2872.4159091474103,15.103157538339937
2016-04-09,0.0,288.799609384269,303.09119897470936,0.07929843628788684,0.0,0.0,390.73156349302303,0.0,62.587144950272005,1773.5492183902966,13.829453842896925,0.0,0.0,0.0,0.0,833.0402082543153,2872.0858353520184,15.096030045400658
2016-04-10,0.0,291.9036560938547,303.53772678415896,0.0817765124218833,0.0,0.0,389.27555021410296,0.0,61.73534323675567,1737.5337906125078,13.622439564740967,0.0,0.0,0.0,0.0,827.7273499202872,2871.755761556626,15.088902552461377
2016-04-11,0.0,295.00770280344034,303.98425459360845,0.08425458855587976,0.0,0.0,387.819536935183,0.0,60.88354152323933,1701.5183628347193,13.41542528658501,0.0,0.0,0.0,0.0,822.4144915862591,2871.4256877612343,15.08177505952209
2016-04-12,0.0,298.11174951302604,304.43078240305806,0.08673266468987623,0.0,0.0,386.3635236562631,0.0,60.031739809722986,1665.5029350569305,13.208411008429053,0.0,0.0,0.0,0.0,817.1016332522308,2871.095613965842,15.07464756658281
2016-04-13,0.0,301.2157962226118,304.87731021250755,0.08921074082387272,0.0,0.0,384.9075103773431,0.0,59.17993809620665,1629.4875072791415,13.001396730273095,0.0,0.0,0.0,0.0,811.7887749182026,2870.76554017045,15.067520073643527
2016-04-14,0.0,304.3198429321975,305.3238380219572,0.09168881695786917,0.0,0.0,383.4514970984231,0.0,58.3281363826903,1593.472079501353,12.794382452117137,0.0,0.0,0.0,0.0,806.4759165841743,2870.4354663750582,15.060392580704246
2016-04-15,0.0,307.42388964178315,305.77036583140676,0.09416689309186564,0.0,0.0,381.9954838195032,0.0,57.476334669173966,1557.4566517235642,12.587368173961178,0.0,0.0,0.0,0.0,801.1630582501463,2870.105392579666,15.053265087764961
2016-04-16,0.0,310.5279363513688,306.2168936408563,0.09664496922586209,0.0,0.0,380.53947054058324,0.0,56.624532955657635,1521.4412239457758,12.38035389580522,0.0,0.0,0.0,0.0,795.8501999161181,2869.775318784274,15.046137594825678
2016-04-17,0.0,313.63198306095455,306.6634214503059,0.09912304535985855,0.0,0.0,379.0834572616633,0.0,55.77273124214129,1485.425796167987,12.173339617649262,0.0,0.0,0.0,0.0,790.5373415820899,2869.4452449888818,15.039010101886396
2016-04-18,0.0,316.73602977054026,307.10994925975547,0.10160112149385502,0.0,0.0,377.6274439827433,0.0,54.920929528624946,1449.4103683901985,11.966325339493304,0.0,0.0,0.0,0.0,785.2244832480617,2869.11517119349,15.031882608947114
2016-04-19,0.0,319.8400764801259,307.55647706920513,0.10407919762785146,0.0,0.0,376.1714307038233,0.0,54.06912781510861,1413.39494061241,11.759311061337348,0.0,0.0,0.0,0.0,779.9116249140336,2868.7850973980976,15.02475511600783
2016-04-20,0.0,322.94412318971155,308.0030048786547,0.10655727376184794,0.0,0.0,374.71541742490336,0.0,53.21732610159227,1377.3795128346212,11.55229678318139,0.0,0.0,0.0,0.0,774.5987665800052,2868.4550236027053,15.017627623068547
