Date,AK,CA,GA,ID,LA,MA,MD,ME,MI,MN,MT,ND,NH,NY,TX,VT,WA
2019-05-02,0.0,1.1327166465573153,0.0,2127.6338265547847,0.0,83.79255751243635,0.0,52.97803857775702,36.13996200981573,1025.3001576561367,894.8226075918625,1245.7469119566,268.06392910570673,176.26047426051326,1.1719306376240681,34.63192298012176,809.4057204430854
2019-05-03,0.0,1.1477027460005165,0.0,2128.5228202517264,0.0,80.75090729828467,0.0,52.85448138167692,36.56064221447949,1022.6910625432948,896.9530126469195,1245.4782313761343,266.84747422027027,171.73793648404694,1.1706484378017226,34.22591894384877,811.9568693671579
2019-05-04,0.0,1.1626888454437179,0.0,2129.411813948669,0.0,77.709257084133,0.0,52.73092418559682,36.98132241914324,1020.0819674304529,899.0834177019767,1245.2095507956687,265.6310193348338,167.21539870758062,1.1693662379793763,33.819914907575786,814.5080182912304
2019-05-05,0.0,1.177674944886919,0.0,2130.300807645611,0.0,74.66760686998133,0.0,52.60736698951672,37.40200262380699,1017.4728723176111,901.213822757034,1244.940870215203,264.4145644493973,162.6928609311143,1.1680840381570308,33.413910871302804,817.0591672153032
2019-05-06,0.0,1.1926610443301204,0.0,2131.1898013425525,0.0,71.62595665582965,0.0,52.48380979343661,37.82268282847075,1014.8637772047691,903.344227812091,1244.6721896347374,263.1981095639608,158.170323154648,1.166801838334685,33.007906835029814,819.6103161393756
2019-05-07,0.0,1.2076471437733216,0.0,2132.0787950394943,0.0,68.58430644167798,0.0,52.360252597356514,38.2433630331345,1012.2546820919273,905.4746328671483,1244.4035090542716,261.98165467852436,153.64778537818168,1.1655196385123392,32.60190279875683,822.1614650634482
2019-05-08,0.0,1.222633243216523,0.0,2132.9677887364364,0.0,65.54265622752631,0.0,52.2366954012764,38.664043237798246,1009.6455869790854,907.6050379222055,1244.134828473806,260.7651997930879,149.12524760171536,1.1642374386899934,32.19589876248385,824.712613987521
2019-05-09,0.0,1.2376193426597244,0.0,2133.856782433378,0.0,62.501006013374635,0.0,52.11313820519631,39.084723442462,1007.0364918662435,909.7354429772627,1243.8661478933404,259.54874490765144,144.6027098252491,1.1629552388676478,31.78989472621086,827.2637629115935
2019-05-10,0.0,1.2526054421029258,0.0,2134.74577613032,0.0,59.459355799222976,0.0,51.9895810091162,39.50540364712575,1004.4273967534017,911.8658480323198,1243.5974673128749,258.3322900222149,140.08017204878277,1.1616730390453018,31.383890689937875,829.814911835666
2019-05-11,0.0,1.2675915415461272,0.0,2135.634769827262,0.0,56.4177055850713,0.0,51.866023813036094,39.9260838517895,1001.8183016405596,913.996253087377,1243.3287867324093,257.11583513677846,135.55763427231642,1.1603908392229558,30.977886653664896,832.3660607597386
